"V1","V2","V3","V4"
0.713333333333333,0.239761426482015,0.877697366560782,0.308076030291779
0.725333333333333,0.246801469772058,0.861983902510231,0.319578045270265
0.68,0.197055374364198,0.93101576790368,0.266131344060137
0.628333333333333,0.215312292282881,0.933080797785063,0.276287512487512
0.7,0.234455668514492,0.889808400197436,0.308323351620834
0.66,0.223247060129413,0.917585551077439,0.285136962452752
0.72,0.230634739443563,0.885345058020904,0.298969879793409
0.697666666666667,0.237825279295868,0.890305886121481,0.297225342417562
0.71,0.22438991727227,0.894158447847675,0.293673618778882
0.601666666666667,0.217530907001495,0.943429186979289,0.275690462093208
0.82,0.278635309135309,0.795923132091848,0.371433160616025
0.717,0.307526862026862,0.811625602701177,0.38182728413956
0.76,0.272628815628816,0.826782439340727,0.360381682957117
0.7,0.269499666999667,0.854771046186863,0.345050505050505
0.778333333333333,0.290802697302697,0.798240051805476,0.382059168594974
0.75,0.26869807969808,0.83336881964221,0.352332281626332
0.775,0.280873404373404,0.811016633962917,0.366818784063635
0.74,0.27752442002442,0.830171106192585,0.366694169740461
0.683333333333333,0.268254356754357,0.860843538148172,0.339811310911311
0.765,0.278818070818071,0.816070513462848,0.36402528445366
0.7,0.237300066840624,0.886964001871304,0.314012979302229
0.665333333333333,0.226532202558364,0.912781076907572,0.288215246758745
0.700444444444444,0.274314102495372,0.844575579856946,0.355004966138093
0.734166666666667,0.250631896981587,0.853205953958498,0.337476781862937
0.674285714285714,0.235895037109433,0.894522401751283,0.306132041218729
0.78,0.261884401786724,0.829242581935357,0.342369504678328
0.702142857142857,0.246792026944504,0.874410585628772,0.318004020403401
0.726,0.261201666101356,0.861207774378819,0.332984366255713
0.697666666666667,0.282287221189543,0.838545481334373,0.356049870169166
0.76,0.257228151054312,0.842183103915231,0.334867571801458
0.727515151515152,0.256768726543494,0.848914385747402,0.344029536959204
0.793333333333333,0.271282409369097,0.817537914195719,0.360478675769394
0.802666666666667,0.272413696812304,0.805508252961696,0.36755327053557
0.7855,0.240501821535877,0.841356674201238,0.330406584594867
0.766666666666667,0.257164343224715,0.8472959738307,0.335258886327873
0.665,0.256265833237969,0.879226756645965,0.327204879160862
0.784166666666667,0.287127102687474,0.79846135286034,0.386294666136872
0.775,0.267572415544552,0.820566179385511,0.360413694081752
0.7435,0.285673267307168,0.81657735346796,0.377997824004117
0.763333333333333,0.250225765118954,0.844020324021925,0.337264177104061
0.834333333333333,0.484276501276501,0.579736457140882,0.560089215909649
0.86,0.439176073926074,0.612037625837005,0.535189860363235
0.845,0.487224414474414,0.575117599979864,0.56688735273491
0.843333333333333,0.432530608280608,0.636874053454619,0.523149216624449
0.9,0.474297563547564,0.567123792689746,0.562428916113127
0.873333333333333,0.451625707625708,0.610604450902,0.535661851392502
0.888333333333333,0.485751387501388,0.559194447099316,0.575784132791873
0.912666666666667,0.49833818958819,0.541290715816336,0.584502288561112
0.906666666666667,0.463630896880897,0.577746641292283,0.550705071502285
0.815333333333333,0.469727577977578,0.602533069389996,0.549686013161245
0.784666666666667,0.375491939433116,0.714800380341757,0.456853562038984
