"V1","V2","V3","V4"
0.366666666666667,0.100263426329011,1.1481906564363,0.132627586739362
0.412962962962963,0.102886835723576,1.12868371455129,0.144334790386805
0.469444444444444,0.112714506874466,1.09099609239675,0.157814564027942
0.409259259259259,0.118894439199909,1.11609761836019,0.158237310472471
0.455555555555556,0.126892536812611,1.08777961849778,0.168179672446958
0.361111111111111,0.0988849916857163,1.16504062967319,0.113669098954946
0.422222222222222,0.11690359767113,1.11515290065106,0.142621204034838
0.416666666666667,0.125831289520817,1.1146439589607,0.1465416098813
0.466666666666667,0.137524517522016,1.0746191740013,0.173800564747589
0.414814814814815,0.123300819185999,1.11951613371085,0.142249388255236
0.453703703703704,0.167782923322139,1.05773265113119,0.197330565773268
0.411111111111111,0.16619273159165,1.06386659651677,0.196386573375042
0.374074074074074,0.144014164878769,1.12073897762008,0.158887195907791
0.496296296296296,0.183401448800367,1.03156973022322,0.206497297036849
0.525925925925926,0.170019429616286,1.02418039374278,0.208788648876945
0.362962962962963,0.108111566943947,1.13853405892322,0.138415408751627
0.391666666666667,0.110752847951413,1.12152249101133,0.147896165705339
0.333703703703704,0.0953925653336408,1.16547757900463,0.123178276497024
0.362962962962963,0.118825138605829,1.13535301761745,0.139096919945079
0.356481481481481,0.0953494348194958,1.15560967113086,0.122979270588868
0.468518518518519,0.207037434274445,1.02528218595338,0.217255592938592
0.494444444444444,0.19510466447515,1.01341795156642,0.224391938666785
0.503703703703704,0.197663747038439,1.00382357924679,0.223736578165191
0.498148148148148,0.184163441301291,1.01679025454183,0.219239909748996
0.451851851851852,0.207865242245262,1.02227817983704,0.228324563298584
