"V1","V2","V3","V4"
0.714285714285714,0.476190476190476,0.642156255916122,0.547619047619048
0.714285714285714,0.476190476190476,0.642156255916122,0.547619047619048
0.714285714285714,0.476190476190476,0.642156255916122,0.547619047619048
0.714285714285714,0.357142857142857,0.761203874963742,0.471428571428571
0.714285714285714,0.357142857142857,0.761203874963742,0.471428571428571
0.714285714285714,0.476190476190476,0.642156255916122,0.547619047619048
0.714285714285714,0.476190476190476,0.642156255916122,0.547619047619048
0.714285714285714,0.476190476190476,0.642156255916122,0.547619047619048
0.714285714285714,0.547619047619048,0.570727684487551,0.595238095238095
0.714285714285714,0.428571428571429,0.68977530353517,0.519047619047619
1,0.928571428571429,0.0714285714285714,0.952380952380952
1,0.928571428571429,0.0714285714285714,0.952380952380952
1,1,0,1
1,0.928571428571429,0.0714285714285714,0.952380952380952
1,1,0,1
1,0.928571428571429,0.0714285714285714,0.952380952380952
1,1,0,1
1,0.928571428571429,0.0714285714285714,0.952380952380952
0.928571428571429,0.928571428571429,0.142857142857143,0.904761904761905
1,0.928571428571429,0.0714285714285714,0.952380952380952
0.785714285714286,0.607142857142857,0.481617191937092,0.670068027210884
0.857142857142857,0.607142857142857,0.452030508910442,0.693877551020408
0.857142857142857,0.607142857142857,0.452030508910442,0.693877551020408
0.857142857142857,0.75,0.309173366053299,0.789115646258503
0.654761904761905,0.678571428571429,0.541141001460901,0.640136054421769
0.714285714285714,0.607142857142857,0.511203874963741,0.64625850340136
0.857142857142857,0.607142857142857,0.452030508910442,0.693877551020408
1,0.821428571428571,0.178571428571429,0.884353741496599
1,0.821428571428571,0.178571428571429,0.884353741496599
0.714285714285714,0.607142857142857,0.511203874963741,0.64625850340136
1,0.892857142857143,0.107142857142857,0.931972789115646
1,0.821428571428571,0.178571428571429,0.884353741496599
1,0.857142857142857,0.142857142857143,0.904761904761905
1,0.892857142857143,0.107142857142857,0.931972789115646
1,0.892857142857143,0.107142857142857,0.931972789115646
1,0.892857142857143,0.107142857142857,0.931972789115646
1,0.892857142857143,0.107142857142857,0.931972789115646
1,0.892857142857143,0.107142857142857,0.931972789115646
1,0.892857142857143,0.107142857142857,0.931972789115646
1,0.892857142857143,0.107142857142857,0.931972789115646
1,1,0,1
0.952380952380952,1,0.0476190476190476,0.971428571428571
0.928571428571429,0.880952380952381,0.19047619047619,0.876190476190476
1,0.880952380952381,0.119047619047619,0.923809523809524
0.785714285714286,0.857142857142857,0.273459080339014,0.80952380952381
0.857142857142857,0.857142857142857,0.202030508910442,0.857142857142857
0.857142857142857,0.857142857142857,0.202030508910442,0.857142857142857
1,1,0,1
1,0.928571428571429,0.0714285714285714,0.952380952380952
1,0.880952380952381,0.119047619047619,0.923809523809524
0.714285714285714,0.666666666666667,0.451680065439932,0.685714285714286
1,0.880952380952381,0.119047619047619,0.923809523809524
0.714285714285714,0.535714285714286,0.582632446392313,0.580952380952381
1,0.880952380952381,0.119047619047619,0.923809523809524
0.857142857142857,0.785714285714286,0.273459080339014,0.80952380952381
1,0.928571428571429,0.0714285714285714,0.952380952380952
0.714285714285714,0.666666666666667,0.451680065439932,0.685714285714286
1,0.80952380952381,0.19047619047619,0.876190476190476
1,0.726190476190476,0.273809523809524,0.80952380952381
1,0.880952380952381,0.119047619047619,0.923809523809524
0.714285714285714,0.607142857142857,0.511203874963741,0.64625850340136
0.857142857142857,0.821428571428571,0.237744794624728,0.836734693877551
0.857142857142857,0.75,0.309173366053299,0.789115646258503
0.857142857142857,0.821428571428571,0.237744794624728,0.836734693877551
0.857142857142857,0.75,0.309173366053299,0.789115646258503
0.857142857142857,0.821428571428571,0.237744794624728,0.836734693877551
1,0.964285714285714,0.0357142857142857,0.979591836734694
1,0.964285714285714,0.0357142857142857,0.979591836734694
0.857142857142857,0.678571428571429,0.380601937481871,0.741496598639456
1,0.964285714285714,0.0357142857142857,0.979591836734694
0.785714285714286,0.857142857142857,0.273459080339014,0.80952380952381
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
0.928571428571429,1,0.0714285714285714,0.952380952380952
1,1,0,1
0.857142857142857,0.857142857142857,0.202030508910442,0.857142857142857
1,1,0,1
0.857142857142857,0.857142857142857,0.202030508910442,0.857142857142857
0.857142857142857,0.857142857142857,0.202030508910442,0.857142857142857
1,1,0,1
0.714285714285714,0.714285714285714,0.404061017820884,0.714285714285714
0.571428571428571,0.571428571428571,0.606091526731326,0.571428571428571
0.714285714285714,0.714285714285714,0.404061017820884,0.714285714285714
0.571428571428571,0.571428571428571,0.606091526731326,0.571428571428571
1,1,0,1
0.714285714285714,0.714285714285714,0.404061017820884,0.714285714285714
1,1,0,1
0.857142857142857,0.857142857142857,0.202030508910442,0.857142857142857
1,1,0,1
1,1,0,1
0.857142857142857,0.857142857142857,0.202030508910442,0.857142857142857
1,0.952380952380952,0.0476190476190476,0.971428571428571
0.857142857142857,0.857142857142857,0.202030508910442,0.857142857142857
0.857142857142857,0.857142857142857,0.202030508910442,0.857142857142857
1,1,0,1
1,1,0,1
1,1,0,1
