"V1","V2","V3","V4"
0.416046777296777,0.258828963297953,0.99307547945338,0.255597942681064
0.443259829838777,0.262408757614262,0.972540923266963,0.270259935127582
0.397675084175084,0.254604150422899,1.00127550326888,0.250977063952351
0.398909699233229,0.262319833866686,0.999869163212748,0.255096588456618
0.369320216820217,0.254806195132887,1.019898757666,0.241151758137912
0.488486772486772,0.347706558524282,0.887390674887555,0.33897204799514
0.46328379028379,0.349290385020261,0.900566976461298,0.332684432277533
0.45169721019721,0.346564214227139,0.910348007192425,0.32202303596967
0.457665223665224,0.342542013691679,0.91552086926098,0.319308677635185
0.467378362378362,0.354931049002343,0.895864616729566,0.336832329632131
0.398131072631073,0.245805714420987,1.00824549896606,0.249947945633251
0.43957215007215,0.266855662679749,0.970771187696479,0.273763118725514
0.394653883153883,0.250883942237281,1.0039878841424,0.254567140394993
0.412866883116883,0.24910785218139,1.00232262231912,0.253165039683181
0.431747456247456,0.261108712172526,0.978213794869599,0.271109200435329
0.431824693824694,0.283800177261533,0.955427907061639,0.291942405610023
0.434840548340548,0.277624784653331,0.967725512650556,0.282530499032251
0.44074876974877,0.294978049084451,0.943511638716196,0.296017448890199
0.410540163540164,0.283413088898047,0.975833608410456,0.274636527044731
0.445220131720132,0.290158680921093,0.948320810226939,0.293913285007426
0.455211159211159,0.311596283977768,0.925765181552308,0.312359487384839
0.433930495430495,0.284513278862379,0.953083150862638,0.292233616662083
0.462103063603064,0.308743785891059,0.927141049470203,0.310027978275675
0.414443944943945,0.267267387972319,0.988667263839702,0.264250109441513
0.415033244533245,0.256605966136725,0.988255757084676,0.263092489933011
