"V1","V2","V3","V4"
0.83963963963964,0.845302445302445,0.277938258994077,0.816080766080766
0.884234234234234,0.863320463320463,0.224453610796583,0.851886701886702
0.828828828828829,0.814414414414414,0.305054339309978,0.796588546588547
0.885585585585586,0.852059202059202,0.222626695845299,0.852481452481452
0.836036036036036,0.874259974259974,0.269665704020828,0.822628872628873
0.881981981981982,0.871846846846847,0.216139415302556,0.85960765960766
0.906756756756757,0.864607464607465,0.203141968652395,0.865166215166215
0.866666666666667,0.863320463320463,0.237166623975931,0.843708393708394
0.865765765765766,0.887129987129987,0.222859741619731,0.854632304632305
0.847297297297297,0.864607464607465,0.257324072817919,0.829387579387579
0.898648648648649,0.87039897039897,0.222837966366965,0.853308253308253
0.927477477477477,0.889382239382239,0.168764780632121,0.891204591204591
0.911711711711712,0.88005148005148,0.178476236365217,0.882129282129282
0.885135135135135,0.89967824967825,0.206774175583908,0.864403764403764
0.924774774774775,0.863642213642214,0.193478489665848,0.870546270546271
0.931081081081081,0.863642213642214,0.197162290691289,0.869181269181269
0.849099099099099,0.879407979407979,0.239452239078508,0.842598842598843
0.938288288288288,0.898391248391248,0.151297853950984,0.903981003981004
0.927027027027027,0.89967824967825,0.16426955907723,0.892253692253692
0.914864864864865,0.886164736164736,0.189308654868824,0.876953976953977
0.871171171171171,0.821332046332046,0.266006507752181,0.816789966789967
0.868018018018018,0.850611325611326,0.24686946531556,0.834455634455634
0.860810810810811,0.863803088803089,0.2438165289685,0.836721536721537
0.855855855855856,0.820527670527671,0.283157541202899,0.805283605283605
0.924774774774775,0.831949806949807,0.211611286511802,0.857687957687958
