"","V1","V2","V3","V4"
"1",0.75,0.829166666666667,0.367374550004379,0.745039682539683
"2",0.645833333333333,0.575,0.566645622358819,0.602083333333333
"3",0.822916666666667,0.7625,0.390175565098879,0.738392857142857
"4",0.875,0.829166666666667,0.259221680981652,0.831944444444444
"5",0.833333333333333,0.895833333333333,0.229166666666667,0.846969696969697
"6",0.697916666666667,0.725,0.455044492161061,0.693253968253968
"7",0.770833333333333,0.725,0.406535593728849,0.727777777777778
"8",0.708333333333333,0.658333333333333,0.56011002862997,0.610416666666667
"9",0.71875,0.658333333333333,0.513081709611622,0.655059523809524
"10",0.90625,0.895833333333333,0.197916666666667,0.873809523809524
"11",0.71875,0.729166666666667,0.454452260395516,0.686309523809524
"12",0.729166666666667,0.7,0.473202260395516,0.685416666666667
"13",0.71875,0.595833333333333,0.565497975804203,0.6
"14",0.8125,0.675,0.439276695296637,0.692261904761905
"15",0.75,0.508333333333333,0.59522005725994,0.583928571428571
"16",0.78125,0.6625,0.44136002862997,0.701587301587302
"17",0.54375,0.470833333333333,0.743459134631931,0.485416666666667
"18",0.645833333333333,0.508333333333333,0.674978955692153,0.525595238095238
"19",0.583333333333333,0.575,0.629145622358819,0.560416666666667
"20",0.625,0.470833333333333,0.684496752556577,0.527083333333333
"21",0.895833333333333,0.85,0.254166666666667,0.831944444444444
"22",0.541666666666667,0.5125,0.762775071574926,0.464583333333333
"23",0.875,0.783333333333333,0.3,0.789583333333333
"24",1,0.7625,0.2375,0.852083333333333
"25",0.583333333333333,0.683333333333333,0.557835708832107,0.615873015873016
"26",0.625,0.5125,0.716053390593274,0.50625
"27",0.75,0.5125,0.591053390593274,0.589583333333333
"28",0.833333333333333,0.829166666666667,0.284041216671045,0.807539682539683
"29",0.75,0.5125,0.591053390593274,0.589583333333333
"30",0.770833333333333,0.6625,0.432423941377168,0.706944444444444
"31",0.927083333333333,0.933333333333333,0.139583333333333,0.918253968253968
"32",0.833333333333333,0.7,0.393443361963304,0.74375
"33",0.90625,0.933333333333333,0.160416666666667,0.901587301587302
"34",0.895833333333333,0.933333333333333,0.146425565098879,0.902777777777778
"35",0.90625,0.933333333333333,0.160416666666667,0.901587301587302
"36",0.927083333333333,0.933333333333333,0.115175565098879,0.926587301587302
"37",1,0.829166666666667,0.170833333333333,0.881944444444444
"38",1,0.933333333333333,0.0666666666666667,0.961111111111111
"39",0.84375,0.741666666666667,0.34136002862997,0.763392857142857
"40",0.725,0.766666666666667,0.396057599454843,0.720833333333333
"41",0.875,0.679166666666667,0.409221680981652,0.714583333333333
"42",0.875,0.745833333333333,0.3375,0.777777777777778
"43",1,0.745833333333333,0.254166666666667,0.831944444444444
"44",0.666666666666667,0.6125,0.606630251174892,0.575
"45",1,0.591666666666667,0.408333333333333,0.713095238095238
"46",0.75,0.579166666666667,0.555943361963304,0.615277777777778
"47",0.8125,0.679166666666667,0.459517796864425,0.689583333333333
"48",0.8125,0.8125,0.309337332553818,0.792261904761905
"49",0.8125,0.658333333333333,0.421837332553818,0.711011904761905
"50",0.895833333333333,0.679166666666667,0.358925565098879,0.747916666666667
"51",0.6,0.683333333333333,0.555575396319268,0.616666666666667
"52",0.875,0.4875,0.564276695296637,0.592261904761905
"53",0.6875,0.425,0.704441738241592,0.504761904761905
"54",0.729166666666667,0.679166666666667,0.481831709611622,0.66875
"55",0.770833333333333,0.508333333333333,0.623202260395516,0.567261904761905
"56",0.75,0.5125,0.591053390593274,0.589583333333333
"57",0.5625,0.5125,0.705330085889911,0.510416666666667
"58",0.75,0.5125,0.591053390593274,0.589583333333333
"59",0.541666666666667,0.579166666666667,0.681070000789027,0.524801587301587
"60",0.75,0.3875,0.716053390593274,0.489583333333333
"61",0.675,0.575,0.604240279804862,0.58125
"62",0.739583333333333,0.679166666666667,0.471415042944955,0.675892857142857
"63",0.78125,0.679166666666667,0.46636002862997,0.680059523809524
"64",0.90625,0.829166666666667,0.264583333333333,0.822420634920635
"65",0.6875,0.491666666666667,0.674386723926607,0.527083333333333
"66",0.625,0.575,0.580330085889911,0.59375
