"","V1","V2","V3","V4"
"1",0.854166666666667,0.779166666666667,0.317851130197758,0.779761904761905
"2",0.625,0.491666666666667,0.663663419223244,0.53125
"3",0.75,0.6375,0.49761002862997,0.660416666666667
"4",0.9375,0.7625,0.3,0.797916666666667
"5",0.895833333333333,0.820833333333333,0.252463584508225,0.829166666666667
"6",0.75,0.683333333333333,0.42022005725994,0.711111111111111
"7",0.5625,0.533333333333333,0.684496752556577,0.527083333333333
"8",0.520833333333333,0.575,0.684496752556577,0.527083333333333
"9",0.6875,0.5125,0.616941738241592,0.56875
"10",0.75,0.658333333333333,0.476776695296637,0.677083333333333
"11",0.802083333333333,0.679166666666667,0.421118927062183,0.717559523809524
"12",0.770833333333333,0.566666666666667,0.54761002862997,0.604166666666667
"13",0.583333333333333,0.504166666666667,0.697070386509527,0.510714285714286
"14",0.75,0.441666666666667,0.661886723926607,0.516666666666667
"15",0.75,0.441666666666667,0.661886723926607,0.516666666666667
"16",0.75,0.545833333333333,0.55772005725994,0.6
"17",0.5625,0.379166666666667,0.794088183373952,0.444047619047619
"18",0.708333333333333,0.441666666666667,0.679145622358819,0.5
"19",0.645833333333333,0.445833333333333,0.695812289025486,0.513095238095238
"20",0.625,0.3875,0.767830085889911,0.464583333333333
"21",0.9375,0.7875,0.275,0.815277777777778
"22",0.645833333333333,0.4625,0.708608404908259,0.491666666666667
"23",0.9375,0.691666666666667,0.329166666666667,0.754166666666667
"24",1,0.720833333333333,0.279166666666667,0.814583333333333
"25",0.625,0.591666666666667,0.59522005725994,0.579761904761905
"26",0.708333333333333,0.4625,0.68272005725994,0.5125
"27",0.75,0.4625,0.641053390593274,0.5375
"28",0.875,0.7125,0.370833333333333,0.733333333333333
"29",0.75,0.5125,0.591053390593274,0.589583333333333
"30",0.8125,0.570833333333333,0.506831709611622,0.646428571428571
"31",0.9375,0.741666666666667,0.279166666666667,0.80625
"32",0.875,0.591666666666667,0.46011002862997,0.671428571428571
"33",0.9375,0.8,0.2625,0.817261904761905
"34",0.875,0.783333333333333,0.3,0.802083333333333
"35",0.9375,0.741666666666667,0.320833333333333,0.777083333333333
"36",0.90625,0.825,0.227083333333333,0.850892857142857
"37",1,0.7625,0.2375,0.839583333333333
"38",1,0.8,0.2,0.858928571428571
"39",0.875,0.7,0.351776695296637,0.75625
"40",0.75,0.616666666666667,0.518443361963304,0.639583333333333
"41",0.8125,0.6125,0.501776695296637,0.650595238095238
"42",0.9375,0.695833333333333,0.325,0.779761904761905
"43",1,0.654166666666667,0.345833333333333,0.754761904761905
"44",0.75,0.545833333333333,0.589276695296637,0.570833333333333
"45",1,0.591666666666667,0.408333333333333,0.713095238095238
"46",0.8125,0.554166666666667,0.518443361963304,0.639583333333333
"47",0.916666666666667,0.6125,0.422017796864425,0.696428571428571
"48",0.875,0.720833333333333,0.367555014314985,0.752083333333333
"49",0.875,0.591666666666667,0.455055014314985,0.679761904761905
"50",0.958333333333333,0.654166666666667,0.363092231765546,0.738095238095238
"51",0.625,0.545833333333333,0.638144821410648,0.552380952380952
"52",0.75,0.420833333333333,0.68272005725994,0.5
"53",0.75,0.4,0.703553390593274,0.495833333333333
"54",0.791666666666667,0.5875,0.54761002862997,0.6125
"55",0.6875,0.4,0.766053390593274,0.454166666666667
"56",0.75,0.4625,0.641053390593274,0.5375
"57",0.5625,0.4625,0.755330085889911,0.458333333333333
"58",0.75,0.4875,0.616053390593274,0.567261904761905
"59",0.625,0.504166666666667,0.68272005725994,0.508333333333333
"60",0.75,0.3375,0.766053390593274,0.4375
"61",0.625,0.491666666666667,0.695220057259941,0.51875
"62",0.75,0.533333333333333,0.565165042944955,0.602083333333333
"63",0.8125,0.533333333333333,0.580943361963304,0.59375
"64",0.9375,0.658333333333333,0.404166666666667,0.71875
"65",0.5,0.3875,0.856218433538229,0.402083333333333
"66",0.5625,0.429166666666667,0.752051766871562,0.46875
"67",0.75,0.466666666666667,0.636886723926607,0.550595238095238
"68",0.5625,0.429166666666667,0.788663419223244,0.447916666666667
"69",0.5625,0.404166666666667,0.813663419223244,0.425595238095238
"70",0.875,0.595833333333333,0.455943361963304,0.677083333333333
