"V1","V2","V3","V4"
1,0.866666666666667,0.133333333333333,0.90625
0.875,0.6375,0.414276695296637,0.714583333333333
1,0.825,0.175,0.88125
1,0.891666666666667,0.108333333333333,0.923611111111111
1,0.85,0.15,0.898611111111111
1,0.85,0.15,0.898611111111111
1,0.85,0.15,0.898611111111111
1,0.825,0.175,0.88125
1,0.85,0.15,0.898611111111111
1,0.825,0.175,0.88125
0.875,0.679166666666667,0.37261002862997,0.752083333333333
0.875,0.679166666666667,0.37261002862997,0.752083333333333
0.875,0.5125,0.539276695296637,0.614583333333333
0.833333333333333,0.633333333333333,0.46011002862997,0.671428571428571
0.875,0.4875,0.564276695296637,0.592261904761905
0.875,0.595833333333333,0.455943361963304,0.677083333333333
0.833333333333333,0.783333333333333,0.285702260395516,0.802083333333333
0.875,0.7,0.351776695296637,0.75625
0.875,0.5125,0.539276695296637,0.614583333333333
0.75,0.3875,0.716053390593274,0.489583333333333
0.875,0.683333333333333,0.368443361963304,0.748611111111111
1,0.833333333333333,0.166666666666667,0.8875
1,0.85,0.15,0.898611111111111
0.875,0.725,0.326776695296637,0.773611111111111
1,0.891666666666667,0.108333333333333,0.923611111111111
0.9375,0.916666666666667,0.145833333333333,0.895833333333333
1,0.85,0.15,0.898611111111111
0.875,0.75,0.301776695296637,0.7875
1,0.833333333333333,0.166666666666667,0.875
0.875,0.75,0.301776695296637,0.7875
1,0.841666666666667,0.158333333333333,0.883928571428571
1,0.816666666666667,0.183333333333333,0.854166666666667
0.96875,0.8,0.23125,0.841071428571429
1,0.841666666666667,0.158333333333333,0.883928571428571
1,0.816666666666667,0.183333333333333,0.854166666666667
0.927083333333333,0.816666666666667,0.25625,0.811309523809524
1,0.775,0.225,0.829166666666667
1,0.733333333333333,0.266666666666667,0.791666666666667
0.895833333333333,0.775,0.304758898432212,0.770833333333333
1,0.841666666666667,0.158333333333333,0.883928571428571
0.9375,0.804166666666667,0.216666666666667,0.852083333333333
1,0.866666666666667,0.133333333333333,0.90625
1,0.875,0.125,0.9125
0.9375,0.7875,0.275,0.815277777777778
1,0.891666666666667,0.108333333333333,0.923611111111111
0.958333333333333,0.7625,0.254758898432212,0.822916666666667
0.9375,0.7625,0.258333333333333,0.827083333333333
1,0.716666666666667,0.283333333333333,0.796428571428571
0.9375,0.9375,0.125,0.916666666666667
1,0.854166666666667,0.145833333333333,0.895833333333333
1,0.783333333333333,0.216666666666667,0.84375
1,0.783333333333333,0.216666666666667,0.84375
0.9375,0.783333333333333,0.2375,0.83125
1,0.720833333333333,0.279166666666667,0.802083333333333
1,0.783333333333333,0.216666666666667,0.84375
1,0.866666666666667,0.133333333333333,0.90625
1,0.783333333333333,0.216666666666667,0.84375
0.875,0.679166666666667,0.37261002862997,0.739583333333333
1,0.825,0.175,0.88125
1,0.691666666666667,0.308333333333333,0.766666666666667
0.5,0.3625,0.844606781186548,0.404761904761905
0.75,0.55,0.553553390593274,0.608928571428571
0.708333333333333,0.6,0.54522005725994,0.623611111111111
0.625,0.495833333333333,0.659496752556577,0.544444444444445
0.625,0.470833333333333,0.684496752556577,0.527083333333333
0.75,0.5125,0.591053390593274,0.602083333333333
0.625,0.445833333333333,0.709496752556577,0.504761904761905
0.625,0.404166666666667,0.751163419223244,0.479761904761905
0.75,0.570833333333333,0.53272005725994,0.629761904761905
0.625,0.404166666666667,0.751163419223244,0.467261904761905
1,0.783333333333333,0.216666666666667,0.84375
0.895833333333333,0.825,0.2375,0.84375
0.9375,0.783333333333333,0.279166666666667,0.802083333333333
1,0.825,0.175,0.88125
1,0.783333333333333,0.216666666666667,0.84375
1,0.783333333333333,0.216666666666667,0.84375
0.9375,0.808333333333333,0.254166666666667,0.819444444444444
1,0.783333333333333,0.216666666666667,0.84375
1,0.783333333333333,0.216666666666667,0.84375
1,0.783333333333333,0.216666666666667,0.84375
1,0.845833333333333,0.154166666666667,0.902083333333333
1,0.845833333333333,0.154166666666667,0.902083333333333
1,0.845833333333333,0.154166666666667,0.902083333333333
1,0.7625,0.2375,0.839583333333333
1,0.7375,0.2625,0.817261904761905
0.90625,0.854166666666667,0.202971680981652,0.869642857142857
1,0.895833333333333,0.104166666666667,0.933333333333333
1,0.95,0.05,0.96875
1,0.804166666666667,0.195833333333333,0.864583333333333
1,0.804166666666667,0.195833333333333,0.877083333333333
1,0.745833333333333,0.254166666666667,0.819444444444444
1,0.8125,0.1875,0.870833333333333
0.9375,0.7875,0.238388347648318,0.836111111111111
1,0.745833333333333,0.254166666666667,0.819444444444444
0.9375,0.7875,0.238388347648318,0.836111111111111
1,0.8125,0.1875,0.870833333333333
0.96875,0.745833333333333,0.285416666666667,0.801587301587302
1,0.7875,0.2125,0.856944444444445
0.958333333333333,0.745833333333333,0.295833333333333,0.794444444444445
1,0.7875,0.2125,0.856944444444445
