"V1","V2","V3","V4"
0.882882882882883,0.722361647361647,0.342097569255314,0.76045981045981
0.918918918918919,0.731531531531531,0.302053351904125,0.77978627978628
0.873873873873874,0.696621621621622,0.359894940416299,0.745337545337545
0.90990990990991,0.737612612612613,0.304981279832053,0.782317382317382
0.891891891891892,0.700675675675676,0.344104168905199,0.748469248469248
0.927927927927928,0.757432432432432,0.276093237403048,0.803673803673804
0.935135135135135,0.801833976833977,0.22820034309091,0.841061191061191
0.882882882882883,0.703442728442728,0.345776540775002,0.754717054717055
0.963963963963964,0.772586872586873,0.241335797006382,0.82994137994138
0.912162162162162,0.767567567567568,0.268816056154394,0.809435159435159
0.936936936936937,0.750032175032175,0.281366756267272,0.803853203853204
0.940540540540541,0.753249678249678,0.280955764486513,0.802716352716353
0.936936936936937,0.753249678249678,0.271867952488795,0.811639561639562
0.966216216216216,0.752123552123552,0.261870149307971,0.821297921297921
0.963963963963964,0.763867438867439,0.256336531286789,0.823058773058773
0.902702702702703,0.682014157014157,0.367786942637716,0.740961740961741
0.88963963963964,0.678153153153153,0.369954079984712,0.740803790803791
0.885135135135135,0.649839124839125,0.397739460028055,0.717953667953668
0.918918918918919,0.673005148005148,0.360579735430508,0.746252096252096
0.864864864864865,0.627960102960103,0.428014702765991,0.698490698490698
0.885135135135135,0.622168597168597,0.424024615362638,0.69978354978355
0.891891891891892,0.683912483912484,0.360867360668391,0.750670800670801
0.92027027027027,0.739092664092664,0.297098884462093,0.794637494637495
0.891891891891892,0.672168597168597,0.372611247412278,0.741497991497991
0.858108108108108,0.648519948519949,0.408868225156505,0.717185367185367
0.851351351351351,0.602960102960103,0.466528216279504,0.666401466401466
0.777027027027027,0.599420849420849,0.507384273573069,0.644785694785695
0.778378378378378,0.57007722007722,0.524887874489936,0.627255177255177
0.882882882882883,0.640797940797941,0.40670961223097,0.708443508443508
0.837837837837838,0.578185328185328,0.488984438685985,0.655976755976756
0.837837837837838,0.595785070785071,0.471384696086242,0.668345618345618
0.824324324324324,0.587162162162162,0.48366097148415,0.654853554853555
0.864864864864865,0.631821106821107,0.424153698904987,0.701164151164151
0.804054054054054,0.576801801801802,0.504361666501034,0.642219492219492
0.774774774774775,0.538513513513514,0.560055184657246,0.600971100971101
0.90990990990991,0.708848133848134,0.333745758596532,0.77011232011232
0.84954954954955,0.712065637065637,0.363219022299367,0.753695253695254
0.873873873873874,0.709491634491634,0.353306228107259,0.754689754689755
0.918918918918919,0.73523166023166,0.298353223203996,0.797482547482547
0.882882882882883,0.717213642213642,0.336575211376242,0.768267618267618
0.886486486486487,0.69469111969112,0.355494130295161,0.750850200850201
0.905405405405405,0.712709137709138,0.326473226299128,0.776375726375726
0.939189189189189,0.75550193050193,0.269686732074812,0.812218712218712
0.905405405405405,0.703185328185328,0.339094124347702,0.756727506727507
0.851801801801802,0.663610038610039,0.402200056387188,0.717795717795718
0.885135135135135,0.664446589446589,0.387090011891042,0.728809328809329
0.864864864864865,0.623906048906049,0.432068756820045,0.693299793299793
0.851351351351351,0.664446589446589,0.394879396570482,0.726124176124176
0.880630630630631,0.681821106821107,0.375286725254982,0.73980928980929
0.834684684684685,0.686969111969112,0.387528271772515,0.727218127218127
