"V1","V2","V3","V4"
0.738738738738739,0.845302445302445,0.367280504040069,0.7496714996715
0.758172458172458,0.863320463320463,0.34350502052277,0.768810768810769
0.696846846846847,0.827927927927928,0.418067283478225,0.714278964278964
0.736036036036036,0.865572715572716,0.353843787465195,0.763056313056313
0.725675675675676,0.881981981981982,0.366848532358959,0.753618303618304
0.774324324324324,0.88536036036036,0.3102835594467,0.792104442104442
0.725032175032175,0.864607464607465,0.372303949255031,0.743608943608944
0.781531531531532,0.863320463320463,0.32129781384403,0.783369483369483
0.761840411840412,0.887129987129987,0.321329571244864,0.785329235329235
0.764414414414414,0.878120978120978,0.325689496920251,0.779194529194529
0.784684684684685,0.877155727155727,0.322642170664108,0.785182985182985
0.863963963963964,0.889382239382239,0.22573242808338,0.852844152844153
0.813063063063063,0.893564993564994,0.256048563427692,0.828324828324828
0.829279279279279,0.89967824967825,0.2552270285297,0.831070431070431
0.812162162162162,0.892921492921493,0.268842588895697,0.825795675795676
0.828828828828829,0.891634491634492,0.27005310444139,0.826144726144726
0.805083655083655,0.892277992277992,0.266391450422585,0.822272022272022
0.875225225225225,0.911904761904762,0.194022718690439,0.876425526425526
0.809009009009009,0.89967824967825,0.276832052795027,0.815006315006315
0.807657657657658,0.89967824967825,0.278183404146378,0.812410862410862
0.777606177606178,0.8753861003861,0.326564351871785,0.773570123570124
0.780630630630631,0.850611325611326,0.325247843693938,0.778728478728479
0.802252252252252,0.890830115830116,0.282195199089916,0.813196713196713
0.676576576576577,0.824388674388674,0.44268453713919,0.695051945051945
0.817567567567568,0.849967824967825,0.300800475700991,0.802582852582853
0.777927927927928,0.873616473616474,0.319062348277925,0.787658587658588
0.752252252252252,0.866377091377091,0.354078956438198,0.759227409227409
0.772072072072072,0.89501287001287,0.31386346667929,0.783854133854134
0.823873873873874,0.883268983268983,0.271434544773417,0.816448416448416
0.685135135135135,0.821685971685972,0.429015089312718,0.702712452712453
0.736936936936937,0.847940797940798,0.350996931832234,0.762935412935413
0.719369369369369,0.872651222651223,0.36992089223123,0.746590496590497
0.702702702702703,0.79967824967825,0.418817207704385,0.708559608559609
0.754054054054054,0.8501287001287,0.339780058489573,0.77041952041952
0.788288288288288,0.866859716859717,0.304597254479386,0.797376347376347
