"","V1","V2","V3","V4"
"1",0.875,0.591666666666667,0.533333333333333,0.629761904761905
"2",0.666666666666667,0.425,0.761886723926607,0.446428571428571
"3",0.625,0.425,0.730330085889911,0.483928571428571
"4",0.75,0.425,0.678553390593274,0.525595238095238
"5",0.5625,0.4875,0.731016975101499,0.483333333333333
"6",0.5,0.275,0.932106781186548,0.329166666666667
"7",0.5,0.320833333333333,0.881218433538229,0.371428571428571
"8",0.875,0.425,0.626776695296637,0.550595238095238
"9",0.770833333333333,0.441666666666667,0.64529369121289,0.535714285714286
"10",0.875,0.4875,0.564276695296637,0.592261904761905
"11",0.791666666666667,0.629166666666667,0.485775894348466,0.656547619047619
"12",0.8125,0.5875,0.490165042944955,0.641666666666667
"13",0.625,0.4,0.755330085889911,0.454166666666667
"14",0.6875,0.4625,0.666941738241592,0.516666666666667
"15",0.854166666666667,0.654166666666667,0.442851130197758,0.692261904761905
"16",0.770833333333333,0.591666666666667,0.52261002862997,0.633928571428571
"17",0.9375,0.591666666666667,0.429166666666667,0.700595238095238
"18",0.9375,0.629166666666667,0.391666666666667,0.7125
"19",0.75,0.616666666666667,0.486886723926607,0.65625
"20",1,0.5875,0.4125,0.6875
"21",0.6875,0.358333333333333,0.80772005725994,0.416666666666667
"22",0.6875,0.4875,0.636886723926607,0.554761904761905
"23",0.375,0.341666666666667,0.990440114519881,0.296428571428571
"24",0.25,0.104166666666667,1.20649350511315,0.145833333333333
"25",0.708333333333333,0.445833333333333,0.674978955692153,0.525595238095238
"26",0.5,0.491666666666667,0.76425565098879,0.464583333333333
"27",0.5,0.2125,0.994606781186548,0.2875
"28",0.4375,0.445833333333333,0.812256452947575,0.425
"29",0.5,0.3375,0.864551766871562,0.379166666666667
"30",0.5,0.254166666666667,0.952940114519881,0.3125
"31",0.75,0.341666666666667,0.761886723926607,0.463095238095238
"32",0.75,0.3375,0.766053390593274,0.4375
"33",0.375,0.158333333333333,1.10055014314985,0.21875
"34",0.4375,0.345833333333333,0.918718433538229,0.352083333333333
"35",0.4375,0.191666666666667,1.03627344785321,0.258333333333333
"36",0.541666666666667,0.466666666666667,0.747588984322123,0.479761904761905
"37",0.3125,0.208333333333333,1.07643849079817,0.245833333333333
"38",0.416666666666667,0.233333333333333,1.00323623040265,0.279166666666667
"39",0.708333333333333,0.4875,0.689276695296637,0.513095238095238
"40",0.6875,0.3,0.829441738241592,0.404761904761905
"41",0.625,0.404166666666667,0.751163419223244,0.467261904761905
"42",0.4375,0.320833333333333,0.912161795501533,0.358928571428571
"43",0.625,0.483333333333333,0.671996752556577,0.516666666666667
"44",0.5,0.279166666666667,0.927940114519881,0.342261904761905
"45",0.4375,0.279166666666667,0.990440114519881,0.300595238095238
"46",0.6875,0.483333333333333,0.714276695296637,0.4875
"47",0.5625,0.445833333333333,0.771996752556577,0.463095238095238
"48",0.583333333333333,0.441666666666667,0.755330085889911,0.454166666666667
"49",0.4375,0.404166666666667,0.896996752556577,0.371428571428571
"50",0.6875,0.55,0.616053390593274,0.567261904761905
"51",0.875,0.566666666666667,0.521721680981652,0.620833333333333
