"V1","V2","V3","V4"
0.812097812097812,0.89462676962677,0.255456011846505,0.83044523044523
0.845238095238095,0.862516087516088,0.26236027890599,0.818386268386268
0.879182754182754,0.873294723294723,0.212015353033465,0.850622425622426
0.856338481338481,0.88005148005148,0.228482039413892,0.844474069474069
0.804375804375804,0.888256113256113,0.267576138036384,0.813446613446613
0.884813384813385,0.909813384813385,0.189162845291596,0.872034872034872
0.829633204633205,0.884234234234234,0.253702583633158,0.823652248652249
0.810746460746461,0.892117117117117,0.261443903229424,0.821358821358821
0.769980694980695,0.881499356499357,0.298401607029298,0.796202146202146
0.73970398970399,0.884877734877735,0.328747385536654,0.778899253899254
0.848037323037323,0.939028314028314,0.195709833890287,0.869132819132819
0.845592020592021,0.928217503217503,0.204289554031758,0.86051786051786
0.844723294723295,0.886068211068211,0.233950843813255,0.843808443808444
0.811808236808237,0.945302445302445,0.216858226306731,0.852559827559828
0.856499356499356,0.931145431145431,0.204188942916482,0.863443988443988
0.771396396396396,0.88529601029601,0.302411483229842,0.792747792747793
0.718275418275418,0.874485199485199,0.357734680410647,0.756368706368706
0.816119691119691,0.848584298584299,0.283448534628251,0.807808632808633
0.262548262548263,0.308880308880309,1.02433376958169,0.278239778239778
0.1003861003861,0.0926640926640927,1.28449163285014,0.0927927927927928
0.246460746460746,0.308880308880309,1.04042128566921,0.264425964425964
0.853281853281853,0.910070785070785,0.221827107602185,0.853793953793954
0.813288288288288,0.877413127413127,0.271354560984708,0.817026667026667
0.262548262548263,0.308880308880309,1.03276978152622,0.274774774774775
0.876447876447876,0.916827541827542,0.184036118309498,0.877597777597778
0.0720720720720721,0.0656370656370656,1.32400062230938,0.0648648648648649
0.796106821106821,0.901061776061776,0.27839125693214,0.80989370989371
0.814671814671815,0.895881595881596,0.266158845748472,0.81964791964792
0.837001287001287,0.858268983268983,0.267504650756163,0.815139815139815
0.840669240669241,0.920688545688546,0.220437877973297,0.853542703542704
0.834298584298584,0.835392535392535,0.272934477999133,0.810608685608686
