"","V1","V2","V3","V4"
"1",1,0.895833333333333,0.104166666666667,0.933333333333333
"2",1,1,0,1
"3",1,1,0,1
"4",1,0.895833333333333,0.104166666666667,0.933333333333333
"5",1,0.895833333333333,0.104166666666667,0.933333333333333
"6",1,0.895833333333333,0.104166666666667,0.933333333333333
"7",1,0.895833333333333,0.104166666666667,0.933333333333333
"8",1,1,0,1
"9",1,1,0,1
"10",1,0.895833333333333,0.104166666666667,0.933333333333333
"11",1,0.916666666666667,0.0833333333333333,0.95
"12",1,0.85,0.15,0.898611111111111
"13",1,0.916666666666667,0.0833333333333333,0.95
"14",1,0.916666666666667,0.0833333333333333,0.95
"15",1,0.916666666666667,0.0833333333333333,0.95
"16",1,0.916666666666667,0.0833333333333333,0.95
"17",1,0.916666666666667,0.0833333333333333,0.95
"18",1,0.916666666666667,0.0833333333333333,0.95
"19",1,0.916666666666667,0.0833333333333333,0.95
"20",1,0.916666666666667,0.0833333333333333,0.95
"21",0.875,0.833333333333333,0.218443361963304,0.85
"22",0.875,0.833333333333333,0.218443361963304,0.85
"23",0.875,0.833333333333333,0.218443361963304,0.85
"24",0.875,0.833333333333333,0.218443361963304,0.85
"25",0.875,0.833333333333333,0.218443361963304,0.85
"26",0.875,0.833333333333333,0.218443361963304,0.85
"27",0.875,0.833333333333333,0.218443361963304,0.85
"28",1,1,0,1
"29",1,1,0,1
"30",1,1,0,1
"31",1,0.829166666666667,0.170833333333333,0.894444444444444
"32",1,0.829166666666667,0.170833333333333,0.894444444444444
"33",1,0.829166666666667,0.170833333333333,0.894444444444444
"34",1,0.829166666666667,0.170833333333333,0.894444444444444
"35",1,0.829166666666667,0.170833333333333,0.894444444444444
"36",1,0.829166666666667,0.170833333333333,0.894444444444444
"37",1,0.895833333333333,0.104166666666667,0.933333333333333
"38",1,0.829166666666667,0.170833333333333,0.894444444444444
"39",1,0.829166666666667,0.170833333333333,0.894444444444444
"40",0.895833333333333,0.829166666666667,0.250592231765546,0.836111111111111
"41",0.895833333333333,1,0.104166666666667,0.933333333333333
"42",0.90625,1,0.09375,0.94047619047619
"43",1,0.895833333333333,0.104166666666667,0.933333333333333
"44",1,1,0,1
"45",1,0.895833333333333,0.104166666666667,0.933333333333333
"46",1,1,0,1
"47",1,1,0,1
"48",1,1,0,1
"49",1,1,0,1
"50",1,1,0,1
"51",0.875,0.741666666666667,0.346721680981652,0.772916666666667
"52",1,0.829166666666667,0.170833333333333,0.894444444444444
"53",1,0.895833333333333,0.104166666666667,0.933333333333333
"54",1,0.741666666666667,0.258333333333333,0.835416666666667
"55",0.895833333333333,0.829166666666667,0.250592231765546,0.836111111111111
"56",0.875,0.845833333333333,0.242555014314985,0.839583333333333
"57",1,0.829166666666667,0.170833333333333,0.894444444444444
"58",0.895833333333333,0.829166666666667,0.250592231765546,0.836111111111111
"59",1,0.829166666666667,0.170833333333333,0.894444444444444
"60",1,0.829166666666667,0.170833333333333,0.894444444444444
"61",1,1,0,1
"62",1,1,0,1
"63",1,1,0,1
"64",1,1,0,1
"65",1,1,0,1
"66",1,1,0,1
"67",1,1,0,1
"68",1,1,0,1
"69",1,1,0,1
"70",1,1,0,1
"71",1,0.895833333333333,0.104166666666667,0.933333333333333
"72",1,0.895833333333333,0.104166666666667,0.933333333333333
"73",1,0.895833333333333,0.104166666666667,0.933333333333333
"74",1,0.895833333333333,0.104166666666667,0.933333333333333
"75",1,0.895833333333333,0.104166666666667,0.933333333333333
"76",1,0.895833333333333,0.104166666666667,0.933333333333333
"77",1,0.895833333333333,0.104166666666667,0.933333333333333
"78",1,0.895833333333333,0.104166666666667,0.933333333333333
"79",1,0.895833333333333,0.104166666666667,0.933333333333333
"80",1,0.895833333333333,0.104166666666667,0.933333333333333
"81",1,0.829166666666667,0.170833333333333,0.894444444444444
"82",1,0.829166666666667,0.170833333333333,0.894444444444444
"83",1,0.829166666666667,0.170833333333333,0.894444444444444
"84",1,0.829166666666667,0.170833333333333,0.894444444444444
"85",1,0.933333333333333,0.0666666666666667,0.961111111111111
"86",1,0.829166666666667,0.170833333333333,0.894444444444444
"87",1,0.829166666666667,0.170833333333333,0.894444444444444
"88",0.927083333333333,0.829166666666667,0.219342231765546,0.859920634920635
"89",1,0.829166666666667,0.170833333333333,0.894444444444444
"90",1,0.829166666666667,0.170833333333333,0.894444444444444
"91",1,0.85,0.15,0.898611111111111
"92",0.875,0.75,0.301776695296637,0.7875
"93",0.916666666666667,0.8125,0.222017796864425,0.85
"94",1,0.916666666666667,0.0833333333333333,0.95
"95",1,0.916666666666667,0.0833333333333333,0.95
"96",0.875,0.833333333333333,0.218443361963304,0.85
"97",1,0.916666666666667,0.0833333333333333,0.95
"98",1,0.916666666666667,0.0833333333333333,0.95
"99",1,1,0,1
"100",1,0.916666666666667,0.0833333333333333,0.95
