"","V1","V2","V3","V4"
"1",0.875,0.5125,0.539276695296637,0.614583333333333
"2",1,0.804166666666667,0.195833333333333,0.877083333333333
"3",0.833333333333333,0.679166666666667,0.389868927062183,0.735416666666667
"4",0.833333333333333,0.783333333333333,0.285702260395516,0.802083333333333
"5",0.875,0.679166666666667,0.37261002862997,0.752083333333333
"6",0.875,0.6375,0.414276695296637,0.714583333333333
"7",0.875,0.6125,0.439276695296637,0.692261904761905
"8",0.75,0.3875,0.716053390593274,0.489583333333333
"9",0.833333333333333,0.675,0.418443361963304,0.708928571428571
"10",0.875,0.554166666666667,0.49761002862997,0.652083333333333
"11",1,0.85,0.15,0.898611111111111
"12",0.875,0.725,0.326776695296637,0.773611111111111
"13",0.875,0.75,0.301776695296637,0.7875
"14",0.875,0.683333333333333,0.368443361963304,0.748611111111111
"15",1,0.808333333333333,0.191666666666667,0.873611111111111
"16",0.833333333333333,0.7,0.369035593728849,0.739583333333333
"17",1,0.891666666666667,0.108333333333333,0.923611111111111
"18",0.875,0.891666666666667,0.191666666666667,0.869444444444444
"19",1,0.808333333333333,0.191666666666667,0.873611111111111
"20",1,0.85,0.15,0.898611111111111
"21",0.96875,0.783333333333333,0.22562904874202,0.833333333333333
"22",1,0.741666666666667,0.258333333333333,0.81875
"23",0.958333333333333,0.741666666666667,0.3,0.79375
"24",0.9375,0.783333333333333,0.2375,0.83125
"25",1,0.679166666666667,0.320833333333333,0.777083333333333
"26",0.875,0.679166666666667,0.37261002862997,0.739583333333333
"27",0.958333333333333,0.825,0.216666666666667,0.85625
"28",1,0.783333333333333,0.216666666666667,0.84375
"29",1,0.691666666666667,0.308333333333333,0.766666666666667
"30",0.958333333333333,0.866666666666667,0.175,0.88125
"31",1,0.870833333333333,0.129166666666667,0.919444444444445
"32",1,0.925,0.075,0.946428571428571
"33",1,0.845833333333333,0.154166666666667,0.902083333333333
"34",1,0.779166666666667,0.220833333333333,0.854761904761905
"35",1,0.845833333333333,0.154166666666667,0.902083333333333
"36",1,0.7625,0.2375,0.839583333333333
"37",1,0.7375,0.2625,0.817261904761905
"38",0.9375,0.804166666666667,0.221721680981652,0.85625
"39",1,0.7375,0.2625,0.817261904761905
"40",1,0.804166666666667,0.195833333333333,0.877083333333333
"41",1,0.841666666666667,0.158333333333333,0.883928571428571
"42",1,0.841666666666667,0.158333333333333,0.883928571428571
"43",0.958333333333333,0.775,0.266666666666667,0.804166666666667
"44",1,0.841666666666667,0.158333333333333,0.883928571428571
"45",1,0.816666666666667,0.183333333333333,0.854166666666667
"46",1,0.716666666666667,0.283333333333333,0.796428571428571
"47",0.958333333333333,0.691666666666667,0.325592231765546,0.75
"48",1,0.816666666666667,0.183333333333333,0.854166666666667
"49",1,0.775,0.225,0.829166666666667
"50",1,0.733333333333333,0.266666666666667,0.791666666666667
"51",1,0.804166666666667,0.195833333333333,0.864583333333333
"52",1,0.695833333333333,0.304166666666667,0.779761904761905
"53",1,0.825,0.175,0.88125
"54",0.9375,0.695833333333333,0.325,0.779761904761905
"55",1,0.695833333333333,0.304166666666667,0.779761904761905
"56",0.90625,0.8625,0.23125,0.845238095238095
"57",1,0.7625,0.2375,0.839583333333333
"58",0.9375,0.7625,0.3,0.797916666666667
"59",0.90625,0.804166666666667,0.247916666666667,0.834226190476191
"60",1,0.783333333333333,0.216666666666667,0.84375
"61",1,0.783333333333333,0.216666666666667,0.84375
"62",0.9375,0.783333333333333,0.279166666666667,0.802083333333333
"63",1,0.783333333333333,0.216666666666667,0.84375
"64",0.9375,0.783333333333333,0.2375,0.83125
"65",0.9375,0.783333333333333,0.2375,0.83125
"66",1,0.783333333333333,0.216666666666667,0.84375
"67",1,0.783333333333333,0.216666666666667,0.84375
"68",0.9375,0.783333333333333,0.279166666666667,0.802083333333333
"69",1,0.783333333333333,0.216666666666667,0.84375
"70",1,0.783333333333333,0.216666666666667,0.84375
"71",1,0.7875,0.2125,0.856944444444445
"72",1,0.7625,0.2375,0.839583333333333
"73",0.9375,0.7875,0.238388347648318,0.836111111111111
"74",1,0.7875,0.2125,0.856944444444445
"75",1,0.720833333333333,0.279166666666667,0.802083333333333
"76",1,0.7625,0.2375,0.839583333333333
"77",1,0.745833333333333,0.254166666666667,0.819444444444444
"78",0.9375,0.7625,0.263388347648318,0.81875
"79",1,0.7875,0.2125,0.856944444444445
"80",1,0.745833333333333,0.254166666666667,0.819444444444444
"81",0.75,0.445833333333333,0.65772005725994,0.542261904761905
"82",0.625,0.404166666666667,0.751163419223244,0.467261904761905
"83",0.75,0.508333333333333,0.59522005725994,0.583928571428571
"84",0.625,0.404166666666667,0.751163419223244,0.479761904761905
"85",0.75,0.529166666666667,0.574386723926607,0.604761904761905
"86",0.625,0.429166666666667,0.726163419223244,0.502083333333333
"87",0.75,0.4875,0.616053390593274,0.579761904761905
"88",0.625,0.404166666666667,0.751163419223244,0.479761904761905
"89",0.625,0.445833333333333,0.709496752556577,0.504761904761905
"90",0.625,0.404166666666667,0.751163419223244,0.479761904761905
"91",0.875,0.7,0.351776695296637,0.75625
"92",1,0.825,0.175,0.88125
"93",1,0.825,0.175,0.88125
"94",0.833333333333333,0.595833333333333,0.473202260395516,0.672916666666667
"95",1,0.866666666666667,0.133333333333333,0.90625
"96",1,0.825,0.175,0.88125
"97",1,0.85,0.15,0.898611111111111
"98",1,0.85,0.15,0.898611111111111
"99",1,0.85,0.15,0.898611111111111
"100",1,0.85,0.15,0.898611111111111
