"V1","V2","V3","V4"
0.875,0.508333333333333,0.543443361963304,0.613095238095238
0.875,0.508333333333333,0.543443361963304,0.613095238095238
0.375,0.2375,1.02138347648318,0.279761904761905
0.625,0.404166666666667,0.751163419223244,0.467261904761905
0.75,0.470833333333333,0.632720057259941,0.552083333333333
0.375,0.2375,1.02138347648318,0.279761904761905
0.75,0.408333333333333,0.695220057259941,0.510416666666667
0.375,0.2375,1.02138347648318,0.279761904761905
0.75,0.470833333333333,0.632720057259941,0.552083333333333
0.625,0.470833333333333,0.684496752556577,0.527083333333333
0.625,0.358333333333333,0.796996752556577,0.433333333333333
0.75,0.425,0.678553390593274,0.525595238095238
0.625,0.358333333333333,0.796996752556577,0.433333333333333
0.5,0.254166666666667,0.952940114519881,0.3125
0.75,0.4625,0.641053390593274,0.5375
0.75,0.425,0.678553390593274,0.525595238095238
0.625,0.358333333333333,0.796996752556577,0.433333333333333
0.625,0.358333333333333,0.796996752556577,0.433333333333333
0.625,0.358333333333333,0.796996752556577,0.433333333333333
0.75,0.425,0.678553390593274,0.525595238095238
0.75,0.425,0.678553390593274,0.525595238095238
0.75,0.425,0.678553390593274,0.525595238095238
0.5,0.320833333333333,0.886273447853214,0.379761904761905
0.875,0.529166666666667,0.52261002862997,0.629761904761905
0.5,0.320833333333333,0.886273447853214,0.379761904761905
0.5,0.320833333333333,0.886273447853214,0.379761904761905
0.875,0.575,0.476776695296637,0.672916666666667
0.5,0.320833333333333,0.886273447853214,0.379761904761905
0.75,0.425,0.678553390593274,0.525595238095238
0.75,0.425,0.678553390593274,0.525595238095238
0.5,0.254166666666667,0.952940114519881,0.3125
0.5,0.254166666666667,0.952940114519881,0.3125
0.875,0.579166666666667,0.47261002862997,0.669444444444445
0.75,0.358333333333333,0.74522005725994,0.458333333333333
0.5,0.254166666666667,0.952940114519881,0.3125
1,0.629166666666667,0.370833333333333,0.725
0.25,0.104166666666667,1.20649350511315,0.145833333333333
1,0.679166666666667,0.320833333333333,0.777083333333333
0.75,0.4625,0.641053390593274,0.5375
0.875,0.425,0.626776695296637,0.550595238095238
0.625,0.275,0.880330085889911,0.370833333333333
0.5,0.254166666666667,0.952940114519881,0.3125
0.75,0.425,0.678553390593274,0.525595238095238
0.5,0.254166666666667,0.952940114519881,0.3125
0.5,0.254166666666667,0.952940114519881,0.3125
0.75,0.358333333333333,0.74522005725994,0.458333333333333
0.625,0.320833333333333,0.834496752556577,0.404761904761905
0.5,0.254166666666667,0.952940114519881,0.3125
0.625,0.358333333333333,0.796996752556577,0.433333333333333
0.5,0.254166666666667,0.952940114519881,0.3125
0.5,0.254166666666667,0.952940114519881,0.3125
0.5,0.254166666666667,0.952940114519881,0.3125
0.5,0.254166666666667,0.952940114519881,0.3125
0.25,0.15,1.16066017177982,0.166666666666667
0.5,0.254166666666667,0.952940114519881,0.3125
0.5,0.254166666666667,0.952940114519881,0.3125
0.625,0.358333333333333,0.796996752556577,0.416666666666667
0.75,0.358333333333333,0.74522005725994,0.458333333333333
0.625,0.358333333333333,0.796996752556577,0.416666666666667
0.5,0.254166666666667,0.952940114519881,0.3125
1,0.6125,0.3875,0.717261904761905
0.75,0.445833333333333,0.65772005725994,0.529761904761905
0.75,0.358333333333333,0.74522005725994,0.458333333333333
0.875,0.425,0.626776695296637,0.550595238095238
0.875,0.579166666666667,0.47261002862997,0.669444444444445
0.75,0.358333333333333,0.74522005725994,0.458333333333333
0.75,0.5125,0.591053390593274,0.589583333333333
0.75,0.445833333333333,0.65772005725994,0.529761904761905
0.75,0.358333333333333,0.74522005725994,0.458333333333333
0.875,0.425,0.626776695296637,0.550595238095238
0.75,0.425,0.678553390593274,0.525595238095238
0.75,0.579166666666667,0.524386723926607,0.631944444444444
0.75,0.5125,0.591053390593274,0.589583333333333
0.75,0.5125,0.591053390593274,0.589583333333333
0.75,0.579166666666667,0.524386723926607,0.631944444444444
0.75,0.5125,0.591053390593274,0.589583333333333
0.75,0.5125,0.591053390593274,0.589583333333333
0.6875,0.408333333333333,0.757720057259941,0.46875
0.75,0.579166666666667,0.524386723926607,0.631944444444444
0.75,0.5125,0.591053390593274,0.589583333333333
1,0.679166666666667,0.320833333333333,0.777083333333333
1,0.591666666666667,0.408333333333333,0.713095238095238
1,0.591666666666667,0.408333333333333,0.713095238095238
0.75,0.4875,0.616053390593274,0.567261904761905
1,0.591666666666667,0.408333333333333,0.713095238095238
1,0.591666666666667,0.408333333333333,0.713095238095238
1,0.591666666666667,0.408333333333333,0.713095238095238
1,0.591666666666667,0.408333333333333,0.713095238095238
1,0.591666666666667,0.408333333333333,0.713095238095238
1,0.591666666666667,0.408333333333333,0.713095238095238
0.875,0.679166666666667,0.37261002862997,0.739583333333333
0.75,0.3625,0.741053390593274,0.467261904761905
0.875,0.5125,0.539276695296637,0.614583333333333
0.875,0.741666666666667,0.31011002862997,0.78125
0.875,0.6625,0.389276695296637,0.731944444444445
0.75,0.575,0.528553390593274,0.63125
0.875,0.5125,0.539276695296637,0.614583333333333
0.75,0.425,0.678553390593274,0.508928571428571
0.75,0.575,0.528553390593274,0.63125
1,0.679166666666667,0.320833333333333,0.777083333333333
