"B" "A" "D" "A" "C" "D" "A" "C" "C" "A" "A" "B" "B" "B" "C" "C" "A" "C" "C" "B" "C" "A" "B" "B" "C" "B" "C" "B" "D" "A" "C" "C" "C" "C" "C" "A" "A" "A" "A" "A" "I" "B" "A" "B" "G" "D" "B" "C" "C" "A" "G" "B" "A" "D" "B" "F"
"D" "A" "D" "B" "B" "A" "B" "B" "D" "A" "C" "A" "B" "A" "A" "B" "A" "C" "C" "B" "C" "B" "C" "A" "A" "B" "K" "B" "C" "B" "B" "F" "B" "C" "B" "A" "E" "D" "A" "A" "I" "B" "C" "B" "G" "C" "A" "B" "C" "A" "F" "C" "C" "C" "B" "B"
"D" "C" "B" "C" "B" "A" "A" "B" "D" "A" "B" "A" "B" "A" "A" "A" "B" "A" "A" "C" "B" "B" "A" "A" "C" "B" "E" "A" "A" "A" "B" "C" "C" "C" "B" "C" "A" "D" "A" "C" "B" "B" "A" "A" "F" "C" "B" "B" "C" "A" "D" "B" "A" "C" "B" "C"
"C" "D" "D" "C" "C" "C" "C" "C" "D" "C" "C" "A" "C" "A" "C" "C" "A" "C" "B" "A" "B" "B" "C" "B" "A" "B" "E" "B" "C" "A" "C" "C" "C" "C" "A" "A" "C" "B" "A" "D" "I" "B" "C" "C" "B" "A" "A" "C" "B" "A" "F" "B" "D" "B" "B" "D"
"C" "A" "D" "C" "C" "B" "D" "C" "C" "A" "A" "B" "A" "B" "B" "A" "B" "C" "C" "B" "B" "C" "C" "B" "A" "F" "B" "B" "B" "A" "B" "F" "C" "C" "A" "B" "C" "A" "D" "B" "F" "B" "C" "B" "G" "C" "A" "B" "B" "A" "F" "C" "C" "D" "A" "C"
"C" "B" "D" "D" "C" "D" "D" "D" "B" "C" "A" "A" "C" "C" "C" "D" "A" "A" "B" "C" "A" "C" "C" "B" "C" "E" "I" "A" "B" "B" "B" "E" "D" "C" "B" "C" "E" "D" "B" "D" "A" "A" "B" "C" "A" "D" "C" "C" "D" "B" "D" "D" "C" "C" "A" "C"
"B" "C" "D" "B" "B" "D" "D" "D" "C" "B" "C" "A" "C" "B" "C" "C" "A" "B" "A" "A" "C" "B" "C" "B" "A" "C" "E" "A" "C" "A" "B" "B" "A" "C" "B" "A" "A" "B" "B" "A" "I" "B" "C" "A" "C" "C" "A" "B" "C" "A" "E" "A" "C" "B" "A" "D"
"A" "C" "B" "C" "B" "A" "B" "B" "B" "C" "C" "B" "A" "B" "A" "B" "B" "A" "C" "C" "A" "A" "D" "B" "A" "C" "K" "B" "C" "A" "C" "E" "C" "C" "C" "C" "C" "A" "A" "A" "B" "B" "B" "C" "A" "B" "C" "C" "C" "C" "G" "B" "C" "D" "B" "A"
"D" "C" "D" "B" "B" "A" "B" "D" "A" "C" "C" "B" "A" "B" "A" "B" "A" "C" "C" "B" "A" "C" "B" "B" "C" "C" "B" "B" "C" "C" "B" "C" "D" "C" "B" "B" "A" "B" "C" "C" "E" "B" "C" "A" "G" "C" "A" "B" "B" "A" "A" "B" "D" "A" "A" "A"
"C" "B" "D" "C" "B" "A" "B" "B" "C" "C" "B" "C" "C" "A" "A" "C" "C" "A" "C" "C" "C" "C" "C" "B" "C" "B" "H" "B" "C" "A" "B" "D" "A" "C" "A" "B" "C" "B" "B" "D" "C" "B" "B" "A" "E" "C" "C" "A" "C" "B" "G" "C" "C" "D" "A" "C"
"C" "A" "D" "C" "B" "B" "A" "B" "C" "B" "C" "B" "B" "A" "B" "D" "A" "C" "C" "A" "A" "B" "D" "B" "A" "C" "C" "B" "C" "A" "C" "A" "C" "C" "B" "C" "E" "B" "A" "C" "I" "B" "C" "C" "G" "C" "B" "C" "C" "B" "G" "B" "C" "A" "B" "C"
"D" "C" "B" "B" "B" "B" "A" "D" "B" "C" "B" "C" "A" "B" "C" "B" "B" "C" "B" "C" "A" "A" "A" "B" "C" "B" "F" "B" "C" "C" "B" "F" "C" "C" "B" "B" "A" "B" "D" "B" "F" "B" "C" "A" "G" "A" "A" "A" "C" "B" "C" "B" "D" "B" "A" "F"
"C" "C" "D" "B" "C" "B" "B" "C" "B" "B" "C" "C" "B" "C" "C" "A" "B" "B" "B" "A" "A" "A" "C" "B" "C" "B" "A" "A" "C" "A" "B" "E" "A" "C" "C" "A" "D" "A" "A" "A" "E" "B" "C" "A" "E" "C" "A" "A" "B" "B" "E" "B" "D" "A" "A" "F"
"A" "B" "D" "B" "C" "C" "C" "B" "D" "C" "A" "B" "C" "C" "A" "C" "A" "C" "C" "B" "C" "C" "D" "A" "B" "B" "C" "B" "B" "C" "B" "A" "D" "C" "A" "A" "B" "A" "B" "D" "E" "B" "C" "C" "G" "A" "A" "C" "D" "B" "A" "B" "D" "B" "A" "F"
"A" "B" "D" "D" "C" "A" "A" "C" "A" "C" "A" "A" "B" "C" "A" "C" "C" "C" "C" "C" "C" "B" "D" "C" "C" "C" "B" "B" "A" "A" "B" "D" "A" "C" "C" "A" "E" "B" "D" "C" "F" "B" "B" "C" "E" "D" "C" "C" "D" "A" "D" "B" "D" "C" "A" "E"
"C" "B" "D" "C" "B" "C" "D" "B" "D" "C" "C" "A" "C" "A" "B" "D" "C" "C" "C" "A" "B" "B" "A" "A" "C" "B" "H" "B" "C" "A" "B" "E" "C" "C" "B" "C" "E" "B" "A" "D" "K" "A" "B" "C" "C" "B" "C" "C" "B" "B" "G" "B" "C" "D" "A" "D"
"C" "B" "D" "B" "C" "A" "B" "D" "D" "C" "B" "B" "B" "B" "B" "D" "B" "A" "A" "C" "C" "A" "D" "A" "A" "B" "I" "B" "C" "A" "A" "F" "A" "C" "A" "B" "B" "A" "A" "C" "A" "B" "B" "C" "B" "A" "C" "C" "C" "B" "B" "B" "B" "C" "A" "F"
