"B" "A" "A" "D" "A" "A" "D" "A" "D" "B" "B" "A" "B" "B" "A" "A" "C" "A" "C" "A" "B" "A" "D" "C" "A" "A" "E" "A" "D" "A" "A" "B" "D" "C" "A" "B" "A" "D" "C" "A" "A" "B" "A" "B" "B" "D" "B" "B" "C" "C" "F" "E" "D" "A" "A" "C"
"A" "C" "A" "A" "B" "D" "A" "A" "A" "B" "B" "A" "B" "C" "A" "C" "C" "A" "B" "A" "B" "A" "D" "A" "B" "C" "E" "A" "B" "A" "A" "B" "C" "A" "C" "C" "A" "D" "B" "C" "E" "C" "A" "C" "E" "C" "A" "B" "C" "B" "F" "E" "B" "A" "B" "D"
"C" "A" "A" "B" "B" "D" "A" "B" "D" "C" "C" "A" "B" "C" "B" "D" "C" "C" "B" "B" "A" "A" "B" "B" "B" "B" "I" "B" "B" "B" "A" "C" "C" "B" "B" "C" "C" "A" "A" "A" "E" "B" "C" "C" "F" "A" "B" "A" "C" "A" "F" "B" "A" "D" "A" "E"
"B" "A" "A" "B" "A" "A" "A" "A" "A" "B" "A" "B" "B" "B" "A" "A" "C" "A" "A" "C" "A" "A" "D" "C" "A" "A" "E" "A" "B" "B" "B" "A" "C" "C" "A" "A" "B" "D" "C" "C" "E" "B" "A" "C" "F" "C" "A" "B" "A" "B" "G" "E" "D" "C" "A" "D"
"D" "A" "A" "C" "D" "D" "B" "C" "C" "C" "A" "A" "C" "A" "B" "C" "C" "A" "B" "A" "B" "A" "D" "B" "C" "D" "D" "A" "B" "C" "A" "A" "A" "B" "B" "A" "D" "D" "A" "D" "J" "B" "C" "A" "F" "C" "B" "A" "C" "C" "G" "C" "B" "D" "A" "D"
"D" "A" "A" "D" "B" "C" "D" "D" "C" "B" "A" "A" "C" "A" "B" "A" "A" "A" "A" "B" "B" "A" "D" "A" "A" "B" "K" "B" "D" "B" "A" "C" "A" "C" "C" "C" "A" "D" "A" "C" "G" "B" "C" "A" "E" "C" "B" "A" "C" "A" "C" "E" "A" "C" "A" "C"
"C" "A" "A" "A" "B" "B" "D" "B" "D" "A" "C" "B" "A" "A" "C" "B" "A" "B" "C" "C" "C" "A" "B" "C" "B" "A" "F" "A" "D" "A" "A" "B" "A" "A" "A" "B" "E" "D" "C" "A" "F" "B" "C" "C" "C" "A" "B" "B" "C" "C" "C" "B" "B" "C" "A" "C"
"C" "A" "A" "A" "D" "D" "A" "B" "D" "B" "C" "B" "C" "C" "C" "A" "C" "B" "A" "B" "A" "A" "D" "C" "A" "B" "I" "B" "A" "B" "B" "C" "B" "A" "B" "B" "D" "C" "A" "D" "C" "B" "C" "A" "C" "B" "B" "C" "A" "C" "D" "D" "A" "D" "A" "D"
"B" "B" "A" "D" "B" "C" "B" "B" "C" "A" "A" "A" "A" "A" "B" "C" "C" "A" "A" "B" "B" "A" "D" "C" "B" "A" "H" "A" "C" "B" "C" "C" "C" "A" "B" "B" "D" "D" "C" "C" "B" "A" "A" "C" "F" "C" "B" "B" "B" "B" "C" "C" "D" "C" "B" "D"
"A" "A" "D" "A" "D" "A" "A" "A" "D" "A" "B" "B" "C" "A" "A" "A" "C" "A" "B" "C" "A" "A" "D" "B" "A" "C" "B" "A" "D" "A" "A" "E" "A" "B" "B" "C" "D" "D" "A" "D" "J" "B" "A" "C" "A" "D" "C" "B" "A" "C" "E" "A" "D" "D" "B" "C"
