"D" "C" "A" "C" "B" "B" "D" "D" "A" "C" "C" "C" "B" "A" "C" "D" "B" "C" "B" "A" "B" "B" "C" "A" "A" "C" "C" "A" "B" "B" "B" "F" "A" "C" "C" "B" "B" "A" "D" "B" "I" "B" "A" "B" "D" "C" "C" "A" "B" "B" "F" "B" "A" "D" "B" "F"
"C" "C" "A" "C" "B" "A" "C" "C" "A" "C" "B" "A" "B" "B" "A" "D" "C" "B" "B" "C" "A" "B" "A" "A" "C" "F" "B" "A" "D" "A" "B" "C" "C" "C" "B" "C" "E" "A" "C" "B" "I" "B" "A" "C" "A" "A" "C" "B" "D" "A" "A" "B" "A" "C" "B" "A"
"A" "C" "D" "D" "D" "A" "A" "C" "C" "C" "C" "C" "C" "A" "C" "A" "A" "C" "A" "A" "C" "C" "C" "B" "A" "F" "E" "B" "C" "A" "B" "E" "A" "C" "C" "A" "D" "B" "A" "D" "A" "B" "B" "C" "G" "D" "C" "C" "C" "C" "E" "B" "A" "C" "B" "A"
"C" "C" "D" "C" "B" "C" "A" "D" "B" "B" "B" "C" "C" "B" "A" "C" "B" "A" "C" "A" "B" "C" "C" "B" "C" "B" "H" "B" "D" "A" "B" "E" "A" "A" "C" "C" "E" "D" "A" "A" "C" "B" "A" "B" "A" "B" "C" "C" "C" "A" "G" "D" "A" "D" "A" "C"
"A" "B" "D" "B" "C" "B" "C" "C" "B" "B" "B" "C" "A" "B" "B" "B" "A" "C" "C" "A" "C" "C" "C" "B" "C" "C" "B" "A" "A" "A" "B" "C" "C" "C" "B" "A" "C" "A" "A" "C" "D" "B" "C" "A" "C" "C" "A" "C" "D" "C" "E" "B" "C" "A" "A" "A"
"B" "D" "D" "B" "C" "C" "B" "D" "A" "B" "C" "A" "C" "C" "C" "D" "B" "C" "B" "A" "A" "B" "A" "A" "C" "B" "K" "B" "C" "A" "C" "C" "D" "C" "A" "B" "C" "A" "A" "D" "H" "B" "C" "B" "C" "A" "A" "B" "D" "A" "E" "D" "C" "A" "A" "F"
"B" "B" "B" "B" "C" "B" "B" "B" "A" "B" "A" "B" "A" "C" "A" "D" "A" "C" "A" "C" "C" "B" "C" "A" "A" "F" "E" "A" "C" "A" "B" "D" "D" "C" "C" "C" "D" "B" "A" "D" "H" "B" "C" "C" "G" "C" "A" "B" "D" "C" "E" "B" "D" "B" "A" "A"
"C" "B" "B" "D" "B" "C" "B" "A" "C" "B" "A" "A" "B" "B" "C" "D" "B" "A" "A" "C" "B" "C" "C" "A" "C" "F" "C" "A" "B" "A" "C" "E" "A" "C" "A" "A" "C" "A" "D" "C" "C" "B" "A" "B" "F" "B" "C" "A" "C" "A" "D" "D" "A" "D" "B" "F"
"C" "C" "C" "C" "B" "B" "B" "D" "B" "B" "C" "A" "B" "A" "B" "C" "A" "C" "C" "C" "A" "B" "B" "B" "C" "C" "F" "B" "C" "A" "A" "E" "A" "C" "A" "C" "D" "B" "D" "D" "E" "A" "C" "A" "G" "C" "A" "A" "C" "B" "A" "B" "D" "B" "A" "A"
"C" "B" "D" "C" "C" "C" "C" "D" "A" "C" "B" "A" "C" "C" "A" "C" "B" "C" "C" "B" "C" "C" "C" "A" "B" "C" "C" "B" "C" "A" "B" "F" "A" "C" "A" "A" "C" "B" "D" "D" "H" "B" "C" "A" "A" "C" "A" "A" "D" "A" "A" "A" "C" "B" "A" "A"
