"","V1","V2","V3","V4"
"1",0.875,0.579166666666667,0.47261002862997,0.669444444444445
"2",1,0.916666666666667,0.0833333333333333,0.95
"3",0.833333333333333,0.729166666666667,0.339868927062183,0.766666666666667
"4",0.770833333333333,0.833333333333333,0.298202260395516,0.791666666666667
"5",0.8125,0.729166666666667,0.348498376278289,0.7625
"6",0.875,0.75,0.301776695296637,0.7875
"7",0.875,0.75,0.301776695296637,0.7875
"8",0.75,0.3875,0.716053390593274,0.489583333333333
"9",0.791666666666667,0.75,0.38511002862997,0.7375
"10",0.85,0.6625,0.399632034355964,0.733333333333333
"11",1,1,0,1
"12",0.875,0.833333333333333,0.218443361963304,0.85
"13",0.875,0.833333333333333,0.218443361963304,0.85
"14",0.875,0.833333333333333,0.218443361963304,0.85
"15",1,1,0,1
"16",0.791666666666667,0.833333333333333,0.277368927062183,0.808333333333333
"17",1,1,0,1
"18",0.84375,1,0.15625,0.894642857142857
"19",1,1,0,1
"20",1,1,0,1
"21",0.90625,0.783333333333333,0.28812904874202,0.791666666666667
"22",1,0.783333333333333,0.216666666666667,0.84375
"23",0.895833333333333,0.783333333333333,0.320833333333333,0.777083333333333
"24",0.895833333333333,0.783333333333333,0.279166666666667,0.80625
"25",1,0.783333333333333,0.216666666666667,0.84375
"26",0.875,0.679166666666667,0.37261002862997,0.739583333333333
"27",0.895833333333333,0.933333333333333,0.170833333333333,0.894444444444444
"28",1,0.783333333333333,0.216666666666667,0.84375
"29",1,0.783333333333333,0.216666666666667,0.84375
"30",0.895833333333333,0.933333333333333,0.170833333333333,0.894444444444444
"31",1,0.895833333333333,0.104166666666667,0.933333333333333
"32",1,1,0,1
"33",1,0.895833333333333,0.104166666666667,0.933333333333333
"34",1,0.895833333333333,0.104166666666667,0.933333333333333
"35",1,0.895833333333333,0.104166666666667,0.933333333333333
"36",1,0.8125,0.1875,0.870833333333333
"37",1,0.829166666666667,0.170833333333333,0.894444444444444
"38",0.916666666666667,0.895833333333333,0.150888347648318,0.901136363636364
"39",1,0.8125,0.1875,0.870833333333333
"40",1,0.895833333333333,0.104166666666667,0.933333333333333
"41",1,0.933333333333333,0.0666666666666667,0.961111111111111
"42",1,0.933333333333333,0.0666666666666667,0.961111111111111
"43",0.916666666666667,0.85,0.233333333333333,0.848611111111111
"44",1,0.933333333333333,0.0666666666666667,0.961111111111111
"45",1,0.933333333333333,0.0666666666666667,0.961111111111111
"46",1,0.783333333333333,0.216666666666667,0.85625
"47",0.895833333333333,0.8,0.279758898432212,0.813095238095238
"48",1,0.933333333333333,0.0666666666666667,0.961111111111111
"49",1,0.85,0.15,0.898611111111111
"50",1,0.783333333333333,0.216666666666667,0.84375
"51",1,0.933333333333333,0.0666666666666667,0.961111111111111
"52",1,0.783333333333333,0.216666666666667,0.84375
"53",1,0.85,0.15,0.898611111111111
"54",0.895833333333333,0.745833333333333,0.316666666666667,0.794444444444445
"55",1,0.783333333333333,0.216666666666667,0.84375
"56",0.822916666666667,1,0.177083333333333,0.87797619047619
"57",1,0.85,0.15,0.898611111111111
"58",0.9125,0.829166666666667,0.243688672392661,0.841666666666667
"59",0.822916666666667,0.933333333333333,0.219342231765546,0.859920634920635
"60",1,0.783333333333333,0.216666666666667,0.84375
"61",1,0.783333333333333,0.216666666666667,0.84375
"62",0.875,0.783333333333333,0.341666666666667,0.760416666666667
"63",1,0.783333333333333,0.216666666666667,0.84375
"64",0.90625,0.783333333333333,0.26875,0.813392857142857
"65",0.895833333333333,0.783333333333333,0.279166666666667,0.80625
"66",1,0.783333333333333,0.216666666666667,0.84375
"67",1,0.783333333333333,0.216666666666667,0.84375
"68",0.875,0.783333333333333,0.3,0.789583333333333
"69",1,0.783333333333333,0.216666666666667,0.84375
"70",1,0.783333333333333,0.216666666666667,0.84375
"71",1,0.895833333333333,0.104166666666667,0.933333333333333
"72",1,0.895833333333333,0.104166666666667,0.933333333333333
"73",0.875,0.895833333333333,0.192555014314985,0.870833333333333
"74",1,0.895833333333333,0.104166666666667,0.933333333333333
"75",1,0.829166666666667,0.170833333333333,0.881944444444444
"76",1,0.895833333333333,0.104166666666667,0.933333333333333
"77",1,0.829166666666667,0.170833333333333,0.881944444444444
"78",0.875,0.895833333333333,0.192555014314985,0.870833333333333
"79",1,0.895833333333333,0.104166666666667,0.933333333333333
"80",1,0.829166666666667,0.170833333333333,0.881944444444444
"81",0.75,0.616666666666667,0.486886723926607,0.66875
"82",0.625,0.466666666666667,0.688663419223244,0.508928571428571
"83",0.75,0.616666666666667,0.486886723926607,0.66875
"84",0.75,0.5125,0.591053390593274,0.589583333333333
"85",0.71875,0.6625,0.496711158827728,0.668253968253968
"86",0.75,0.5125,0.591053390593274,0.602083333333333
"87",0.75,0.579166666666667,0.524386723926607,0.644444444444444
"88",0.75,0.5125,0.591053390593274,0.589583333333333
"89",0.65625,0.5125,0.643136723926607,0.55922619047619
"90",0.75,0.5125,0.591053390593274,0.589583333333333
"91",0.875,0.7,0.351776695296637,0.75625
"92",1,0.85,0.15,0.898611111111111
"93",1,0.85,0.15,0.898611111111111
"94",0.833333333333333,0.595833333333333,0.473202260395516,0.672916666666667
"95",1,0.933333333333333,0.0666666666666667,0.961111111111111
"96",1,0.85,0.15,0.898611111111111
"97",1,0.85,0.15,0.898611111111111
"98",1,0.85,0.15,0.898611111111111
"99",1,0.85,0.15,0.898611111111111
"100",1,0.85,0.15,0.898611111111111
