"B" "B" "C" "D" "H" "C" "H" "I" "B" "A" "E" "H" "F" "H" "J" "B" "E" "E" "D" "NA" "D" "C" "F" "G" "D" "A" "H" "B" "A" "H" "B" "C" "E" "E" "E" "B" "C" "A" "E" "D" "D" "F" "B" "C" "B" "C" "P" "F"
"I" "B" "C" "E" "F" "E" "D" "D" "B" "C" "F" "I" "C" "I" "F" "F" "E" "G" "A" "NA" "D" "B" "E" "C" "C" "A" "G" "B" "G" "H" "H" "D" "D" "H" "D" "G" "B" "A" "G" "C" "A" "C" "D" "H" "B" "C" "P" "F"
"H" "A" "C" "B" "C" "E" "C" "C" "B" "B" "B" "F" "E" "H" "D" "B" "D" "F" "F" "NA" "I" "A" "A" "E" "C" "I" "G" "E" "G" "E" "C" "B" "B" "D" "H" "G" "D" "G" "A" "A" "D" "F" "A" "H" "A" "D" "J" "A"
"D" "D" "A" "B" "H" "E" "F" "I" "A" "C" "E" "G" "E" "B" "J" "F" "E" "E" "D" "NA" "D" "C" "F" "E" "E" "H" "C" "F" "G" "F" "D" "D" "D" "E" "C" "B" "F" "A" "F" "A" "E" "I" "D" "B" "B" "D" "P" "E"
"A" "C" "A" "F" "A" "E" "F" "I" "B" "D" "E" "D" "B" "E" "F" "A" "E" "B" "E" "NA" "A" "B" "E" "F" "E" "H" "G" "E" "D" "C" "D" "C" "E" "E" "D" "B" "E" "A" "A" "C" "A" "F" "A" "D" "B" "A" "N" "F"
"H" "A" "C" "F" "E" "E" "C" "F" "A" "A" "C" "C" "D" "B" "C" "E" "B" "D" "B" "W" "E" "C" "C" "E" "J" "D" "A" "B" "C" "H" "B" "E" "E" "B" "C" "G" "A" "F" "B" "B" "B" "G" "B" "B" "C" "D" "D" "B"
"B" "E" "B" "F" "J" "C" "A" "G" "A" "A" "A" "F" "F" "E" "J" "E" "A" "C" "D" "NA" "C" "C" "C" "E" "I" "F" "C" "D" "D" "F" "C" "J" "C" "H" "E" "F" "D" "A" "E" "D" "D" "D" "B" "H" "B" "B" "J" "F"
"A" "D" "B" "D" "E" "C" "A" "D" "A" "A" "C" "F" "C" "A" "H" "D" "E" "E" "C" "L" "C" "C" "A" "F" "H" "E" "A" "B" "E" "F" "H" "F" "G" "E" "G" "D" "A" "D" "G" "D" "A" "D" "B" "G" "C" "B" "L" "A"
"E" "C" "B" "A" "F" "C" "D" "D" "B" "B" "A" "D" "C" "F" "E" "H" "E" "A" "E" "T" "H" "B" "F" "C" "C" "E" "D" "B" "G" "F" "B" "A" "A" "F" "D" "G" "B" "A" "E" "A" "B" "D" "D" "G" "A" "D" "P" "B"
"I" "A" "C" "F" "J" "E" "G" "C" "B" "C" "A" "A" "E" "G" "B" "H" "B" "F" "A" "A" "I" "B" "E" "G" "F" "F" "C" "B" "C" "B" "C" "C" "C" "B" "H" "F" "B" "G" "C" "E" "H" "F" "C" "C" "D" "B" "L" "A"
"H" "B" "A" "E" "A" "C" "G" "I" "A" "B" "E" "G" "C" "E" "C" "B" "A" "G" "F" "S" "F" "C" "B" "F" "G" "C" "G" "D" "E" "H" "H" "J" "G" "E" "F" "B" "C" "A" "B" "C" "D" "G" "A" "H" "C" "B" "N" "F"
"B" "E" "A" "E" "J" "B" "F" "H" "A" "A" "D" "J" "B" "E" "H" "F" "B" "F" "F" "NA" "F" "C" "G" "B" "D" "A" "I" "B" "B" "C" "C" "G" "E" "H" "F" "G" "A" "A" "B" "A" "G" "D" "B" "F" "A" "B" "N" "E"
"H" "E" "B" "E" "G" "C" "B" "C" "A" "C" "D" "E" "F" "G" "G" "B" "E" "C" "F" "NA" "G" "B" "C" "E" "C" "H" "B" "A" "G" "E" "H" "A" "F" "F" "E" "E" "D" "I" "C" "C" "D" "F" "A" "E" "C" "A" "T" "F"
"I" "A" "C" "C" "B" "E" "C" "B" "A" "F" "B" "F" "A" "I" "E" "F" "D" "D" "D" "NA" "B" "B" "G" "J" "H" "F" "C" "C" "I" "A" "H" "I" "A" "H" "E" "E" "F" "F" "A" "E" "A" "A" "C" "D" "C" "D" "Q" "A"
"B" "A" "B" "D" "A" "C" "E" "A" "A" "C" "A" "H" "C" "H" "H" "B" "B" "G" "E" "NA" "B" "B" "G" "C" "I" "H" "G" "A" "D" "F" "D" "J" "F" "E" "F" "D" "E" "F" "B" "A" "B" "H" "A" "D" "A" "A" "K" "C"
"B" "E" "A" "F" "K" "E" "H" "G" "A" "C" "C" "I" "E" "H" "H" "G" "A" "F" "D" "NA" "I" "A" "A" "D" "D" "F" "G" "B" "H" "B" "C" "B" "B" "I" "C" "A" "B" "G" "G" "C" "A" "B" "C" "E" "A" "A" "J" "E"
"B" "C" "B" "E" "H" "C" "E" "D" "B" "C" "D" "A" "F" "I" "G" "E" "A" "A" "F" "NA" "I" "A" "D" "F" "G" "C" "H" "A" "H" "A" "D" "D" "B" "H" "C" "E" "A" "A" "C" "C" "B" "G" "C" "G" "C" "C" "L" "A"
