"H" "D" "B" "D" "D" "D" "F" "H" "B" "B" "D" "D" "B" "H" "C" "B" "B" "D" "B" "NA" "A" "C" "E" "J" "G" "H" "E" "F" "I" "H" "H" "F" "D" "G" "B" "G" "B" "G" "E" "A" "D" "E" "A" "C" "A" "B" "K" "C"
"F" "C" "B" "E" "D" "E" "H" "H" "B" "C" "A" "D" "B" "H" "E" "E" "B" "A" "C" "H" "E" "B" "E" "G" "D" "C" "B" "B" "D" "A" "F" "C" "D" "F" "G" "C" "B" "B" "E" "D" "A" "D" "C" "H" "C" "A" "R" "E"
"G" "E" "A" "D" "K" "D" "A" "D" "B" "E" "D" "D" "A" "H" "I" "B" "E" "C" "B" "Q" "A" "A" "D" "F" "E" "C" "A" "A" "F" "H" "A" "J" "F" "C" "H" "E" "A" "D" "D" "D" "H" "B" "D" "A" "C" "A" "R" "E"
"A" "B" "B" "E" "A" "B" "D" "A" "B" "C" "A" "J" "F" "C" "I" "E" "A" "E" "B" "NA" "H" "C" "G" "G" "G" "D" "B" "A" "F" "H" "H" "A" "A" "E" "G" "D" "E" "G" "E" "A" "H" "F" "C" "B" "C" "A" "O" "A"
"C" "B" "B" "E" "J" "B" "H" "B" "A" "C" "F" "D" "E" "H" "A" "A" "D" "F" "E" "NA" "H" "B" "B" "J" "F" "E" "B" "C" "B" "H" "D" "B" "B" "F" "D" "D" "D" "D" "E" "B" "D" "H" "D" "H" "C" "D" "I" "A"
"E" "A" "B" "E" "B" "E" "D" "H" "B" "B" "B" "C" "E" "B" "F" "E" "A" "E" "F" "NA" "F" "C" "C" "A" "B" "B" "E" "C" "E" "D" "G" "C" "C" "D" "F" "C" "D" "G" "E" "B" "B" "B" "A" "C" "B" "B" "I" "B"
"D" "E" "A" "C" "J" "C" "C" "G" "B" "D" "C" "I" "A" "D" "F" "A" "A" "D" "D" "NA" "E" "C" "D" "I" "J" "J" "H" "B" "F" "H" "B" "G" "B" "B" "E" "G" "C" "D" "A" "E" "D" "B" "C" "A" "C" "A" "K" "E"
"A" "B" "C" "D" "F" "B" "B" "F" "A" "F" "A" "D" "D" "J" "I" "B" "E" "A" "A" "NA" "G" "B" "C" "I" "C" "H" "E" "B" "C" "D" "C" "A" "E" "F" "G" "D" "C" "E" "E" "B" "E" "C" "A" "G" "B" "B" "R" "A"
"B" "A" "C" "F" "G" "B" "G" "G" "A" "F" "A" "H" "C" "A" "C" "E" "C" "A" "F" "NA" "E" "C" "A" "I" "I" "H" "A" "E" "A" "H" "G" "E" "F" "B" "F" "F" "D" "G" "E" "A" "A" "C" "B" "A" "A" "C" "T" "F"
"E" "B" "B" "C" "A" "B" "H" "C" "A" "E" "A" "H" "B" "A" "C" "F" "A" "F" "C" "J" "E" "A" "E" "H" "J" "E" "H" "C" "B" "A" "G" "F" "D" "C" "D" "F" "A" "B" "E" "A" "C" "D" "D" "E" "C" "D" "O" "A"
"G" "C" "A" "D" "K" "B" "B" "D" "B" "F" "B" "E" "C" "H" "G" "B" "A" "G" "C" "NA" "I" "A" "A" "G" "H" "C" "B" "E" "H" "D" "C" "D" "F" "B" "C" "F" "E" "B" "B" "E" "D" "A" "C" "C" "A" "D" "R" "A"
"D" "D" "B" "A" "J" "C" "B" "E" "A" "F" "F" "E" "C" "C" "C" "A" "B" "A" "A" "NA" "H" "A" "A" "I" "G" "E" "H" "G" "C" "H" "D" "C" "E" "F" "G" "A" "B" "D" "B" "B" "H" "F" "C" "E" "C" "C" "R" "F"
"F" "C" "C" "E" "E" "B" "F" "B" "B" "F" "E" "F" "E" "E" "D" "E" "D" "D" "F" "NA" "D" "A" "G" "D" "G" "I" "A" "F" "E" "E" "G" "I" "C" "E" "E" "D" "D" "B" "A" "D" "B" "B" "B" "C" "C" "B" "B" "F"
"G" "A" "C" "E" "H" "B" "B" "I" "B" "D" "D" "D" "D" "D" "D" "B" "C" "D" "F" "F" "H" "B" "F" "E" "B" "G" "B" "A" "I" "G" "C" "G" "F" "B" "H" "C" "D" "G" "B" "A" "H" "E" "B" "D" "A" "D" "R" "A"
"B" "D" "C" "F" "K" "E" "C" "A" "B" "D" "E" "E" "F" "E" "B" "E" "C" "B" "E" "NA" "A" "A" "F" "A" "C" "J" "A" "F" "C" "D" "H" "B" "A" "E" "D" "E" "B" "B" "D" "B" "G" "G" "D" "B" "B" "B" "M" "B"
"E" "C" "A" "C" "A" "B" "G" "E" "A" "F" "A" "J" "D" "E" "E" "H" "D" "D" "F" "C" "H" "B" "F" "E" "B" "I" "B" "E" "C" "D" "C" "G" "C" "I" "B" "F" "A" "B" "E" "A" "E" "E" "B" "H" "B" "C" "N" "E"
"H" "E" "B" "B" "E" "A" "F" "B" "A" "E" "E" "J" "E" "D" "G" "B" "D" "C" "D" "F" "E" "A" "D" "E" "E" "F" "H" "B" "F" "H" "F" "A" "D" "B" "H" "F" "A" "G" "A" "E" "A" "C" "C" "B" "A" "D" "F" "C"
"G" "A" "C" "C" "J" "C" "A" "E" "B" "F" "A" "D" "E" "E" "G" "B" "E" "G" "E" "NA" "C" "A" "B" "D" "D" "E" "H" "B" "G" "H" "G" "G" "A" "E" "E" "D" "F" "G" "E" "D" "B" "C" "D" "C" "B" "C" "H" "A"
"F" "E" "C" "A" "B" "C" "G" "H" "B" "B" "D" "D" "F" "I" "F" "E" "B" "E" "D" "NA" "E" "A" "D" "E" "B" "I" "D" "A" "G" "H" "B" "B" "C" "E" "C" "F" "E" "G" "A" "B" "C" "F" "D" "H" "D" "D" "R" "F"
"G" "C" "A" "B" "C" "B" "G" "E" "A" "F" "C" "I" "C" "F" "C" "G" "E" "C" "E" "NA" "D" "A" "F" "G" "A" "E" "E" "E" "E" "H" "F" "A" "D" "F" "B" "A" "A" "B" "E" "B" "A" "D" "D" "H" "A" "A" "M" "E"
"C" "A" "C" "E" "G" "C" "F" "B" "B" "B" "D" "J" "B" "A" "H" "B" "A" "E" "E" "Z" "A" "B" "A" "E" "D" "I" "H" "G" "D" "H" "B" "I" "E" "I" "D" "B" "C" "G" "A" "C" "B" "H" "A" "C" "C" "C" "K" "F"
"G" "E" "C" "F" "A" "B" "A" "H" "B" "A" "B" "I" "E" "E" "I" "B" "B" "E" "D" "V" "B" "B" "D" "B" "G" "J" "H" "C" "G" "H" "C" "H" "F" "I" "E" "E" "C" "B" "C" "C" "H" "B" "C" "F" "C" "B" "I" "C"
"B" "A" "C" "D" "B" "D" "H" "G" "B" "F" "F" "D" "B" "H" "F" "A" "C" "B" "B" "NA" "H" "C" "B" "J" "J" "B" "H" "F" "E" "D" "D" "I" "F" "B" "C" "G" "D" "G" "B" "B" "D" "A" "A" "D" "B" "A" "D" "C"
"H" "D" "B" "D" "B" "B" "H" "A" "B" "C" "F" "D" "B" "I" "C" "B" "A" "G" "D" "NA" "C" "B" "C" "F" "E" "J" "H" "B" "F" "H" "G" "A" "D" "B" "H" "D" "E" "G" "B" "C" "B" "H" "C" "C" "C" "C" "I" "C"
"G" "E" "A" "D" "K" "B" "G" "B" "A" "C" "D" "D" "E" "H" "B" "F" "C" "A" "A" "NA" "F" "A" "F" "E" "J" "F" "C" "E" "C" "D" "A" "B" "F" "A" "C" "C" "B" "D" "E" "A" "A" "G" "D" "F" "A" "C" "K" "F"
"G" "A" "A" "D" "G" "E" "B" "G" "A" "E" "D" "D" "E" "D" "B" "B" "B" "E" "E" "NA" "G" "C" "B" "H" "A" "G" "I" "D" "A" "H" "B" "B" "G" "G" "G" "A" "D" "B" "E" "C" "G" "G" "C" "G" "B" "A" "L" "F"
"A" "A" "C" "D" "F" "E" "D" "D" "B" "F" "A" "B" "B" "C" "D" "E" "B" "B" "B" "NA" "H" "B" "E" "G" "F" "H" "E" "C" "H" "C" "H" "I" "E" "E" "B" "A" "E" "G" "E" "E" "A" "G" "A" "C" "A" "B" "E" "D"
"G" "C" "C" "D" "D" "D" "A" "F" "B" "B" "B" "B" "B" "E" "H" "B" "D" "C" "A" "J" "G" "B" "E" "C" "J" "A" "B" "G" "I" "H" "F" "F" "B" "B" "E" "G" "D" "D" "B" "B" "A" "G" "B" "H" "A" "A" "Q" "B"
"A" "D" "C" "E" "D" "D" "A" "B" "A" "B" "B" "B" "A" "I" "B" "D" "D" "D" "C" "NA" "I" "A" "A" "B" "E" "C" "E" "F" "B" "H" "C" "H" "F" "C" "D" "G" "F" "D" "B" "A" "A" "D" "B" "H" "B" "B" "I" "C"
"B" "D" "A" "E" "D" "C" "E" "A" "A" "B" "F" "E" "D" "E" "A" "B" "A" "F" "C" "S" "F" "A" "B" "H" "D" "E" "A" "B" "B" "E" "I" "C" "E" "E" "G" "B" "E" "D" "F" "B" "A" "D" "D" "F" "A" "C" "O" "A"
"A" "A" "A" "E" "A" "D" "H" "A" "A" "B" "C" "I" "F" "D" "G" "A" "D" "F" "C" "NA" "B" "C" "B" "B" "J" "G" "B" "B" "G" "H" "G" "H" "G" "B" "H" "A" "F" "G" "E" "D" "G" "D" "C" "G" "B" "B" "H" "C"
"E" "D" "B" "D" "D" "B" "H" "E" "A" "D" "C" "A" "E" "I" "I" "H" "D" "B" "F" "NA" "D" "A" "G" "H" "C" "F" "A" "G" "E" "A" "D" "B" "E" "F" "B" "C" "D" "G" "B" "D" "A" "D" "B" "D" "A" "C" "B" "F"
"A" "C" "A" "B" "K" "B" "G" "F" "A" "B" "C" "H" "E" "H" "F" "B" "A" "D" "F" "NA" "H" "B" "A" "F" "F" "I" "H" "G" "H" "H" "C" "A" "A" "F" "H" "G" "D" "D" "E" "E" "A" "D" "B" "D" "B" "C" "M" "E"
"B" "A" "A" "F" "A" "D" "H" "I" "A" "F" "B" "I" "E" "H" "D" "A" "E" "E" "A" "NA" "I" "A" "D" "G" "B" "A" "E" "G" "F" "H" "B" "D" "D" "B" "H" "B" "C" "G" "D" "E" "A" "D" "D" "F" "C" "C" "Q" "A"
"I" "B" "A" "E" "C" "D" "E" "I" "B" "C" "A" "B" "F" "J" "C" "A" "B" "D" "C" "NA" "F" "A" "F" "B" "J" "J" "H" "B" "F" "E" "I" "J" "A" "A" "G" "A" "C" "B" "D" "C" "A" "G" "C" "H" "C" "B" "I" "A"
"I" "E" "C" "E" "G" "E" "C" "H" "A" "D" "A" "B" "B" "E" "D" "B" "D" "C" "F" "Q" "D" "A" "G" "J" "H" "C" "H" "F" "E" "A" "D" "C" "A" "E" "D" "A" "A" "F" "E" "D" "H" "D" "D" "G" "B" "C" "K" "E"
"F" "B" "A" "D" "C" "D" "E" "F" "B" "B" "D" "B" "E" "E" "I" "E" "D" "F" "A" "E" "E" "A" "G" "G" "C" "A" "H" "B" "I" "A" "B" "D" "D" "G" "F" "D" "B" "B" "G" "B" "D" "B" "B" "C" "C" "C" "S" "D"
"E" "D" "C" "C" "A" "B" "F" "E" "B" "F" "D" "E" "B" "E" "H" "A" "E" "A" "F" "NA" "F" "B" "C" "A" "B" "G" "B" "A" "H" "A" "A" "F" "C" "I" "D" "C" "C" "G" "E" "E" "A" "E" "D" "H" "A" "D" "H" "E"
"A" "C" "B" "A" "I" "A" "F" "H" "A" "D" "E" "A" "A" "E" "C" "A" "B" "C" "E" "NA" "D" "A" "C" "A" "A" "G" "B" "D" "F" "H" "B" "C" "D" "E" "B" "E" "C" "B" "A" "C" "A" "H" "D" "B" "A" "B" "I" "F"
"H" "D" "C" "A" "H" "C" "F" "D" "B" "F" "C" "I" "E" "H" "A" "B" "C" "C" "B" "U" "H" "A" "A" "C" "J" "F" "B" "G" "E" "A" "D" "D" "D" "G" "A" "G" "C" "D" "D" "D" "B" "C" "D" "C" "C" "A" "Q" "B"
"F" "B" "C" "E" "K" "B" "D" "A" "A" "B" "B" "J" "B" "E" "F" "A" "B" "F" "B" "G" "H" "B" "C" "J" "I" "C" "E" "F" "D" "C" "G" "F" "A" "E" "C" "G" "B" "G" "F" "B" "C" "G" "C" "D" "D" "D" "T" "B"
"G" "B" "A" "E" "F" "B" "D" "B" "B" "B" "D" "D" "D" "E" "E" "B" "A" "A" "D" "NA" "H" "A" "G" "E" "F" "E" "B" "B" "B" "D" "I" "F" "G" "E" "H" "F" "D" "G" "F" "D" "A" "D" "B" "D" "A" "A" "B" "B"
"I" "B" "C" "F" "E" "C" "C" "I" "B" "F" "F" "D" "B" "J" "A" "B" "D" "A" "B" "NA" "C" "C" "G" "B" "A" "D" "E" "E" "E" "A" "I" "B" "B" "B" "F" "F" "E" "G" "A" "B" "E" "C" "C" "F" "B" "A" "R" "D"
"G" "E" "C" "D" "E" "E" "F" "E" "A" "E" "A" "B" "C" "H" "E" "B" "A" "F" "D" "A" "F" "C" "A" "B" "C" "G" "H" "A" "F" "H" "H" "B" "F" "F" "D" "F" "F" "D" "E" "B" "A" "B" "A" "E" "A" "B" "T" "E"
"I" "B" "A" "E" "A" "A" "E" "G" "A" "B" "A" "B" "D" "G" "H" "A" "C" "C" "B" "NA" "E" "B" "G" "D" "I" "J" "I" "D" "H" "H" "A" "C" "A" "I" "G" "F" "A" "B" "E" "D" "G" "D" "B" "G" "B" "A" "B" "A"
"I" "A" "B" "E" "K" "C" "B" "G" "A" "B" "C" "H" "F" "H" "I" "E" "C" "D" "D" "NA" "C" "A" "B" "I" "D" "I" "H" "C" "I" "H" "D" "B" "E" "G" "G" "E" "C" "D" "E" "E" "E" "A" "D" "F" "A" "D" "I" "B"
"D" "A" "A" "E" "H" "E" "D" "E" "B" "F" "B" "I" "A" "H" "E" "F" "D" "E" "B" "R" "B" "A" "C" "H" "I" "C" "I" "C" "H" "A" "C" "D" "C" "F" "B" "F" "C" "D" "E" "B" "G" "H" "A" "G" "D" "A" "K" "C"
"I" "D" "C" "E" "D" "C" "D" "I" "A" "D" "C" "I" "F" "E" "F" "B" "A" "E" "B" "S" "D" "A" "C" "B" "E" "J" "B" "F" "G" "H" "A" "C" "E" "G" "D" "D" "E" "G" "B" "E" "G" "D" "D" "G" "B" "A" "O" "E"
"A" "E" "B" "B" "H" "D" "A" "A" "A" "D" "D" "A" "E" "E" "I" "E" "E" "G" "D" "NA" "F" "A" "F" "I" "H" "D" "E" "C" "C" "H" "I" "C" "G" "G" "D" "F" "A" "D" "B" "C" "G" "D" "D" "C" "B" "C" "R" "A"
"A" "C" "B" "E" "K" "C" "D" "B" "B" "E" "F" "D" "B" "D" "G" "A" "A" "D" "D" "J" "C" "B" "A" "B" "B" "I" "B" "B" "A" "H" "B" "J" "G" "A" "D" "F" "C" "D" "B" "E" "B" "C" "B" "H" "C" "B" "B" "D"
"H" "A" "B" "B" "E" "E" "A" "C" "A" "D" "D" "E" "C" "D" "I" "E" "D" "B" "B" "NA" "C" "B" "G" "E" "I" "A" "E" "F" "B" "H" "H" "G" "E" "G" "E" "E" "B" "C" "A" "A" "B" "C" "A" "C" "C" "C" "H" "A"
"E" "B" "C" "F" "G" "B" "E" "I" "A" "D" "D" "B" "C" "E" "G" "B" "E" "G" "B" "V" "G" "C" "D" "I" "A" "B" "E" "D" "G" "B" "B" "B" "G" "E" "E" "E" "D" "G" "B" "C" "G" "A" "A" "C" "B" "B" "I" "F"
"I" "D" "B" "A" "H" "B" "D" "H" "B" "E" "B" "H" "F" "H" "F" "E" "A" "F" "B" "NA" "E" "B" "D" "G" "G" "J" "C" "C" "I" "H" "C" "B" "B" "C" "G" "B" "A" "G" "B" "B" "G" "H" "C" "B" "B" "D" "N" "F"
"E" "A" "A" "A" "K" "A" "D" "A" "B" "F" "A" "I" "E" "E" "C" "E" "C" "E" "F" "D" "E" "A" "G" "F" "B" "F" "C" "E" "I" "H" "G" "G" "F" "E" "H" "C" "F" "D" "E" "D" "G" "E" "B" "G" "B" "B" "H" "C"
"F" "C" "C" "D" "C" "C" "B" "F" "A" "C" "D" "F" "C" "H" "A" "E" "C" "B" "F" "NA" "I" "C" "G" "J" "I" "G" "B" "D" "D" "H" "G" "H" "D" "D" "H" "A" "B" "B" "D" "E" "B" "H" "D" "H" "D" "C" "M" "D"
"E" "C" "C" "D" "H" "B" "G" "G" "A" "B" "E" "E" "D" "I" "D" "E" "C" "F" "C" "A" "C" "B" "C" "H" "B" "F" "I" "F" "G" "H" "D" "D" "F" "C" "D" "D" "F" "D" "F" "D" "C" "G" "D" "H" "C" "A" "I" "F"
"D" "B" "C" "F" "F" "A" "B" "E" "B" "F" "F" "D" "A" "I" "A" "E" "A" "A" "B" "K" "G" "B" "C" "F" "I" "E" "B" "B" "I" "H" "C" "D" "D" "D" "D" "E" "D" "D" "A" "E" "B" "H" "A" "C" "C" "C" "R" "D"
"A" "B" "C" "C" "F" "B" "C" "H" "B" "F" "A" "J" "A" "I" "C" "A" "A" "D" "E" "J" "I" "C" "G" "G" "A" "F" "H" "D" "D" "C" "C" "C" "D" "I" "C" "C" "F" "G" "D" "D" "B" "A" "C" "C" "C" "B" "O" "E"
