"I" "D" "A" "F" "E" "B" "A" "H" "A" "F" "A" "B" "C" "E" "F" "B" "C" "E" "A" "X" "I" "A" "B" "B" "G" "E" "E" "A" "A" "A" "D" "D" "A" "E" "H" "C" "A" "G" "E" "B" "A" "D" "B" "D" "A" "A" "D" "F"
"G" "E" "B" "F" "D" "B" "G" "D" "B" "B" "D" "I" "F" "H" "B" "B" "C" "A" "E" "D" "H" "C" "F" "E" "A" "C" "D" "E" "C" "H" "E" "B" "G" "F" "D" "B" "F" "H" "E" "D" "A" "B" "C" "F" "A" "D" "N" "A"
"H" "B" "B" "E" "A" "C" "G" "E" "A" "F" "B" "F" "E" "D" "A" "F" "E" "D" "D" "R" "B" "A" "B" "I" "B" "E" "H" "E" "C" "E" "G" "D" "D" "B" "A" "D" "A" "B" "A" "B" "B" "H" "D" "C" "D" "A" "N" "E"
"B" "A" "C" "D" "A" "B" "G" "A" "B" "E" "A" "D" "B" "H" "E" "F" "D" "C" "D" "G" "G" "A" "E" "C" "A" "I" "A" "C" "E" "H" "G" "I" "G" "F" "H" "G" "F" "B" "E" "B" "B" "C" "D" "A" "B" "A" "H" "D"
"I" "D" "A" "D" "D" "D" "A" "C" "B" "F" "F" "D" "C" "H" "B" "E" "C" "E" "D" "NA" "A" "A" "B" "H" "H" "I" "C" "G" "E" "H" "H" "H" "B" "B" "F" "D" "F" "B" "B" "E" "A" "C" "C" "F" "A" "B" "Q" "A"
"I" "A" "A" "E" "F" "D" "F" "E" "B" "C" "A" "I" "F" "E" "E" "F" "A" "E" "D" "NA" "I" "C" "G" "G" "D" "D" "C" "F" "A" "H" "C" "E" "B" "I" "E" "A" "D" "B" "E" "C" "G" "C" "C" "B" "B" "B" "H" "C"
"A" "C" "C" "F" "A" "B" "B" "C" "B" "F" "A" "G" "D" "E" "J" "A" "E" "F" "D" "NA" "H" "C" "A" "D" "C" "G" "H" "A" "A" "H" "A" "J" "B" "G" "G" "D" "D" "H" "E" "A" "G" "D" "D" "G" "B" "B" "K" "F"
"H" "B" "C" "E" "D" "B" "C" "D" "A" "B" "B" "I" "F" "I" "A" "B" "C" "E" "C" "R" "D" "C" "A" "B" "I" "E" "E" "E" "G" "A" "A" "D" "E" "H" "B" "D" "C" "D" "B" "B" "A" "D" "B" "C" "A" "C" "M" "A"
"D" "D" "B" "A" "I" "D" "H" "D" "A" "E" "B" "J" "E" "J" "I" "G" "A" "C" "D" "NA" "H" "C" "D" "F" "J" "J" "B" "G" "E" "H" "C" "H" "G" "A" "A" "A" "D" "G" "B" "E" "A" "C" "A" "H" "A" "B" "R" "B"
"E" "C" "C" "D" "K" "B" "H" "D" "A" "F" "A" "I" "B" "H" "A" "A" "B" "B" "F" "E" "E" "B" "G" "F" "F" "E" "B" "E" "B" "C" "F" "H" "D" "D" "A" "D" "E" "G" "E" "D" "A" "H" "B" "F" "A" "C" "F" "C"
