"A" "C" "B" "E" "K" "E" "G" "F" "A" "F" "E" "A" "E" "B" "B" "A" "D" "C" "E" "NA" "A" "A" "B" "C" "I" "H" "C" "D" "G" "D" "D" "J" "A" "I" "G" "D" "E" "D" "F" "E" "C" "A" "A" "G" "D" "B" "C" "B"
"B" "C" "B" "D" "A" "A" "H" "C" "A" "F" "C" "B" "F" "F" "I" "E" "C" "A" "C" "NA" "A" "A" "A" "B" "G" "A" "D" "A" "A" "F" "I" "C" "E" "F" "F" "E" "E" "F" "G" "C" "H" "I" "C" "H" "B" "D" "R" "E"
"E" "D" "C" "A" "E" "B" "F" "I" "A" "B" "F" "E" "D" "F" "H" "E" "E" "C" "B" "NA" "A" "B" "F" "C" "J" "A" "C" "A" "G" "F" "I" "A" "G" "C" "D" "F" "B" "B" "B" "A" "B" "F" "D" "F" "B" "D" "M" "C"
"D" "E" "B" "E" "B" "E" "E" "I" "B" "E" "D" "E" "B" "D" "F" "A" "C" "G" "E" "P" "E" "C" "A" "F" "D" "J" "C" "E" "H" "F" "H" "H" "F" "A" "H" "D" "D" "D" "E" "C" "D" "D" "A" "G" "D" "A" "L" "E"
"B" "A" "B" "C" "H" "D" "D" "B" "A" "E" "C" "B" "C" "D" "B" "H" "B" "D" "F" "NA" "E" "C" "A" "D" "G" "B" "D" "C" "F" "F" "C" "G" "F" "A" "F" "A" "F" "B" "F" "E" "E" "C" "C" "G" "D" "A" "R" "B"
"G" "A" "B" "C" "J" "E" "H" "D" "B" "E" "B" "C" "D" "F" "F" "C" "B" "C" "C" "U" "C" "B" "F" "H" "I" "G" "D" "E" "F" "B" "D" "B" "G" "C" "G" "B" "E" "B" "B" "C" "E" "E" "A" "D" "A" "C" "C" "C"
"F" "A" "C" "D" "D" "C" "C" "I" "A" "A" "B" "G" "D" "D" "B" "A" "B" "F" "B" "NA" "H" "B" "B" "A" "I" "A" "E" "G" "D" "D" "I" "A" "C" "A" "B" "G" "A" "A" "F" "C" "C" "D" "B" "B" "D" "C" "O" "F"
"C" "D" "B" "E" "D" "A" "G" "I" "B" "E" "D" "J" "E" "C" "C" "G" "E" "E" "C" "NA" "E" "B" "F" "D" "F" "C" "C" "D" "C" "F" "C" "H" "B" "C" "D" "D" "E" "E" "G" "D" "F" "G" "C" "H" "B" "B" "A" "B"
"A" "B" "C" "C" "B" "E" "F" "A" "A" "F" "E" "G" "C" "I" "A" "E" "A" "E" "A" "NA" "A" "A" "E" "F" "D" "H" "I" "C" "E" "G" "F" "B" "D" "D" "H" "E" "F" "E" "E" "A" "C" "F" "D" "G" "D" "C" "D" "C"
"A" "A" "A" "E" "I" "D" "G" "C" "A" "E" "C" "E" "D" "F" "C" "A" "C" "G" "C" "C" "E" "B" "B" "A" "A" "G" "A" "B" "C" "G" "I" "F" "G" "F" "E" "D" "B" "E" "E" "D" "F" "F" "B" "C" "D" "B" "K" "E"
