"E" "E" "C" "A" "H" "C" "F" "D" "A" "A" "B" "C" "C" "D" "F" "B" "C" "D" "F" "D" "G" "A" "F" "J" "A" "G" "F" "A" "I" "H" "D" "C" "E" "G" "B" "F" "E" "B" "C" "D" "D" "I" "B" "C" "C" "D" "K" "F"
"H" "B" "A" "F" "B" "E" "G" "I" "A" "A" "F" "E" "C" "E" "D" "B" "C" "D" "B" "NA" "I" "A" "E" "D" "A" "B" "C" "G" "G" "E" "D" "H" "A" "E" "H" "A" "C" "G" "F" "C" "B" "I" "C" "C" "A" "B" "T" "C"
"G" "B" "A" "B" "C" "A" "G" "B" "A" "A" "D" "H" "F" "F" "H" "F" "C" "B" "F" "NA" "A" "B" "G" "C" "H" "F" "C" "A" "A" "E" "H" "I" "E" "I" "E" "E" "A" "A" "C" "E" "C" "F" "D" "D" "D" "C" "I" "E"
"B" "E" "C" "F" "D" "D" "H" "I" "A" "A" "A" "D" "A" "I" "A" "F" "A" "E" "C" "Y" "F" "B" "G" "E" "B" "B" "F" "C" "G" "H" "H" "H" "C" "G" "G" "E" "D" "B" "B" "B" "B" "B" "B" "C" "C" "C" "J" "F"
"H" "C" "B" "D" "K" "A" "D" "A" "B" "C" "A" "A" "A" "H" "D" "F" "E" "B" "E" "NA" "E" "B" "B" "C" "A" "H" "G" "D" "G" "H" "H" "D" "A" "I" "C" "C" "F" "F" "E" "D" "G" "B" "D" "F" "D" "A" "I" "F"
"I" "B" "C" "C" "A" "E" "B" "E" "A" "B" "C" "E" "A" "I" "B" "D" "C" "G" "E" "S" "H" "B" "A" "D" "D" "H" "G" "B" "A" "F" "H" "A" "E" "F" "G" "D" "F" "A" "A" "B" "C" "E" "D" "F" "C" "A" "J" "F"
"G" "C" "A" "C" "J" "C" "A" "H" "A" "A" "C" "C" "C" "E" "D" "H" "B" "D" "B" "NA" "C" "B" "C" "J" "G" "C" "E" "A" "A" "H" "C" "H" "B" "H" "D" "B" "D" "F" "A" "B" "A" "D" "A" "H" "C" "B" "D" "B"
"G" "E" "B" "B" "A" "E" "E" "I" "A" "A" "B" "E" "E" "H" "J" "D" "D" "G" "C" "NA" "H" "A" "A" "H" "G" "I" "G" "D" "A" "H" "H" "I" "A" "I" "H" "B" "A" "A" "A" "D" "A" "D" "B" "E" "D" "B" "I" "F"
"B" "E" "C" "A" "H" "A" "D" "E" "B" "F" "B" "C" "B" "H" "D" "F" "C" "B" "C" "NA" "C" "C" "A" "E" "B" "I" "G" "G" "A" "C" "H" "A" "G" "I" "F" "F" "F" "F" "E" "C" "H" "D" "A" "E" "D" "B" "J" "B"
"G" "A" "B" "D" "F" "A" "D" "F" "A" "D" "A" "I" "D" "G" "A" "G" "B" "F" "C" "L" "B" "B" "F" "C" "E" "B" "G" "E" "A" "F" "C" "I" "E" "B" "A" "C" "D" "G" "E" "C" "A" "G" "D" "A" "C" "B" "T" "C"
"B" "A" "C" "E" "J" "A" "H" "F" "B" "D" "A" "H" "C" "H" "F" "F" "A" "F" "E" "E" "G" "B" "A" "F" "J" "I" "B" "D" "G" "H" "C" "D" "E" "B" "B" "B" "F" "G" "E" "B" "H" "E" "A" "C" "D" "B" "I" "B"
"D" "C" "C" "D" "B" "D" "A" "C" "B" "C" "F" "E" "B" "E" "J" "D" "A" "A" "A" "NA" "F" "C" "F" "J" "F" "C" "G" "E" "F" "C" "A" "C" "E" "E" "A" "B" "D" "A" "G" "D" "F" "H" "D" "E" "B" "D" "F" "B"
