"H" "D" "B" "F" "A" "E" "A" "G" "B" "E" "C" "E" "F" "F" "F" "D" "C" "F" "E" "NA" "A" "A" "A" "B" "G" "G" "I" "C" "G" "A" "H" "C" "F" "A" "C" "A" "D" "G" "E" "B" "F" "I" "D" "E" "B" "B" "B" "C"
"F" "B" "C" "A" "B" "E" "B" "D" "A" "D" "D" "E" "B" "H" "G" "F" "D" "G" "B" "NA" "D" "C" "E" "B" "E" "D" "D" "F" "G" "E" "I" "D" "E" "C" "H" "G" "E" "F" "F" "D" "H" "H" "D" "F" "D" "A" "J" "B"
"C" "A" "B" "A" "K" "A" "B" "E" "A" "A" "C" "B" "F" "H" "A" "G" "E" "C" "B" "P" "I" "A" "F" "B" "I" "C" "B" "E" "G" "G" "A" "E" "F" "I" "G" "C" "A" "B" "E" "A" "A" "A" "B" "F" "B" "D" "R" "B"
"G" "A" "C" "B" "A" "B" "D" "C" "A" "E" "B" "B" "C" "B" "E" "F" "D" "D" "D" "NA" "D" "A" "G" "F" "A" "B" "B" "E" "B" "F" "A" "J" "B" "H" "C" "E" "C" "B" "A" "A" "F" "I" "B" "F" "B" "A" "B" "D"
"H" "E" "C" "D" "H" "E" "H" "B" "A" "A" "D" "G" "F" "E" "G" "D" "C" "B" "D" "F" "F" "C" "D" "J" "E" "E" "I" "C" "F" "E" "E" "I" "A" "D" "A" "D" "F" "B" "F" "A" "D" "B" "A" "C" "C" "B" "N" "F"
"C" "C" "C" "A" "B" "C" "B" "D" "A" "D" "B" "F" "D" "D" "E" "C" "E" "A" "E" "K" "D" "A" "B" "G" "C" "E" "I" "C" "F" "H" "E" "A" "E" "G" "C" "C" "D" "G" "E" "A" "E" "I" "B" "F" "B" "D" "N" "C"
"A" "C" "B" "D" "A" "B" "C" "B" "B" "E" "B" "F" "C" "J" "I" "D" "E" "A" "B" "NA" "D" "A" "A" "H" "F" "J" "H" "C" "D" "G" "E" "J" "F" "G" "B" "D" "F" "F" "A" "E" "G" "E" "A" "F" "D" "C" "P" "E"
"G" "D" "C" "A" "K" "E" "D" "F" "B" "D" "F" "B" "B" "J" "F" "B" "E" "G" "F" "A" "E" "A" "C" "D" "G" "F" "B" "B" "G" "E" "B" "J" "C" "C" "A" "E" "E" "F" "E" "E" "F" "E" "B" "F" "B" "A" "F" "B"
"E" "C" "A" "D" "F" "E" "D" "F" "A" "D" "F" "A" "D" "B" "C" "E" "C" "B" "D" "P" "E" "A" "C" "G" "B" "E" "C" "A" "I" "A" "A" "B" "A" "H" "D" "F" "C" "E" "E" "A" "F" "I" "C" "E" "B" "A" "E" "B"
"E" "B" "B" "E" "B" "D" "F" "E" "A" "E" "E" "B" "B" "J" "E" "F" "D" "D" "C" "NA" "G" "B" "A" "G" "B" "F" "B" "E" "C" "G" "E" "J" "C" "H" "B" "C" "A" "G" "F" "D" "E" "I" "C" "F" "C" "A" "O" "B"
"C" "B" "B" "B" "G" "E" "D" "F" "B" "D" "B" "B" "A" "I" "E" "F" "E" "C" "B" "NA" "H" "C" "C" "A" "I" "E" "I" "C" "A" "H" "C" "G" "B" "A" "E" "F" "D" "H" "E" "A" "H" "H" "A" "D" "D" "A" "E" "F"
"I" "B" "C" "E" "K" "B" "C" "C" "B" "E" "C" "G" "E" "I" "G" "E" "B" "F" "B" "E" "D" "C" "B" "C" "A" "A" "B" "E" "D" "G" "A" "A" "C" "G" "E" "B" "F" "I" "A" "D" "F" "I" "C" "F" "B" "D" "O" "C"
"B" "A" "A" "A" "D" "E" "E" "A" "B" "C" "C" "E" "F" "F" "D" "D" "A" "G" "F" "NA" "A" "A" "F" "H" "F" "B" "C" "G" "H" "A" "I" "B" "G" "I" "C" "C" "E" "F" "E" "A" "F" "E" "C" "F" "B" "A" "J" "F"
