"A" "D" "B" "E" "A" "D" "C" "F" "B" "E" "A" "I" "C" "I" "I" "F" "B" "B" "D" "R" "C" "B" "E" "G" "B" "B" "I" "B" "H" "C" "E" "F" "G" "D" "H" "E" "D" "A" "D" "A" "A" "G" "C" "H" "C" "A" "S" "B"
"A" "E" "C" "D" "D" "E" "D" "G" "A" "E" "C" "D" "A" "A" "A" "F" "E" "D" "C" "NA" "A" "C" "F" "E" "A" "H" "D" "D" "G" "H" "E" "G" "C" "A" "A" "F" "D" "I" "D" "C" "H" "H" "D" "E" "D" "A" "K" "C"
"B" "E" "C" "A" "H" "E" "B" "A" "A" "A" "A" "E" "E" "F" "A" "D" "B" "B" "A" "D" "A" "C" "F" "G" "J" "G" "C" "D" "B" "F" "I" "J" "G" "F" "H" "A" "C" "A" "G" "C" "E" "D" "D" "G" "B" "C" "Q" "D"
"B" "D" "B" "F" "K" "B" "D" "B" "A" "D" "C" "A" "D" "F" "D" "F" "B" "E" "E" "NA" "E" "A" "D" "I" "B" "B" "H" "G" "A" "C" "A" "J" "C" "B" "D" "E" "F" "G" "C" "A" "H" "D" "C" "E" "A" "D" "S" "C"
"H" "E" "A" "F" "K" "E" "B" "B" "B" "A" "F" "B" "D" "C" "C" "H" "D" "E" "F" "NA" "C" "B" "B" "B" "I" "D" "A" "G" "E" "D" "B" "F" "C" "G" "B" "A" "B" "A" "D" "D" "F" "D" "A" "A" "A" "B" "C" "F"
"F" "E" "A" "D" "C" "E" "A" "A" "B" "D" "C" "J" "B" "F" "G" "F" "C" "F" "A" "B" "B" "C" "F" "F" "G" "D" "H" "G" "E" "C" "C" "J" "G" "G" "C" "F" "D" "H" "D" "A" "H" "E" "C" "E" "D" "D" "K" "A"
"G" "E" "C" "E" "G" "E" "D" "G" "B" "E" "C" "B" "A" "I" "A" "G" "D" "B" "D" "NA" "I" "B" "E" "B" "B" "F" "C" "C" "A" "G" "C" "C" "C" "D" "H" "E" "E" "F" "D" "E" "B" "H" "C" "D" "C" "A" "Q" "B"
"H" "A" "B" "D" "E" "E" "D" "A" "B" "F" "E" "B" "D" "A" "G" "A" "C" "C" "B" "NA" "C" "B" "G" "B" "I" "I" "C" "C" "G" "B" "G" "H" "G" "G" "G" "C" "F" "I" "D" "A" "F" "C" "B" "A" "A" "C" "F" "F"
"A" "B" "B" "D" "I" "E" "E" "A" "B" "E" "D" "A" "C" "E" "H" "C" "A" "B" "D" "NA" "A" "A" "E" "E" "A" "G" "H" "D" "F" "D" "G" "G" "B" "E" "F" "E" "B" "I" "F" "E" "C" "I" "D" "H" "A" "B" "C" "F"
"E" "C" "A" "B" "C" "E" "C" "B" "A" "E" "F" "B" "A" "C" "D" "F" "C" "E" "F" "NA" "G" "B" "D" "A" "G" "B" "E" "C" "D" "C" "C" "H" "G" "G" "D" "E" "A" "D" "A" "C" "E" "A" "C" "G" "C" "B" "P" "E"
"A" "E" "A" "B" "I" "E" "C" "F" "A" "D" "D" "F" "B" "C" "E" "G" "B" "C" "E" "NA" "C" "A" "E" "G" "A" "J" "A" "A" "G" "C" "C" "J" "A" "B" "A" "F" "D" "H" "C" "D" "H" "A" "A" "E" "C" "B" "G" "A"
"I" "A" "A" "A" "H" "A" "B" "G" "A" "E" "C" "A" "E" "I" "E" "H" "B" "A" "D" "NA" "E" "A" "F" "E" "A" "A" "C" "E" "B" "G" "I" "C" "B" "F" "F" "B" "D" "F" "C" "D" "C" "H" "D" "H" "A" "C" "C" "C"
"I" "C" "A" "E" "K" "E" "A" "A" "A" "A" "F" "A" "C" "I" "H" "F" "E" "G" "C" "NA" "F" "A" "C" "I" "J" "H" "E" "A" "G" "F" "I" "D" "B" "E" "F" "F" "E" "F" "D" "A" "C" "I" "A" "H" "B" "B" "S" "D"
"I" "B" "A" "D" "A" "C" "E" "H" "B" "F" "B" "I" "F" "I" "B" "C" "A" "C" "D" "Y" "I" "C" "A" "J" "A" "I" "C" "E" "F" "D" "B" "D" "A" "C" "E" "E" "A" "D" "B" "A" "G" "A" "B" "H" "D" "D" "T" "B"
