"A" "B" "C" "B" "E" "B" "A" "H" "A" "C" "D" "J" "D" "B" "I" "G" "D" "C" "B" "NA" "H" "A" "B" "F" "D" "C" "G" "C" "A" "A" "G" "H" "D" "G" "A" "G" "B" "E" "G" "B" "B" "G" "C" "E" "D" "A" "G" "E"
"A" "A" "B" "C" "B" "E" "B" "I" "A" "D" "F" "J" "D" "J" "C" "A" "B" "E" "D" "L" "I" "C" "C" "I" "G" "E" "I" "G" "I" "F" "B" "F" "D" "G" "G" "B" "E" "D" "E" "A" "E" "A" "C" "G" "A" "C" "A" "F"
"C" "B" "C" "B" "K" "C" "C" "F" "B" "B" "D" "H" "D" "B" "D" "F" "B" "A" "D" "NA" "E" "A" "E" "E" "I" "A" "I" "E" "F" "F" "C" "I" "E" "A" "G" "A" "D" "F" "D" "E" "B" "F" "D" "E" "C" "D" "M" "B"
"I" "A" "A" "D" "J" "A" "G" "F" "A" "D" "C" "A" "C" "J" "E" "D" "E" "G" "F" "NA" "C" "C" "G" "H" "G" "A" "I" "C" "E" "D" "A" "H" "C" "E" "C" "G" "C" "F" "A" "D" "B" "G" "A" "G" "D" "D" "A" "C"
"A" "A" "B" "E" "D" "A" "C" "G" "A" "C" "C" "H" "B" "I" "A" "D" "E" "C" "D" "NA" "A" "B" "C" "D" "J" "F" "E" "D" "I" "F" "G" "J" "B" "B" "E" "A" "B" "H" "D" "B" "F" "F" "A" "D" "D" "B" "A" "E"
"F" "E" "C" "F" "K" "A" "D" "C" "A" "D" "E" "E" "E" "B" "A" "E" "C" "B" "E" "N" "B" "A" "A" "A" "A" "C" "E" "D" "C" "G" "G" "I" "D" "F" "C" "D" "E" "B" "B" "A" "C" "E" "B" "D" "B" "C" "L" "F"
"F" "E" "B" "C" "C" "A" "H" "I" "A" "D" "E" "A" "E" "H" "A" "F" "D" "G" "A" "NA" "F" "A" "D" "G" "A" "H" "B" "G" "I" "D" "A" "G" "A" "G" "H" "A" "C" "I" "C" "B" "F" "F" "D" "D" "A" "B" "A" "B"
"F" "E" "B" "C" "H" "E" "E" "B" "B" "B" "D" "J" "F" "E" "B" "F" "A" "E" "C" "NA" "A" "C" "E" "B" "C" "I" "E" "A" "E" "D" "G" "J" "E" "G" "C" "E" "E" "F" "E" "C" "E" "A" "D" "C" "B" "D" "P" "F"
"C" "B" "B" "E" "E" "D" "B" "I" "A" "D" "E" "G" "A" "B" "B" "F" "A" "F" "E" "NA" "B" "A" "E" "H" "C" "H" "C" "A" "G" "A" "B" "B" "B" "G" "C" "D" "C" "D" "G" "C" "D" "F" "B" "C" "B" "C" "E" "D"
"G" "D" "A" "F" "I" "C" "E" "C" "A" "D" "F" "D" "D" "D" "H" "E" "C" "G" "B" "G" "I" "C" "E" "J" "D" "C" "B" "B" "G" "H" "G" "C" "F" "F" "A" "G" "B" "H" "D" "C" "G" "C" "B" "B" "B" "B" "K" "D"
"G" "D" "C" "A" "B" "C" "B" "H" "A" "D" "B" "B" "B" "B" "E" "G" "B" "A" "B" "J" "I" "C" "C" "J" "C" "I" "B" "F" "E" "D" "H" "G" "F" "A" "C" "A" "B" "G" "G" "A" "B" "H" "D" "H" "B" "B" "A" "C"
"C" "E" "C" "A" "H" "B" "H" "D" "A" "D" "A" "J" "B" "D" "I" "B" "D" "D" "B" "NA" "H" "A" "D" "F" "E" "A" "G" "B" "C" "D" "G" "I" "D" "H" "A" "A" "A" "D" "G" "A" "B" "H" "D" "E" "B" "A" "J" "A"
