"C" "C" "A" "D" "C" "A" "A" "C" "A" "A" "E" "E" "D" "C" "B" "C" "D" "G" "F" "NA" "E" "B" "E" "G" "A" "I" "I" "C" "H" "B" "H" "C" "B" "I" "C" "B" "D" "F" "D" "B" "G" "G" "B" "A" "D" "B" "G" "D"
"I" "D" "C" "D" "C" "E" "F" "A" "B" "F" "E" "B" "A" "I" "J" "G" "E" "C" "B" "NA" "A" "B" "F" "A" "J" "H" "E" "G" "E" "B" "B" "I" "F" "E" "E" "G" "F" "H" "D" "A" "E" "A" "C" "G" "B" "B" "R" "B"
"E" "B" "B" "E" "F" "A" "B" "D" "A" "D" "E" "G" "E" "C" "J" "G" "A" "C" "D" "NA" "A" "B" "F" "G" "C" "D" "F" "D" "E" "C" "C" "E" "G" "G" "A" "D" "C" "G" "C" "C" "D" "D" "A" "D" "D" "A" "T" "F"
"D" "D" "A" "A" "J" "E" "H" "E" "A" "F" "E" "B" "F" "I" "A" "H" "C" "D" "A" "W" "A" "C" "A" "B" "C" "G" "C" "F" "G" "C" "C" "E" "A" "F" "B" "F" "E" "F" "D" "C" "F" "D" "D" "D" "A" "C" "G" "D"
"C" "C" "C" "F" "I" "D" "E" "G" "B" "E" "D" "D" "A" "C" "F" "F" "B" "G" "B" "NA" "A" "A" "D" "A" "B" "C" "F" "G" "H" "G" "C" "I" "E" "A" "H" "B" "C" "G" "D" "D" "F" "H" "D" "A" "A" "D" "R" "B"
"B" "A" "A" "F" "G" "E" "F" "B" "B" "E" "A" "E" "D" "E" "F" "D" "C" "B" "C" "NA" "C" "A" "G" "B" "A" "E" "F" "G" "D" "F" "C" "J" "D" "C" "G" "F" "E" "F" "G" "B" "E" "D" "C" "E" "B" "A" "S" "F"
"H" "A" "A" "E" "I" "A" "A" "C" "B" "E" "B" "C" "D" "F" "I" "G" "B" "D" "E" "NA" "A" "C" "A" "J" "F" "D" "C" "D" "D" "G" "I" "G" "B" "H" "E" "A" "D" "H" "B" "A" "H" "E" "C" "C" "D" "D" "L" "E"
"G" "A" "A" "F" "B" "E" "G" "A" "B" "F" "C" "A" "D" "A" "I" "B" "D" "D" "B" "Q" "H" "A" "G" "F" "J" "J" "G" "C" "H" "G" "E" "H" "G" "A" "D" "C" "E" "F" "C" "A" "H" "I" "A" "H" "A" "C" "K" "C"
"G" "E" "A" "D" "D" "A" "B" "D" "A" "E" "F" "D" "B" "C" "F" "G" "E" "F" "A" "E" "G" "B" "D" "I" "A" "B" "H" "D" "H" "G" "E" "H" "A" "C" "F" "G" "B" "B" "C" "E" "H" "G" "C" "E" "A" "C" "Q" "A"
"B" "A" "C" "C" "K" "E" "F" "C" "A" "E" "A" "I" "D" "F" "B" "A" "C" "G" "C" "U" "A" "C" "F" "A" "A" "F" "D" "E" "B" "A" "C" "G" "A" "A" "G" "A" "E" "B" "F" "B" "H" "E" "A" "G" "B" "B" "K" "A"
"B" "A" "A" "F" "E" "A" "A" "D" "B" "E" "D" "D" "D" "B" "F" "E" "B" "E" "B" "NA" "I" "B" "E" "C" "G" "F" "C" "B" "H" "D" "C" "A" "G" "C" "G" "A" "B" "H" "C" "D" "E" "H" "B" "H" "B" "A" "G" "D"
"I" "C" "C" "F" "H" "E" "E" "C" "B" "A" "F" "A" "A" "D" "B" "F" "A" "B" "E" "T" "C" "A" "E" "J" "B" "G" "C" "D" "D" "F" "A" "J" "E" "I" "A" "E" "B" "D" "D" "C" "H" "I" "B" "E" "D" "A" "S" "E"
"G" "A" "A" "E" "D" "A" "D" "H" "B" "A" "F" "E" "C" "I" "J" "H" "B" "F" "B" "W" "D" "C" "A" "B" "J" "F" "I" "G" "A" "F" "C" "B" "C" "C" "F" "D" "F" "A" "C" "E" "H" "H" "A" "E" "D" "D" "G" "D"
"B" "E" "C" "B" "K" "B" "A" "C" "A" "E" "D" "A" "A" "A" "H" "A" "D" "A" "F" "NA" "G" "B" "D" "C" "C" "B" "I" "D" "B" "G" "I" "B" "C" "C" "B" "A" "F" "A" "F" "E" "G" "C" "C" "B" "C" "A" "G" "E"
"E" "D" "A" "B" "K" "E" "D" "B" "B" "E" "A" "C" "F" "G" "H" "A" "A" "B" "A" "P" "H" "A" "A" "D" "F" "C" "C" "F" "E" "F" "C" "C" "E" "E" "H" "F" "E" "H" "C" "B" "H" "D" "A" "E" "A" "B" "K" "E"
"I" "C" "B" "C" "E" "A" "F" "F" "A" "D" "C" "E" "E" "C" "D" "F" "C" "B" "F" "U" "I" "A" "B" "I" "J" "A" "E" "E" "A" "G" "I" "A" "G" "G" "C" "F" "D" "H" "C" "B" "E" "H" "B" "H" "B" "B" "F" "C"
"C" "D" "B" "F" "D" "E" "B" "F" "A" "A" "F" "A" "A" "G" "D" "D" "A" "F" "C" "NA" "E" "A" "C" "F" "H" "C" "H" "F" "B" "B" "I" "C" "D" "D" "H" "B" "A" "F" "F" "D" "E" "H" "D" "C" "B" "A" "S" "F"
"F" "E" "A" "D" "E" "A" "A" "A" "B" "A" "B" "H" "C" "C" "B" "G" "B" "E" "F" "NA" "F" "A" "A" "F" "F" "B" "I" "E" "D" "C" "C" "F" "D" "G" "G" "G" "F" "B" "D" "D" "H" "E" "B" "C" "A" "D" "G" "B"
"G" "C" "C" "A" "A" "E" "H" "H" "B" "D" "F" "A" "D" "I" "H" "F" "D" "G" "E" "G" "C" "C" "E" "G" "D" "G" "E" "G" "H" "G" "G" "B" "F" "A" "D" "F" "A" "C" "C" "D" "F" "H" "C" "A" "A" "C" "K" "B"
"B" "D" "A" "B" "A" "B" "B" "F" "A" "E" "A" "F" "C" "E" "F" "H" "D" "B" "A" "NA" "D" "A" "D" "G" "I" "H" "C" "D" "G" "C" "C" "B" "G" "B" "B" "F" "F" "I" "C" "B" "H" "D" "D" "D" "D" "B" "E" "F"
"B" "B" "A" "F" "F" "E" "A" "D" "B" "A" "A" "J" "E" "A" "H" "H" "A" "D" "A" "NA" "B" "A" "G" "I" "A" "C" "D" "C" "I" "C" "A" "A" "D" "H" "G" "A" "F" "H" "C" "B" "F" "G" "C" "A" "D" "B" "C" "B"
"F" "C" "C" "C" "K" "E" "H" "A" "A" "A" "C" "C" "E" "F" "B" "H" "C" "B" "B" "NA" "E" "C" "A" "A" "C" "I" "H" "E" "I" "C" "C" "F" "G" "I" "G" "G" "C" "F" "C" "C" "H" "D" "B" "G" "D" "B" "Q" "D"
"A" "B" "C" "E" "E" "D" "G" "B" "B" "E" "C" "E" "B" "A" "F" "F" "B" "B" "E" "NA" "I" "A" "A" "A" "D" "I" "A" "A" "I" "F" "C" "G" "B" "C" "H" "D" "F" "A" "C" "B" "E" "B" "B" "B" "B" "C" "K" "B"
"H" "B" "A" "C" "C" "D" "B" "C" "B" "B" "C" "E" "C" "F" "D" "G" "B" "D" "D" "NA" "I" "A" "C" "D" "D" "F" "H" "A" "D" "B" "C" "B" "G" "I" "A" "G" "C" "A" "B" "D" "G" "A" "B" "G" "B" "C" "K" "B"
"A" "D" "A" "D" "J" "A" "D" "H" "B" "A" "F" "A" "A" "I" "A" "A" "B" "A" "A" "U" "F" "A" "C" "H" "G" "C" "I" "F" "H" "G" "A" "J" "F" "D" "A" "D" "F" "B" "C" "C" "F" "H" "C" "H" "A" "D" "E" "F"
"H" "B" "C" "E" "J" "E" "H" "H" "A" "E" "F" "D" "E" "E" "E" "H" "E" "D" "A" "NA" "H" "B" "D" "I" "F" "E" "E" "E" "G" "H" "C" "J" "G" "A" "H" "B" "D" "I" "F" "E" "C" "F" "C" "E" "B" "C" "E" "D"
"G" "D" "B" "F" "B" "D" "F" "D" "B" "E" "D" "A" "B" "G" "C" "G" "D" "A" "E" "NA" "I" "C" "A" "I" "G" "G" "C" "G" "E" "B" "H" "C" "C" "E" "G" "B" "E" "F" "C" "D" "H" "G" "C" "E" "B" "D" "S" "D"
"D" "E" "C" "C" "I" "E" "A" "C" "A" "F" "E" "B" "C" "C" "J" "H" "C" "G" "F" "P" "D" "C" "G" "D" "E" "E" "H" "F" "E" "G" "A" "J" "F" "I" "A" "C" "D" "A" "D" "A" "B" "H" "B" "H" "C" "C" "K" "C"
"D" "B" "A" "B" "B" "E" "D" "I" "A" "E" "B" "I" "B" "F" "H" "C" "D" "C" "E" "NA" "D" "B" "D" "A" "H" "B" "D" "B" "D" "C" "I" "J" "B" "A" "H" "D" "A" "F" "D" "A" "H" "H" "C" "E" "D" "B" "I" "E"
"F" "B" "B" "F" "B" "E" "A" "A" "A" "E" "A" "H" "F" "D" "H" "H" "D" "B" "A" "NA" "H" "C" "B" "C" "F" "G" "A" "B" "I" "E" "A" "D" "B" "F" "A" "D" "F" "G" "D" "B" "A" "C" "A" "H" "D" "B" "F" "B"
"D" "C" "C" "E" "I" "A" "A" "C" "B" "D" "F" "A" "C" "F" "E" "G" "D" "F" "A" "NA" "C" "B" "B" "I" "A" "J" "I" "A" "G" "B" "C" "J" "F" "A" "C" "B" "E" "F" "C" "E" "E" "D" "D" "E" "B" "C" "Q" "B"
"D" "C" "A" "F" "J" "D" "E" "C" "A" "D" "F" "C" "F" "E" "B" "D" "C" "F" "D" "NA" "F" "A" "F" "I" "I" "H" "C" "E" "F" "C" "C" "D" "C" "I" "F" "E" "A" "D" "E" "C" "F" "H" "B" "B" "C" "C" "F" "E"
"F" "D" "A" "F" "G" "C" "B" "I" "B" "A" "E" "A" "E" "A" "A" "C" "E" "D" "F" "NA" "A" "C" "A" "G" "A" "B" "I" "D" "A" "C" "C" "A" "G" "D" "A" "A" "E" "F" "D" "A" "E" "H" "C" "C" "B" "C" "S" "B"
"E" "E" "A" "D" "B" "E" "H" "D" "B" "B" "B" "E" "B" "I" "E" "F" "C" "D" "F" "NA" "C" "A" "F" "G" "G" "E" "A" "F" "D" "E" "I" "I" "B" "E" "C" "G" "C" "D" "D" "C" "E" "H" "D" "E" "B" "B" "S" "F"
"C" "D" "C" "E" "B" "E" "B" "B" "B" "F" "E" "C" "C" "C" "J" "F" "B" "E" "C" "NA" "D" "B" "G" "D" "H" "G" "H" "C" "E" "D" "B" "D" "G" "G" "H" "A" "A" "H" "D" "B" "F" "H" "B" "A" "A" "A" "C" "B"
"A" "C" "C" "F" "F" "D" "A" "D" "B" "E" "C" "A" "D" "I" "A" "C" "B" "G" "C" "NA" "C" "B" "A" "A" "D" "H" "G" "G" "F" "D" "I" "C" "G" "I" "D" "D" "A" "F" "D" "E" "C" "I" "B" "H" "B" "D" "F" "B"
"D" "B" "B" "D" "K" "A" "G" "H" "B" "A" "D" "D" "F" "I" "E" "F" "E" "D" "B" "L" "C" "A" "A" "C" "F" "F" "C" "G" "A" "D" "I" "B" "E" "H" "A" "D" "E" "E" "F" "C" "B" "C" "A" "H" "B" "B" "S" "F"
"C" "E" "B" "E" "G" "E" "F" "C" "A" "B" "A" "J" "E" "C" "F" "C" "D" "B" "F" "NA" "G" "B" "E" "F" "C" "F" "G" "D" "B" "G" "C" "E" "D" "I" "F" "E" "F" "I" "F" "B" "E" "H" "B" "B" "B" "D" "G" "C"
"B" "C" "A" "A" "K" "E" "B" "I" "A" "A" "E" "F" "A" "I" "I" "F" "E" "E" "F" "NA" "C" "C" "B" "B" "H" "E" "C" "F" "E" "E" "C" "D" "E" "G" "B" "C" "A" "F" "D" "E" "E" "H" "C" "G" "B" "A" "S" "D"
"I" "A" "B" "A" "A" "E" "F" "H" "A" "D" "E" "F" "D" "A" "A" "H" "D" "A" "A" "NA" "H" "A" "D" "F" "H" "E" "I" "C" "H" "C" "C" "B" "A" "A" "G" "D" "F" "I" "D" "E" "E" "B" "D" "C" "B" "B" "D" "B"
"F" "B" "B" "B" "A" "E" "G" "H" "B" "E" "C" "A" "F" "A" "B" "D" "B" "C" "F" "NA" "D" "A" "C" "B" "F" "D" "F" "C" "F" "B" "I" "F" "C" "H" "E" "D" "F" "A" "D" "E" "E" "D" "D" "A" "B" "B" "F" "B"
"G" "D" "B" "A" "A" "E" "D" "I" "B" "D" "F" "A" "A" "I" "D" "F" "B" "D" "A" "NA" "A" "B" "C" "D" "C" "E" "F" "C" "E" "C" "C" "B" "E" "D" "H" "D" "E" "H" "F" "A" "H" "A" "D" "G" "D" "A" "S" "C"
"E" "D" "B" "A" "J" "E" "G" "E" "B" "A" "E" "A" "D" "E" "E" "H" "D" "C" "D" "Y" "I" "B" "A" "B" "B" "I" "G" "E" "D" "E" "C" "H" "D" "C" "G" "F" "A" "C" "A" "A" "A" "D" "A" "C" "C" "C" "K" "C"
"I" "D" "A" "A" "A" "E" "A" "A" "A" "E" "A" "I" "F" "F" "I" "H" "B" "A" "F" "D" "E" "A" "D" "I" "J" "G" "C" "A" "F" "F" "H" "G" "A" "G" "E" "F" "A" "A" "D" "E" "C" "B" "C" "B" "B" "B" "Q" "E"
"E" "E" "B" "C" "J" "E" "C" "D" "A" "A" "A" "J" "F" "A" "G" "C" "B" "E" "E" "O" "E" "B" "G" "F" "E" "D" "D" "F" "A" "B" "B" "E" "F" "H" "D" "F" "D" "E" "G" "B" "A" "D" "B" "C" "C" "D" "T" "B"
"H" "C" "B" "C" "I" "E" "A" "C" "A" "F" "F" "D" "E" "A" "I" "C" "E" "B" "F" "NA" "E" "A" "C" "B" "F" "J" "C" "B" "E" "C" "C" "E" "C" "H" "B" "E" "D" "D" "D" "D" "E" "H" "C" "G" "A" "A" "C" "E"
"A" "E" "C" "A" "K" "A" "D" "H" "B" "F" "F" "I" "A" "C" "J" "H" "B" "F" "C" "NA" "E" "A" "D" "F" "B" "J" "G" "G" "F" "C" "A" "D" "B" "A" "H" "C" "E" "E" "C" "E" "F" "A" "D" "A" "B" "B" "P" "B"
"C" "D" "B" "B" "I" "E" "C" "C" "B" "E" "A" "F" "D" "F" "H" "D" "C" "A" "F" "NA" "I" "C" "A" "J" "J" "I" "D" "E" "E" "D" "H" "G" "E" "H" "F" "F" "D" "C" "D" "D" "H" "D" "B" "C" "B" "B" "G" "F"
"H" "E" "B" "E" "K" "A" "E" "C" "A" "A" "E" "E" "A" "F" "G" "C" "C" "D" "F" "NA" "E" "A" "F" "J" "H" "G" "C" "B" "A" "D" "C" "G" "C" "A" "B" "C" "E" "C" "D" "C" "E" "D" "D" "G" "B" "A" "R" "E"
"B" "D" "C" "E" "B" "C" "A" "A" "B" "A" "D" "B" "E" "C" "J" "H" "C" "E" "B" "Q" "I" "C" "A" "D" "E" "I" "C" "D" "H" "G" "C" "C" "A" "E" "D" "C" "F" "I" "A" "D" "E" "H" "C" "B" "A" "A" "S" "B"
"H" "D" "C" "C" "H" "A" "E" "I" "A" "E" "A" "A" "B" "E" "E" "F" "E" "C" "E" "NA" "G" "B" "D" "J" "I" "C" "C" "F" "B" "B" "C" "I" "D" "B" "D" "B" "B" "F" "C" "D" "H" "A" "C" "E" "C" "C" "Q" "D"
"F" "D" "B" "F" "A" "E" "E" "C" "A" "D" "E" "F" "E" "A" "E" "F" "D" "E" "F" "T" "B" "A" "A" "J" "A" "B" "A" "E" "E" "C" "C" "C" "B" "H" "D" "E" "F" "F" "F" "B" "H" "G" "C" "C" "D" "D" "K" "D"
"G" "A" "C" "F" "J" "B" "G" "I" "B" "B" "A" "D" "B" "E" "G" "G" "C" "F" "E" "NA" "A" "B" "D" "H" "J" "D" "H" "D" "G" "B" "B" "J" "A" "B" "G" "G" "A" "C" "G" "C" "F" "B" "C" "A" "A" "B" "S" "F"
"E" "E" "B" "F" "I" "A" "F" "C" "B" "B" "C" "A" "A" "C" "E" "G" "B" "D" "C" "NA" "H" "C" "G" "C" "H" "A" "E" "F" "G" "G" "B" "J" "F" "G" "B" "A" "B" "A" "C" "E" "H" "A" "D" "E" "D" "D" "I" "A"
"C" "C" "A" "A" "A" "A" "A" "A" "A" "E" "C" "A" "D" "I" "E" "D" "E" "A" "F" "L" "I" "C" "G" "J" "I" "C" "H" "G" "G" "C" "A" "C" "G" "A" "C" "G" "A" "H" "C" "C" "H" "H" "A" "G" "D" "B" "Q" "D"
"E" "A" "A" "A" "G" "E" "H" "D" "A" "E" "B" "I" "B" "E" "I" "F" "A" "A" "E" "I" "C" "C" "B" "J" "A" "A" "G" "F" "H" "B" "B" "B" "G" "I" "E" "G" "D" "F" "C" "B" "C" "E" "C" "G" "B" "B" "F" "C"
"G" "A" "A" "C" "C" "A" "G" "D" "A" "D" "A" "H" "C" "C" "D" "F" "A" "G" "D" "NA" "D" "A" "E" "F" "I" "J" "G" "F" "G" "D" "A" "F" "B" "G" "A" "E" "E" "F" "C" "A" "A" "H" "B" "D" "D" "A" "S" "E"
"H" "C" "C" "B" "J" "A" "F" "H" "B" "E" "A" "F" "F" "F" "H" "F" "C" "G" "C" "U" "H" "B" "F" "J" "A" "I" "C" "B" "G" "C" "I" "J" "D" "F" "D" "B" "F" "D" "C" "C" "F" "I" "C" "H" "B" "B" "G" "C"
"I" "D" "A" "D" "E" "A" "A" "I" "B" "A" "A" "F" "B" "F" "G" "F" "D" "A" "F" "NA" "C" "C" "D" "D" "I" "J" "H" "D" "I" "B" "A" "J" "D" "A" "H" "B" "A" "H" "C" "C" "G" "A" "D" "B" "C" "C" "Q" "F"
"C" "A" "A" "B" "D" "E" "D" "E" "B" "E" "A" "F" "D" "I" "J" "H" "C" "C" "D" "I" "C" "A" "E" "J" "D" "F" "A" "C" "D" "G" "C" "B" "A" "H" "D" "G" "A" "E" "C" "A" "F" "H" "B" "D" "B" "C" "Q" "E"
"D" "A" "A" "B" "J" "A" "B" "I" "A" "E" "A" "F" "A" "E" "F" "F" "E" "C" "C" "NA" "A" "A" "A" "A" "E" "D" "H" "D" "E" "G" "B" "A" "G" "C" "F" "A" "D" "E" "C" "D" "E" "D" "D" "G" "B" "C" "K" "C"
"H" "C" "C" "D" "G" "C" "A" "B" "A" "D" "C" "F" "D" "D" "C" "G" "B" "G" "E" "A" "H" "B" "D" "B" "B" "D" "H" "A" "D" "C" "C" "A" "E" "F" "E" "C" "C" "B" "C" "A" "A" "A" "B" "H" "A" "D" "F" "D"
"D" "A" "B" "E" "K" "E" "F" "A" "A" "E" "E" "E" "A" "C" "E" "F" "B" "A" "C" "Q" "F" "A" "E" "D" "C" "J" "H" "C" "E" "G" "C" "G" "A" "I" "A" "A" "D" "G" "D" "C" "F" "C" "C" "A" "B" "D" "Q" "B"
