"F" "B" "C" "E" "J" "D" "D" "I" "B" "A" "F" "A" "F" "G" "A" "C" "C" "G" "B" "NA" "C" "B" "B" "G" "H" "A" "H" "F" "H" "C" "D" "D" "A" "H" "H" "F" "E" "F" "E" "D" "F" "E" "A" "G" "A" "A" "S" "F"
"B" "E" "C" "D" "J" "A" "E" "C" "B" "B" "F" "D" "B" "F" "C" "A" "C" "F" "E" "NA" "E" "A" "G" "G" "D" "A" "H" "D" "E" "G" "D" "F" "D" "E" "F" "A" "E" "F" "E" "B" "F" "H" "C" "B" "D" "A" "R" "C"
"A" "B" "B" "E" "B" "D" "G" "D" "B" "F" "F" "A" "D" "C" "I" "E" "E" "A" "A" "NA" "A" "A" "C" "J" "E" "H" "H" "F" "I" "G" "G" "B" "G" "H" "C" "A" "B" "I" "D" "D" "H" "D" "C" "B" "A" "D" "E" "A"
"D" "B" "A" "E" "C" "E" "F" "B" "B" "B" "F" "A" "A" "G" "D" "E" "E" "C" "E" "NA" "E" "A" "G" "I" "J" "H" "H" "F" "C" "G" "C" "A" "G" "E" "G" "B" "B" "F" "E" "A" "C" "C" "C" "A" "A" "A" "I" "A"
"D" "E" "A" "A" "B" "A" "E" "H" "A" "F" "C" "E" "C" "C" "E" "C" "C" "D" "E" "NA" "H" "C" "B" "E" "A" "B" "E" "F" "D" "C" "D" "D" "G" "G" "G" "D" "F" "F" "G" "A" "D" "D" "C" "B" "B" "C" "A" "B"
"F" "E" "A" "E" "J" "D" "G" "C" "B" "E" "F" "C" "E" "B" "I" "C" "B" "B" "B" "Y" "A" "C" "A" "A" "H" "C" "F" "D" "D" "C" "G" "B" "F" "G" "E" "B" "A" "F" "E" "E" "G" "D" "A" "F" "D" "C" "S" "E"
"D" "E" "A" "B" "F" "E" "E" "I" "A" "B" "B" "G" "C" "A" "J" "C" "C" "C" "C" "NA" "H" "C" "G" "E" "F" "J" "H" "F" "C" "C" "B" "E" "G" "F" "D" "A" "C" "F" "D" "C" "F" "H" "D" "E" "C" "D" "D" "B"
"G" "C" "C" "B" "K" "E" "A" "D" "B" "F" "F" "A" "C" "F" "J" "G" "D" "B" "C" "NA" "B" "A" "D" "A" "F" "A" "E" "C" "F" "B" "D" "D" "A" "I" "G" "E" "C" "I" "D" "D" "G" "D" "D" "D" "D" "C" "P" "A"
"F" "B" "C" "B" "B" "A" "H" "C" "A" "B" "E" "A" "B" "A" "F" "C" "C" "A" "E" "J" "I" "A" "A" "I" "J" "D" "B" "C" "H" "G" "B" "J" "C" "B" "F" "D" "C" "F" "E" "C" "H" "D" "A" "B" "C" "C" "I" "E"
"F" "A" "B" "E" "A" "E" "B" "E" "B" "B" "F" "E" "B" "C" "H" "G" "D" "E" "F" "NA" "B" "C" "D" "J" "I" "E" "E" "C" "D" "G" "D" "C" "B" "C" "E" "D" "D" "I" "D" "E" "B" "H" "C" "D" "B" "B" "P" "D"
"A" "A" "B" "C" "C" "D" "H" "I" "B" "B" "E" "F" "C" "G" "A" "E" "D" "G" "A" "NA" "E" "A" "C" "H" "I" "H" "H" "C" "H" "H" "C" "E" "E" "E" "H" "E" "B" "D" "D" "A" "G" "G" "C" "G" "D" "C" "A" "F"
"B" "B" "B" "F" "F" "C" "A" "D" "A" "B" "F" "E" "D" "I" "F" "C" "E" "C" "E" "F" "C" "B" "G" "H" "A" "H" "H" "G" "G" "G" "G" "J" "F" "G" "F" "E" "B" "F" "D" "E" "H" "D" "D" "C" "B" "D" "O" "F"
"I" "D" "B" "C" "C" "D" "B" "D" "B" "B" "F" "J" "E" "G" "G" "C" "C" "A" "B" "NA" "F" "C" "B" "B" "J" "H" "H" "E" "B" "G" "D" "F" "G" "I" "G" "D" "F" "I" "D" "C" "F" "E" "A" "B" "C" "A" "R" "B"
