"A" "D" "B" "C" "A" "C" "A" "A" "D" "C" "A" "B" "B" "C" "C" "A" "C" "A" "A" "A" "A" "B" "C" "C" "A" "D" "C" "A" "C" "A" "C" "A" "B" "A" "C" "C" "C" "A" "C" "B" "I" "A" "B" "C" "F" "C" "B" "B" "A" "A" "B" "D" "B" "B" "A" "A"
"A" "B" "D" "A" "C" "C" "A" "D" "C" "C" "B" "C" "A" "A" "A" "A" "B" "C" "A" "C" "B" "A" "D" "C" "B" "C" "B" "B" "A" "A" "C" "B" "C" "B" "C" "C" "B" "C" "B" "B" "B" "C" "A" "B" "G" "C" "C" "C" "C" "A" "C" "B" "C" "A" "B" "A"
"D" "D" "B" "A" "D" "A" "C" "C" "D" "C" "C" "C" "B" "A" "A" "A" "C" "C" "B" "A" "A" "C" "A" "B" "A" "C" "H" "B" "B" "B" "B" "D" "C" "B" "C" "A" "A" "C" "C" "B" "E" "A" "A" "B" "B" "D" "C" "C" "C" "A" "G" "E" "C" "D" "B" "A"
"A" "D" "C" "B" "C" "A" "C" "A" "C" "C" "B" "C" "B" "B" "B" "A" "B" "C" "B" "C" "A" "B" "C" "A" "A" "E" "A" "B" "D" "A" "C" "C" "A" "A" "C" "A" "B" "C" "B" "B" "D" "A" "C" "A" "B" "D" "C" "A" "C" "C" "E" "B" "D" "A" "A" "E"
"A" "A" "D" "B" "C" "D" "C" "A" "B" "A" "A" "A" "B" "A" "B" "B" "B" "C" "A" "A" "C" "B" "D" "C" "B" "E" "B" "A" "D" "A" "A" "D" "C" "A" "B" "B" "A" "C" "A" "A" "G" "C" "A" "A" "E" "D" "C" "C" "C" "A" "A" "C" "C" "A" "B" "A"
"C" "C" "B" "D" "C" "C" "A" "C" "C" "A" "C" "C" "A" "C" "B" "D" "A" "A" "B" "A" "B" "A" "B" "C" "C" "D" "K" "B" "B" "A" "A" "D" "D" "A" "A" "C" "D" "A" "B" "B" "I" "C" "B" "A" "G" "C" "C" "B" "C" "B" "F" "B" "D" "C" "A" "A"
"B" "B" "D" "C" "A" "B" "B" "C" "A" "A" "C" "A" "B" "C" "A" "B" "A" "A" "C" "C" "A" "A" "B" "A" "A" "D" "F" "A" "C" "A" "A" "D" "C" "B" "C" "B" "D" "C" "C" "B" "B" "C" "B" "B" "F" "A" "C" "B" "B" "A" "B" "D" "D" "C" "A" "A"
"B" "B" "B" "C" "B" "D" "B" "D" "A" "C" "C" "B" "B" "B" "B" "A" "B" "C" "C" "A" "B" "B" "B" "A" "A" "C" "I" "B" "C" "A" "C" "D" "C" "A" "C" "B" "D" "A" "A" "B" "F" "A" "A" "B" "A" "D" "C" "A" "A" "C" "A" "E" "B" "D" "B" "B"
"D" "D" "A" "A" "B" "B" "D" "A" "C" "C" "B" "B" "B" "B" "A" "C" "B" "C" "C" "B" "A" "B" "C" "C" "A" "F" "A" "B" "C" "C" "A" "A" "A" "B" "C" "A" "B" "C" "A" "B" "C" "A" "C" "B" "C" "B" "B" "B" "C" "C" "C" "D" "D" "A" "A" "F"
"D" "B" "C" "A" "A" "B" "B" "A" "C" "A" "A" "B" "B" "C" "B" "C" "B" "B" "C" "A" "B" "B" "C" "B" "A" "D" "E" "B" "C" "A" "A" "E" "C" "C" "A" "B" "C" "B" "B" "B" "B" "A" "C" "A" "G" "C" "B" "A" "C" "C" "F" "D" "D" "A" "A" "A"
"B" "A" "B" "B" "A" "C" "C" "C" "A" "A" "C" "A" "B" "B" "A" "C" "B" "B" "C" "A" "A" "B" "A" "A" "A" "F" "A" "B" "D" "A" "C" "D" "A" "B" "A" "B" "A" "D" "B" "B" "K" "A" "C" "A" "F" "A" "B" "A" "B" "B" "G" "E" "D" "A" "A" "A"
"D" "A" "A" "B" "C" "D" "A" "A" "C" "C" "B" "C" "B" "A" "A" "C" "C" "A" "B" "C" "B" "B" "C" "A" "C" "D" "H" "A" "D" "A" "A" "E" "B" "B" "B" "B" "A" "C" "A" "B" "C" "B" "B" "A" "A" "C" "B" "B" "C" "B" "B" "B" "C" "C" "A" "C"
"C" "B" "B" "C" "B" "A" "A" "A" "D" "C" "A" "A" "B" "B" "B" "B" "A" "A" "B" "A" "C" "B" "B" "A" "A" "F" "K" "B" "C" "A" "C" "D" "B" "B" "B" "C" "C" "C" "B" "B" "K" "A" "B" "B" "F" "D" "C" "C" "C" "B" "F" "E" "A" "C" "A" "A"
"B" "B" "B" "D" "B" "B" "A" "A" "A" "C" "C" "C" "B" "A" "B" "B" "B" "B" "B" "A" "A" "A" "D" "C" "A" "D" "A" "B" "C" "A" "C" "D" "A" "C" "C" "A" "C" "B" "A" "B" "F" "B" "C" "A" "D" "C" "B" "C" "C" "C" "F" "C" "D" "A" "A" "A"
"A" "C" "B" "B" "C" "D" "B" "C" "B" "C" "B" "C" "B" "A" "A" "B" "B" "C" "A" "A" "C" "B" "D" "A" "A" "C" "B" "B" "D" "A" "C" "E" "C" "C" "C" "B" "E" "C" "D" "B" "G" "C" "A" "C" "B" "D" "B" "C" "B" "A" "F" "B" "C" "D" "B" "B"
"A" "B" "C" "A" "B" "D" "D" "A" "D" "B" "C" "B" "A" "B" "B" "B" "A" "A" "A" "C" "A" "C" "B" "C" "A" "C" "F" "B" "D" "A" "C" "B" "A" "B" "C" "A" "A" "C" "C" "B" "E" "C" "A" "B" "E" "D" "C" "C" "A" "A" "F" "B" "C" "D" "B" "D"
"A" "C" "C" "A" "C" "B" "D" "C" "A" "A" "C" "C" "A" "A" "A" "C" "B" "C" "C" "B" "C" "C" "C" "C" "C" "D" "B" "A" "A" "A" "C" "E" "A" "B" "B" "B" "E" "C" "C" "B" "G" "B" "A" "C" "B" "D" "C" "C" "C" "B" "E" "B" "B" "C" "B" "D"
"B" "B" "B" "B" "A" "A" "D" "D" "C" "A" "B" "C" "A" "C" "C" "A" "B" "C" "A" "C" "B" "A" "B" "C" "C" "D" "F" "B" "B" "B" "A" "D" "C" "B" "B" "B" "E" "A" "A" "D" "C" "B" "C" "A" "C" "A" "B" "A" "A" "A" "D" "E" "D" "D" "A" "C"
"B" "C" "A" "B" "B" "B" "A" "A" "B" "C" "B" "C" "B" "B" "A" "B" "C" "B" "B" "B" "A" "A" "D" "A" "A" "D" "G" "B" "B" "B" "B" "A" "B" "B" "C" "B" "A" "B" "C" "B" "F" "A" "C" "A" "C" "A" "C" "C" "C" "C" "F" "B" "D" "A" "A" "D"
