"D" "B" "A" "D" "D" "D" "B" "C" "D" "A" "B" "A" "C" "A" "A" "C" "A" "A" "A" "B" "C" "A" "C" "C" "C" "E" "K" "B" "B" "C" "A" "E" "B" "A" "A" "A" "E" "C" "B" "C" "D" "A" "B" "C" "D" "C" "C" "C" "C" "B" "B" "E" "C" "C" "A" "E"
"D" "D" "A" "A" "D" "A" "D" "A" "A" "A" "B" "A" "B" "A" "A" "D" "B" "A" "B" "A" "B" "C" "C" "B" "A" "D" "G" "B" "D" "A" "A" "D" "C" "C" "B" "A" "D" "B" "A" "D" "I" "C" "C" "A" "D" "C" "B" "C" "C" "C" "G" "E" "A" "C" "A" "A"
"A" "A" "D" "D" "A" "C" "C" "A" "B" "C" "C" "C" "B" "B" "C" "B" "B" "C" "B" "C" "C" "B" "D" "C" "A" "A" "B" "B" "A" "A" "C" "F" "C" "C" "C" "B" "D" "A" "D" "C" "C" "C" "A" "B" "B" "D" "C" "C" "A" "B" "B" "E" "C" "D" "B" "A"
"A" "A" "C" "B" "A" "C" "B" "A" "D" "B" "C" "C" "B" "C" "B" "B" "B" "C" "B" "B" "A" "B" "D" "C" "B" "D" "C" "A" "D" "A" "C" "E" "B" "B" "B" "C" "C" "C" "D" "A" "C" "A" "A" "B" "B" "D" "C" "C" "B" "A" "F" "B" "B" "D" "B" "A"
"B" "A" "A" "B" "D" "A" "B" "D" "C" "A" "C" "C" "B" "C" "B" "A" "B" "C" "A" "A" "B" "A" "D" "B" "A" "F" "H" "A" "A" "A" "A" "D" "C" "B" "B" "B" "E" "A" "B" "B" "H" "B" "A" "B" "B" "D" "C" "B" "C" "A" "E" "C" "C" "D" "B" "E"
"C" "A" "C" "A" "B" "C" "A" "D" "C" "A" "B" "A" "A" "C" "C" "A" "A" "C" "B" "B" "B" "A" "C" "A" "A" "D" "H" "B" "A" "B" "C" "A" "C" "B" "A" "B" "B" "B" "C" "A" "B" "B" "A" "A" "B" "D" "C" "C" "C" "A" "E" "B" "B" "A" "A" "B"
"A" "D" "A" "C" "A" "C" "D" "A" "D" "C" "B" "A" "A" "B" "B" "A" "B" "C" "B" "B" "B" "A" "C" "A" "A" "D" "K" "B" "A" "A" "A" "E" "A" "B" "C" "A" "D" "A" "D" "B" "F" "B" "A" "B" "E" "D" "C" "C" "A" "C" "C" "E" "C" "D" "B" "E"
"D" "D" "B" "A" "A" "C" "B" "A" "D" "C" "C" "C" "B" "C" "C" "B" "B" "C" "C" "A" "B" "C" "B" "A" "A" "C" "H" "A" "B" "A" "A" "E" "C" "B" "A" "A" "C" "B" "B" "B" "G" "A" "A" "C" "A" "C" "C" "C" "C" "A" "F" "B" "B" "D" "B" "C"
"A" "D" "A" "D" "C" "C" "D" "B" "B" "B" "C" "A" "A" "A" "B" "B" "A" "B" "B" "C" "C" "B" "D" "C" "A" "D" "K" "B" "D" "C" "C" "C" "A" "B" "C" "B" "A" "C" "A" "B" "C" "A" "B" "B" "D" "D" "C" "B" "C" "B" "G" "E" "C" "A" "B" "D"
"B" "D" "B" "B" "A" "B" "D" "A" "C" "A" "C" "C" "B" "C" "A" "B" "B" "A" "B" "A" "B" "B" "B" "A" "A" "D" "K" "A" "D" "A" "C" "D" "C" "A" "B" "B" "A" "B" "D" "D" "C" "A" "A" "B" "E" "D" "C" "A" "C" "C" "F" "B" "B" "A" "B" "A"
"B" "A" "B" "A" "C" "D" "B" "D" "B" "C" "A" "C" "B" "A" "C" "A" "C" "A" "B" "B" "B" "A" "A" "C" "B" "D" "C" "A" "C" "A" "A" "F" "B" "A" "A" "C" "B" "C" "D" "B" "K" "B" "B" "C" "F" "D" "C" "B" "A" "B" "B" "E" "D" "B" "A" "A"
"C" "D" "B" "D" "B" "D" "C" "C" "B" "A" "B" "B" "A" "A" "A" "A" "C" "A" "A" "B" "C" "B" "C" "A" "A" "E" "I" "A" "C" "B" "C" "E" "B" "B" "C" "C" "D" "C" "B" "C" "I" "B" "B" "C" "D" "A" "C" "C" "C" "B" "E" "D" "C" "C" "A" "D"
"A" "D" "B" "D" "D" "D" "A" "A" "D" "B" "B" "B" "C" "B" "A" "B" "C" "A" "A" "A" "A" "C" "B" "A" "A" "E" "H" "B" "B" "C" "B" "D" "A" "B" "C" "A" "C" "C" "C" "A" "F" "A" "C" "A" "C" "C" "C" "B" "C" "C" "E" "C" "D" "C" "A" "D"
"B" "B" "C" "A" "C" "B" "C" "D" "B" "C" "A" "B" "A" "A" "B" "B" "A" "B" "A" "A" "A" "B" "D" "B" "A" "C" "C" "B" "D" "A" "A" "A" "D" "B" "B" "B" "A" "C" "D" "B" "I" "C" "C" "A" "C" "A" "C" "A" "C" "B" "F" "C" "D" "A" "A" "A"
"D" "C" "A" "A" "A" "B" "C" "A" "C" "A" "C" "A" "C" "C" "C" "A" "C" "A" "B" "C" "A" "A" "C" "C" "A" "F" "D" "A" "A" "A" "C" "B" "B" "B" "C" "A" "D" "A" "B" "D" "J" "A" "B" "C" "G" "D" "B" "B" "C" "B" "B" "E" "C" "C" "A" "A"
"B" "D" "A" "B" "B" "A" "D" "C" "B" "C" "B" "C" "C" "B" "B" "B" "B" "A" "A" "A" "C" "C" "B" "B" "A" "E" "E" "B" "A" "A" "A" "E" "B" "A" "C" "B" "C" "C" "C" "B" "K" "B" "C" "A" "B" "C" "B" "B" "A" "B" "F" "D" "D" "A" "A" "A"
"D" "D" "D" "C" "C" "C" "A" "A" "C" "B" "C" "A" "A" "A" "A" "B" "A" "A" "A" "B" "B" "C" "D" "C" "A" "C" "K" "A" "C" "A" "A" "E" "B" "A" "C" "A" "A" "B" "C" "B" "B" "B" "B" "A" "D" "D" "C" "C" "B" "B" "B" "C" "C" "C" "A" "A"
"B" "B" "A" "D" "C" "D" "A" "D" "A" "A" "A" "A" "B" "A" "C" "D" "C" "A" "C" "A" "A" "A" "A" "A" "A" "F" "F" "A" "D" "A" "C" "E" "B" "C" "B" "A" "C" "B" "C" "B" "H" "B" "B" "B" "A" "D" "B" "A" "C" "B" "G" "B" "D" "C" "A" "A"
"A" "D" "B" "D" "A" "C" "B" "C" "C" "A" "C" "A" "A" "A" "A" "B" "B" "B" "C" "A" "B" "B" "B" "C" "A" "E" "B" "B" "B" "A" "A" "D" "C" "B" "B" "B" "D" "C" "B" "B" "A" "A" "A" "A" "B" "D" "C" "B" "C" "B" "E" "B" "B" "D" "B" "A"
"A" "A" "D" "B" "A" "D" "D" "A" "A" "C" "C" "C" "B" "C" "A" "D" "B" "C" "C" "B" "B" "B" "B" "C" "A" "E" "K" "A" "B" "A" "B" "E" "C" "B" "C" "A" "E" "D" "D" "D" "G" "B" "A" "B" "B" "D" "C" "B" "A" "A" "G" "B" "B" "A" "B" "E"
"B" "D" "A" "A" "A" "C" "D" "D" "C" "B" "C" "A" "A" "C" "C" "A" "C" "A" "B" "C" "A" "C" "C" "B" "A" "D" "D" "B" "B" "A" "C" "D" "A" "B" "B" "B" "E" "C" "B" "B" "C" "B" "B" "B" "A" "A" "B" "B" "B" "A" "F" "E" "D" "C" "A" "B"
"C" "A" "B" "D" "C" "A" "D" "A" "C" "A" "C" "A" "B" "C" "A" "B" "B" "A" "C" "A" "C" "B" "B" "C" "A" "F" "A" "B" "D" "A" "A" "A" "C" "B" "A" "A" "D" "A" "C" "B" "A" "C" "C" "A" "F" "D" "B" "B" "C" "C" "E" "C" "D" "A" "A" "A"
"B" "D" "B" "D" "A" "A" "A" "B" "A" "B" "A" "C" "C" "C" "B" "D" "B" "C" "C" "C" "B" "A" "D" "A" "B" "E" "G" "B" "B" "B" "C" "B" "C" "C" "C" "C" "D" "C" "B" "A" "E" "A" "A" "B" "A" "D" "C" "C" "A" "A" "G" "B" "B" "D" "A" "C"
"D" "B" "A" "B" "C" "A" "B" "A" "C" "A" "A" "C" "C" "B" "A" "A" "C" "A" "B" "A" "A" "A" "B" "C" "A" "D" "C" "B" "D" "A" "C" "D" "C" "B" "B" "B" "D" "C" "A" "D" "K" "C" "C" "A" "C" "A" "B" "B" "C" "B" "F" "C" "A" "A" "A" "B"
"C" "B" "B" "C" "A" "C" "A" "A" "D" "A" "C" "C" "A" "B" "C" "B" "C" "A" "B" "A" "C" "B" "D" "A" "A" "D" "K" "B" "A" "A" "A" "E" "C" "B" "C" "A" "C" "C" "B" "A" "G" "B" "C" "A" "D" "C" "B" "A" "A" "C" "F" "B" "D" "C" "A" "A"
"C" "D" "B" "C" "B" "D" "A" "A" "B" "C" "A" "C" "A" "A" "C" "B" "B" "B" "A" "C" "A" "C" "C" "A" "A" "D" "G" "B" "C" "A" "C" "A" "C" "B" "B" "A" "E" "C" "C" "B" "D" "C" "C" "A" "B" "C" "B" "C" "C" "B" "D" "B" "C" "A" "A" "A"
"A" "D" "D" "A" "A" "C" "A" "A" "D" "C" "B" "B" "B" "C" "A" "B" "B" "A" "B" "C" "A" "C" "B" "C" "A" "C" "G" "B" "D" "A" "A" "D" "A" "B" "A" "A" "C" "C" "B" "B" "C" "A" "C" "A" "C" "C" "B" "B" "B" "C" "B" "B" "D" "D" "A" "A"
"C" "B" "A" "B" "B" "B" "B" "C" "D" "B" "B" "C" "B" "B" "A" "C" "C" "A" "C" "A" "C" "B" "D" "B" "C" "D" "H" "A" "A" "A" "C" "D" "B" "B" "B" "B" "C" "C" "B" "A" "D" "A" "B" "A" "F" "C" "A" "B" "C" "B" "B" "A" "C" "C" "A" "A"
"A" "C" "A" "A" "C" "A" "D" "A" "D" "B" "B" "A" "C" "A" "B" "A" "B" "A" "A" "A" "C" "C" "D" "C" "A" "E" "F" "B" "D" "A" "C" "D" "C" "C" "B" "B" "E" "B" "B" "A" "J" "B" "A" "A" "B" "D" "C" "B" "B" "A" "G" "B" "C" "D" "B" "D"
