"D" "C" "D" "C" "B" "C" "D" "B" "A" "A" "B" "A" "A" "B" "C" "B" "A" "C" "A" "C" "C" "A" "A" "A" "A" "C" "D" "B" "D" "B" "A" "E" "A" "B" "B" "A" "A" "B" "D" "A" "B" "B" "B" "A" "D" "B" "A" "C" "D" "A" "C" "C" "A" "D" "B" "A"
"D" "C" "D" "B" "D" "D" "A" "A" "C" "A" "C" "C" "C" "C" "B" "C" "A" "C" "A" "C" "A" "C" "A" "A" "B" "C" "H" "A" "D" "C" "B" "C" "D" "C" "B" "C" "C" "B" "D" "C" "E" "B" "C" "B" "B" "A" "B" "A" "B" "C" "C" "B" "C" "B" "A" "E"
"D" "D" "D" "B" "D" "D" "C" "C" "D" "B" "A" "C" "B" "B" "A" "D" "B" "B" "C" "B" "C" "C" "C" "A" "B" "D" "H" "A" "D" "B" "C" "A" "D" "C" "B" "A" "E" "B" "C" "C" "D" "B" "B" "B" "D" "A" "B" "A" "B" "A" "D" "C" "B" "A" "B" "C"
"C" "B" "D" "A" "D" "D" "C" "C" "A" "C" "A" "C" "C" "A" "A" "C" "C" "C" "C" "C" "A" "C" "A" "A" "A" "C" "H" "A" "A" "A" "C" "A" "D" "C" "B" "A" "C" "B" "D" "B" "C" "B" "A" "B" "F" "A" "A" "C" "D" "B" "B" "C" "C" "D" "B" "D"
"D" "C" "D" "C" "B" "B" "D" "D" "C" "A" "C" "A" "C" "B" "B" "C" "A" "C" "A" "C" "C" "A" "B" "A" "A" "A" "E" "A" "C" "B" "B" "B" "D" "B" "C" "C" "B" "B" "A" "C" "I" "B" "C" "A" "A" "A" "B" "A" "B" "A" "G" "C" "C" "A" "A" "F"
"C" "D" "C" "B" "C" "C" "A" "B" "D" "C" "C" "C" "B" "B" "B" "B" "B" "A" "C" "B" "B" "A" "D" "A" "B" "F" "C" "A" "A" "A" "C" "F" "C" "C" "B" "A" "D" "B" "B" "C" "G" "B" "C" "C" "G" "A" "B" "A" "D" "A" "F" "D" "C" "D" "A" "C"
"A" "D" "D" "B" "D" "B" "B" "A" "C" "B" "C" "C" "B" "C" "C" "C" "B" "B" "A" "C" "C" "B" "D" "B" "A" "A" "G" "B" "B" "B" "A" "E" "A" "B" "B" "C" "B" "A" "D" "A" "B" "B" "B" "B" "D" "A" "B" "A" "D" "B" "C" "D" "D" "A" "B" "A"
"D" "C" "A" "C" "D" "B" "A" "A" "D" "C" "C" "A" "B" "C" "B" "D" "B" "C" "A" "B" "C" "A" "A" "A" "A" "C" "A" "B" "A" "C" "A" "F" "B" "C" "B" "B" "D" "C" "B" "D" "K" "B" "A" "B" "B" "B" "C" "B" "B" "B" "F" "C" "D" "C" "B" "A"
"C" "B" "A" "D" "D" "B" "D" "B" "B" "B" "C" "C" "B" "C" "C" "B" "A" "A" "C" "B" "B" "C" "B" "A" "B" "A" "B" "B" "D" "A" "B" "C" "D" "A" "A" "A" "B" "B" "D" "D" "G" "A" "C" "C" "B" "A" "B" "B" "B" "A" "G" "A" "A" "D" "A" "F"
"D" "C" "A" "C" "D" "A" "A" "D" "D" "B" "B" "A" "C" "C" "A" "D" "C" "C" "B" "C" "A" "A" "D" "A" "A" "C" "H" "A" "C" "B" "A" "C" "D" "B" "B" "B" "E" "C" "D" "D" "E" "C" "A" "C" "G" "A" "B" "B" "B" "B" "B" "B" "C" "B" "B" "D"
