"C" "C" "C" "B" "B" "C" "A" "D" "B" "A" "B" "A" "B" "A" "C" "D" "A" "C" "B" "B" "A" "A" "D" "B" "B" "C" "C" "B" "A" "A" "B" "C" "D" "C" "B" "C" "A" "B" "C" "A" "I" "B" "C" "B" "F" "A" "A" "B" "D" "B" "D" "E" "A" "B" "B" "A"
"D" "B" "D" "D" "C" "C" "B" "D" "B" "C" "C" "C" "A" "B" "C" "B" "A" "B" "B" "C" "B" "C" "D" "B" "B" "C" "F" "B" "A" "A" "B" "C" "C" "B" "B" "C" "E" "D" "C" "D" "E" "C" "B" "B" "C" "C" "A" "C" "A" "B" "F" "E" "C" "D" "B" "D"
"C" "C" "D" "D" "B" "B" "A" "D" "D" "B" "B" "C" "C" "B" "B" "B" "B" "C" "B" "A" "B" "C" "B" "B" "B" "C" "K" "A" "A" "A" "B" "D" "D" "B" "B" "A" "B" "D" "A" "D" "H" "C" "C" "B" "F" "D" "A" "A" "A" "C" "G" "A" "C" "B" "B" "B"
"D" "D" "D" "D" "D" "D" "A" "A" "C" "A" "C" "B" "A" "C" "B" "A" "B" "B" "A" "C" "A" "C" "B" "B" "B" "C" "H" "B" "A" "A" "A" "E" "D" "C" "A" "C" "C" "D" "D" "A" "B" "A" "B" "C" "A" "C" "A" "C" "B" "C" "E" "B" "A" "C" "A" "D"
"A" "C" "C" "A" "B" "A" "B" "A" "D" "A" "A" "A" "A" "A" "A" "B" "A" "B" "B" "C" "A" "C" "B" "C" "B" "C" "J" "B" "C" "C" "B" "F" "C" "A" "B" "B" "C" "D" "D" "D" "B" "C" "A" "C" "G" "D" "B" "B" "D" "B" "E" "A" "A" "C" "A" "A"
"A" "C" "C" "A" "B" "B" "A" "A" "D" "C" "A" "A" "C" "C" "B" "B" "A" "B" "B" "A" "A" "B" "B" "C" "B" "C" "C" "B" "D" "A" "C" "F" "C" "C" "B" "A" "D" "D" "D" "D" "D" "B" "A" "B" "E" "B" "B" "C" "D" "A" "E" "E" "C" "C" "A" "B"
"A" "C" "D" "A" "A" "B" "A" "D" "A" "C" "B" "A" "A" "A" "B" "B" "B" "C" "B" "A" "B" "A" "B" "A" "B" "C" "C" "B" "A" "A" "B" "D" "B" "C" "C" "A" "A" "D" "C" "B" "I" "B" "C" "A" "E" "D" "A" "B" "D" "A" "A" "E" "C" "B" "B" "A"
"D" "B" "D" "C" "D" "C" "A" "B" "B" "A" "B" "A" "B" "C" "B" "B" "A" "C" "C" "C" "B" "C" "B" "B" "B" "C" "J" "B" "D" "A" "B" "E" "C" "A" "A" "C" "B" "D" "A" "A" "E" "C" "B" "B" "A" "C" "A" "C" "B" "C" "B" "E" "A" "C" "A" "A"
"A" "C" "D" "C" "C" "C" "B" "C" "C" "C" "B" "A" "B" "A" "C" "B" "A" "B" "B" "C" "B" "A" "B" "A" "B" "C" "H" "B" "D" "C" "A" "E" "C" "B" "A" "B" "D" "D" "D" "A" "C" "B" "A" "B" "B" "B" "B" "C" "A" "A" "C" "A" "B" "C" "A" "B"
"A" "C" "C" "A" "B" "A" "C" "A" "A" "A" "A" "C" "A" "B" "A" "B" "A" "C" "A" "C" "A" "A" "B" "C" "B" "B" "C" "A" "A" "B" "A" "C" "D" "A" "A" "C" "B" "D" "A" "D" "A" "C" "C" "C" "B" "D" "A" "B" "C" "C" "D" "E" "C" "D" "B" "A"
"C" "C" "C" "B" "B" "B" "C" "D" "D" "B" "C" "C" "C" "C" "C" "A" "A" "B" "C" "A" "B" "B" "B" "C" "A" "C" "B" "B" "A" "A" "B" "E" "B" "B" "B" "A" "A" "D" "D" "A" "G" "C" "B" "B" "G" "C" "A" "C" "C" "A" "E" "E" "A" "D" "A" "E"
"A" "C" "A" "C" "C" "C" "C" "B" "A" "A" "B" "B" "A" "C" "B" "C" "A" "C" "B" "C" "A" "B" "B" "B" "A" "C" "H" "A" "C" "A" "B" "B" "D" "C" "C" "B" "A" "D" "B" "D" "J" "B" "A" "A" "B" "C" "B" "B" "D" "B" "E" "E" "D" "D" "A" "F"
"C" "C" "C" "B" "D" "A" "C" "D" "D" "C" "A" "A" "A" "C" "C" "B" "A" "B" "C" "C" "A" "A" "D" "B" "B" "C" "H" "B" "D" "C" "A" "B" "C" "C" "C" "C" "D" "D" "B" "A" "K" "A" "B" "C" "A" "A" "C" "B" "C" "C" "E" "A" "A" "C" "B" "E"
"A" "C" "C" "A" "B" "C" "B" "A" "A" "C" "B" "A" "B" "C" "A" "B" "A" "B" "B" "A" "A" "B" "C" "C" "B" "C" "C" "A" "C" "A" "B" "B" "C" "C" "C" "A" "A" "D" "B" "B" "D" "C" "A" "C" "B" "B" "B" "B" "D" "A" "E" "E" "D" "B" "A" "A"
"D" "D" "B" "C" "B" "B" "A" "D" "B" "C" "B" "B" "C" "A" "B" "B" "B" "A" "B" "B" "B" "B" "D" "C" "B" "F" "C" "B" "D" "A" "B" "C" "B" "C" "B" "B" "A" "D" "B" "B" "E" "A" "B" "B" "A" "B" "A" "B" "D" "B" "B" "A" "C" "B" "A" "B"
"A" "C" "D" "C" "A" "D" "A" "C" "C" "A" "C" "B" "A" "A" "C" "B" "A" "B" "C" "B" "B" "B" "B" "C" "B" "C" "H" "B" "D" "A" "B" "B" "B" "A" "A" "C" "C" "B" "D" "A" "D" "A" "B" "C" "B" "C" "B" "C" "B" "B" "E" "A" "A" "D" "A" "A"
"C" "C" "C" "C" "D" "B" "D" "D" "B" "A" "C" "A" "C" "B" "A" "B" "A" "B" "B" "B" "A" "C" "B" "C" "B" "F" "D" "A" "C" "A" "B" "B" "B" "B" "A" "C" "C" "D" "B" "D" "F" "B" "A" "A" "G" "B" "B" "B" "D" "C" "E" "E" "A" "C" "B" "A"
"C" "B" "C" "B" "D" "C" "A" "D" "D" "A" "C" "B" "B" "A" "B" "D" "B" "C" "C" "A" "C" "A" "B" "C" "A" "C" "H" "B" "A" "C" "A" "D" "D" "B" "C" "C" "E" "D" "B" "A" "I" "B" "C" "A" "A" "D" "A" "B" "D" "B" "C" "E" "B" "B" "B" "E"
"A" "B" "A" "D" "C" "B" "B" "A" "B" "A" "A" "C" "B" "A" "A" "B" "B" "B" "C" "C" "C" "A" "B" "A" "A" "A" "H" "B" "A" "A" "B" "C" "B" "C" "C" "B" "E" "B" "A" "D" "E" "A" "B" "C" "B" "A" "B" "B" "D" "C" "E" "E" "C" "A" "A" "A"
"D" "C" "C" "C" "B" "C" "D" "A" "C" "C" "A" "A" "C" "A" "A" "D" "A" "A" "B" "C" "A" "A" "D" "C" "B" "C" "H" "B" "D" "A" "B" "E" "C" "C" "A" "B" "A" "D" "A" "D" "H" "A" "B" "B" "A" "C" "B" "C" "D" "C" "E" "E" "A" "C" "A" "A"
"B" "C" "C" "C" "B" "D" "B" "D" "C" "B" "A" "C" "A" "C" "C" "C" "A" "B" "C" "C" "B" "B" "B" "A" "C" "C" "D" "B" "A" "A" "C" "E" "C" "C" "C" "C" "B" "D" "D" "A" "E" "A" "B" "C" "G" "B" "B" "C" "D" "A" "B" "E" "A" "C" "A" "E"
"B" "C" "B" "D" "A" "B" "B" "A" "C" "A" "B" "B" "C" "A" "A" "B" "A" "B" "B" "B" "A" "B" "B" "A" "B" "C" "D" "A" "C" "A" "B" "C" "A" "C" "A" "B" "C" "B" "C" "A" "D" "B" "A" "C" "G" "B" "C" "A" "D" "B" "G" "A" "B" "D" "A" "F"
"B" "B" "C" "C" "B" "D" "D" "A" "D" "A" "B" "A" "C" "A" "B" "D" "A" "B" "B" "A" "A" "A" "B" "C" "A" "C" "J" "A" "C" "A" "A" "D" "D" "C" "C" "A" "E" "D" "B" "C" "C" "B" "A" "B" "E" "B" "B" "C" "B" "A" "E" "E" "B" "D" "A" "D"
"D" "C" "D" "C" "B" "D" "C" "A" "C" "C" "B" "A" "C" "C" "B" "B" "B" "B" "B" "A" "A" "B" "D" "C" "B" "C" "J" "B" "A" "A" "B" "D" "C" "C" "B" "A" "D" "D" "A" "A" "E" "A" "B" "B" "A" "C" "A" "B" "D" "C" "A" "E" "A" "B" "A" "A"
"A" "C" "B" "D" "B" "B" "A" "A" "A" "B" "C" "C" "A" "C" "B" "C" "B" "C" "B" "B" "B" "B" "B" "B" "A" "C" "D" "A" "A" "A" "A" "E" "D" "B" "C" "B" "D" "D" "C" "A" "F" "A" "C" "C" "B" "D" "A" "B" "B" "A" "D" "E" "C" "B" "B" "F"
"D" "C" "B" "C" "D" "B" "B" "A" "A" "C" "A" "C" "C" "C" "C" "A" "A" "B" "A" "A" "C" "A" "B" "B" "A" "F" "F" "B" "C" "A" "A" "B" "A" "C" "A" "A" "B" "D" "D" "D" "D" "C" "A" "C" "G" "B" "B" "B" "D" "B" "E" "E" "D" "C" "A" "A"
"B" "C" "D" "B" "B" "A" "A" "A" "C" "C" "A" "A" "A" "C" "B" "D" "B" "B" "C" "C" "A" "C" "C" "C" "B" "C" "J" "B" "D" "A" "B" "E" "D" "C" "A" "B" "B" "B" "A" "A" "D" "C" "A" "C" "G" "B" "B" "B" "D" "C" "E" "A" "A" "D" "A" "F"
"C" "B" "C" "D" "B" "B" "C" "D" "D" "A" "A" "B" "C" "C" "C" "C" "B" "B" "B" "C" "B" "B" "D" "C" "A" "C" "F" "B" "D" "A" "B" "E" "A" "A" "C" "A" "B" "B" "C" "D" "A" "B" "A" "C" "E" "C" "B" "B" "D" "B" "E" "A" "A" "C" "A" "D"
"C" "C" "C" "B" "B" "A" "B" "B" "D" "C" "A" "C" "A" "B" "B" "D" "B" "B" "B" "B" "A" "A" "D" "B" "B" "F" "J" "A" "D" "A" "B" "B" "D" "C" "B" "C" "E" "B" "A" "B" "B" "B" "A" "A" "B" "B" "B" "C" "D" "C" "B" "E" "A" "D" "A" "E"
"A" "C" "B" "D" "A" "B" "A" "A" "B" "B" "B" "A" "B" "C" "B" "D" "A" "C" "B" "B" "B" "A" "B" "A" "A" "C" "E" "A" "B" "C" "A" "A" "C" "C" "C" "B" "B" "D" "C" "A" "J" "C" "A" "C" "G" "D" "A" "C" "D" "A" "E" "E" "A" "D" "B" "A"
"D" "B" "B" "D" "A" "A" "C" "C" "C" "A" "C" "A" "B" "C" "C" "A" "A" "B" "B" "B" "B" "C" "B" "A" "B" "A" "C" "A" "D" "A" "B" "C" "C" "A" "B" "B" "D" "B" "C" "D" "J" "A" "A" "A" "B" "B" "B" "B" "D" "B" "G" "A" "A" "B" "A" "F"
"B" "C" "C" "C" "B" "B" "B" "A" "C" "B" "B" "B" "B" "C" "A" "D" "A" "B" "B" "B" "A" "A" "B" "C" "A" "C" "F" "B" "D" "A" "B" "B" "C" "C" "B" "A" "C" "D" "A" "C" "A" "C" "B" "B" "E" "D" "B" "C" "C" "B" "B" "E" "A" "D" "A" "D"
"A" "C" "A" "C" "A" "B" "C" "C" "D" "A" "B" "A" "B" "A" "C" "D" "A" "A" "B" "C" "A" "C" "D" "C" "A" "A" "D" "A" "D" "B" "B" "F" "C" "C" "B" "A" "B" "D" "C" "C" "D" "A" "A" "A" "G" "B" "B" "B" "B" "B" "G" "E" "D" "D" "A" "D"
"C" "B" "C" "D" "B" "B" "C" "A" "D" "B" "B" "C" "C" "A" "C" "B" "A" "B" "C" "B" "C" "C" "C" "A" "B" "C" "A" "B" "C" "A" "B" "C" "D" "C" "B" "B" "E" "D" "B" "C" "E" "A" "B" "B" "G" "C" "B" "C" "D" "C" "F" "D" "C" "C" "A" "F"
"D" "D" "C" "C" "A" "B" "B" "C" "B" "A" "B" "C" "B" "A" "B" "B" "B" "C" "C" "B" "B" "B" "B" "C" "B" "F" "C" "B" "A" "A" "A" "B" "D" "C" "B" "C" "B" "D" "C" "A" "I" "C" "C" "B" "E" "D" "A" "A" "B" "B" "D" "E" "B" "D" "A" "E"
"D" "C" "D" "A" "D" "D" "A" "B" "B" "C" "C" "C" "B" "A" "B" "B" "B" "B" "B" "A" "A" "B" "C" "A" "B" "C" "H" "B" "A" "A" "A" "D" "C" "C" "B" "A" "C" "C" "C" "A" "H" "C" "B" "B" "A" "C" "A" "C" "D" "C" "E" "A" "A" "C" "B" "A"
"B" "B" "C" "B" "B" "B" "C" "A" "C" "C" "A" "B" "B" "A" "B" "C" "B" "B" "C" "C" "B" "A" "D" "C" "C" "C" "F" "A" "D" "B" "C" "F" "B" "C" "C" "B" "B" "D" "D" "B" "C" "A" "A" "C" "G" "C" "B" "B" "B" "B" "C" "A" "A" "B" "A" "A"
