"B" "A" "A" "C" "A" "A" "C"
"B" "A" "B" "A" "B" "B" "B"
"B" "A" "C" "C" "A" "B" "A"
"B" "A" "C" "C" "A" "A" "C"
"B" "C" "C" "C" "B" "B" "C"
"B" "A" "B" "C" "A" "B" "C"
"B" "A" "C" "C" "B" "B" "B"
"B" "B" "B" "C" "A" "B" "C"
"B" "C" "A" "A" "A" "A" "C"
"B" "A" "A" "C" "A" "A" "B"
"B" "A" "A" "C" "B" "B" "C"
"B" "A" "B" "C" "A" "A" "C"
"B" "A" "C" "C" "A" "A" "C"
"B" "A" "C" "C" "A" "B" "B"
"B" "A" "B" "C" "B" "B" "C"
"B" "A" "C" "C" "A" "B" "C"
"B" "A" "C" "C" "A" "A" "C"
"B" "A" "C" "C" "A" "B" "C"
"B" "A" "C" "A" "B" "B" "C"
"B" "A" "C" "C" "A" "A" "B"
"B" "C" "C" "C" "B" "B" "B"
"B" "A" "C" "C" "B" "B" "B"
"B" "A" "B" "C" "A" "A" "C"
"B" "A" "C" "C" "B" "B" "C"
"B" "C" "B" "C" "B" "B" "C"
"B" "A" "C" "C" "A" "B" "B"
"B" "A" "A" "C" "B" "B" "C"
"B" "A" "C" "C" "B" "B" "C"
"B" "A" "C" "C" "A" "B" "C"
"B" "A" "C" "C" "A" "B" "B"
"B" "A" "B" "C" "B" "B" "C"
"B" "A" "C" "A" "A" "A" "A"
"B" "A" "C" "C" "A" "A" "B"
"B" "A" "C" "C" "A" "B" "C"
"B" "C" "C" "C" "A" "B" "C"
"B" "A" "B" "B" "B" "A" "A"
"B" "A" "C" "C" "A" "A" "B"
"B" "A" "C" "C" "A" "A" "C"
"B" "A" "C" "A" "B" "B" "C"
"B" "A" "C" "C" "A" "B" "C"
"B" "C" "B" "C" "B" "B" "B"
"B" "A" "C" "C" "A" "A" "C"
"B" "A" "C" "C" "B" "B" "C"
"B" "C" "C" "B" "A" "B" "C"
"B" "A" "C" "C" "A" "A" "C"
"B" "A" "C" "C" "A" "A" "C"
"B" "A" "A" "C" "A" "B" "C"
"B" "A" "A" "C" "A" "A" "B"
"B" "A" "C" "A" "B" "B" "C"
"B" "A" "C" "B" "B" "B" "C"
