"","V1","V2","V3","V4"
"1",0.720720720720721,0.420173745173745,0.696672727276904,0.487151437151437
"2",0.752252252252252,0.503700128700129,0.616298115925048,0.550836550836551
"3",0.774774774774775,0.449485199485199,0.650028948969182,0.519004719004719
"4",0.707207207207207,0.425804375804376,0.695137858094334,0.495903045903046
"5",0.743243243243243,0.413416988416988,0.686124738844617,0.496224796224796
"6",0.617117117117117,0.381402831402831,0.774870379661597,0.435542685542686
"7",0.666666666666667,0.400772200772201,0.750224684470591,0.441570141570142
"8",0.608108108108108,0.356628056628057,0.806451774405843,0.40978120978121
"9",0.756756756756757,0.425804375804376,0.686328992396489,0.485864435864436
"10",0.635135135135135,0.360006435006435,0.784860676796373,0.422822822822823
"11",0.774774774774775,0.466827541827542,0.636645353483011,0.53022308022308
"12",0.747747747747748,0.45958815958816,0.645657746026152,0.527397527397527
"13",0.81981981981982,0.492728442728443,0.574611957428438,0.573729573729574
"14",0.756756756756757,0.429826254826255,0.673101746807147,0.501029601029601
"15",0.707207207207207,0.419530244530245,0.718443729098476,0.467438867438867
"16",0.689189189189189,0.406660231660232,0.727588793909572,0.469498069498069
"17",0.765765765765766,0.47519305019305,0.622468874265665,0.542517842517843
"18",0.716216216216216,0.422908622908623,0.686741726843975,0.496031746031746
"19",0.736486486486487,0.417277992277992,0.695335563840883,0.483612183612184
"20",0.716216216216216,0.422908622908623,0.702502497146022,0.484963534963535
"21",0.720720720720721,0.482110682110682,0.643714107978589,0.534924534924535
"22",0.592342342342342,0.376962676962677,0.80513435926943,0.412012012012012
"23",0.648648648648649,0.402863577863578,0.754651184774243,0.446911196911197
"24",0.671171171171171,0.447908622908623,0.705555109739094,0.488849888849889
"25",0.653153153153153,0.393854568854569,0.756726186849606,0.4500429000429
"26",0.644144144144144,0.396750321750322,0.767387767842626,0.434448734448734
"27",0.675675675675676,0.438416988416988,0.711754611207445,0.48048048048048
"28",0.648648648648649,0.418146718146718,0.735059466007263,0.45988845988846
"29",0.563063063063063,0.396106821106821,0.823845679589114,0.406670956670957
"30",0.756756756756757,0.468822393822394,0.638342371524924,0.528828828828829
"31",0.635135135135135,0.396267696267696,0.763006540854659,0.441829491829492
"32",0.653153153153153,0.430534105534106,0.722806806155081,0.471578721578722
"33",0.63963963963964,0.43005148005148,0.743003576912662,0.463770913770914
"34",0.761261261261261,0.453957528957529,0.655525788758084,0.517503217503217
"35",0.63963963963964,0.38484555984556,0.771332676431224,0.438953238953239
"36",0.644144144144144,0.378507078507078,0.756746415157004,0.444315744315744
"37",0.671171171171171,0.459813384813385,0.695626884044112,0.494272844272844
"38",0.761261261261261,0.466570141570142,0.630374568081681,0.535542685542686
"39",0.675675675675676,0.366344916344916,0.782104827388142,0.426297726297726
"40",0.635135135135135,0.417921492921493,0.745063413665604,0.456992706992707
"41",0.788288288288288,0.488706563706564,0.604959217740945,0.559287859287859
"42",0.752252252252252,0.453732303732304,0.665351026426904,0.516130416130416
"43",0.635135135135135,0.368371943371943,0.791411438417285,0.42966537966538
"44",0.684684684684685,0.414124839124839,0.734826406593864,0.461544011544012
"45",0.765765765765766,0.502445302445302,0.597230203485611,0.571453921453921
"46",0.63963963963964,0.364993564993565,0.783349231559136,0.428442728442728
"47",0.720720720720721,0.386389961389961,0.736594467528581,0.456499356499357
"48",0.72972972972973,0.421364221364221,0.694346886128737,0.496293046293046
"49",0.662162162162162,0.369723294723295,0.761527142138351,0.445109395109395
"50",0.801801801801802,0.486196911196911,0.604357259787424,0.551973401973402
"51",0.612612612612613,0.317921492921493,0.838085639861441,0.389468039468039
"52",0.684684684684685,0.360070785070785,0.775854233929011,0.427777777777778
"53",0.689189189189189,0.421042471042471,0.707063146149446,0.474238524238524
"54",0.689189189189189,0.418404118404118,0.716874355897587,0.476383526383526
"55",0.711711711711712,0.444530244530245,0.673668633492043,0.51014586014586
"56",0.603603603603604,0.357335907335907,0.798124669260781,0.423552123552124
"57",0.720720720720721,0.437323037323037,0.68317251275353,0.507057057057057
"58",0.698198198198198,0.423133848133848,0.692589632932794,0.494830544830545
"59",0.763513513513513,0.4003861003861,0.694754977675084,0.492777192777193
"60",0.734234234234234,0.355276705276705,0.766056353755177,0.436036036036036
"61",0.684684684684685,0.433043758043758,0.70807149273853,0.48041613041613
"62",0.779279279279279,0.418564993564994,0.680776555395197,0.489081939081939
"63",0.630630630630631,0.41470398970399,0.750234081101871,0.454397254397254
"64",0.738738738738739,0.431435006435006,0.707443137798688,0.475546975546976
"65",0.756756756756757,0.426287001287001,0.69602979570647,0.485178035178035
"66",0.72972972972973,0.435939510939511,0.686295842338468,0.487966537966538
"67",0.707207207207207,0.410263835263835,0.725341058457288,0.462162162162162
"68",0.621621621621622,0.396782496782497,0.777770434384927,0.438914238914239
"69",0.599099099099099,0.36457528957529,0.818750597919703,0.403346203346203
"70",0.626126126126126,0.385971685971686,0.782817073755069,0.42954057954058
"71",0.581081081081081,0.298777348777349,0.869440063256125,0.363063063063063
"72",0.599099099099099,0.382110682110682,0.793253448426713,0.415315315315315
"73",0.675675675675676,0.414124839124839,0.726624809658135,0.466516516516517
"74",0.612612612612613,0.374227799227799,0.790937580302958,0.415830115830116
"75",0.711711711711712,0.419272844272844,0.706674734314942,0.480889980889981
"76",0.563063063063063,0.316312741312741,0.880544313428412,0.349442299442299
"77",0.63963963963964,0.36048906048906,0.792229604831011,0.410789360789361
"78",0.716216216216216,0.409137709137709,0.712413483720802,0.468811668811669
"79",0.72972972972973,0.396750321750322,0.712981505333205,0.471728871728872
"80",0.599099099099099,0.337548262548263,0.836946251270177,0.39030459030459
"81",0.707207207207207,0.458236808236808,0.670782685258713,0.511524511524512
"82",0.756756756756757,0.449195624195624,0.662435142394433,0.507764907764908
"83",0.702702702702703,0.459105534105534,0.662919957860491,0.522715572715573
"84",0.810810810810811,0.524034749034749,0.561207564730391,0.596353496353496
"85",0.743243243243243,0.47966537966538,0.627270198493956,0.542363792363792
"86",0.810810810810811,0.531467181467181,0.561223694530603,0.587580437580438
"87",0.716216216216216,0.454890604890605,0.667625089987739,0.515042315042315
