"","V1","V2","V3","V4"
"1",1,0.848487773487773,0.151512226512227,0.897956397956398
"2",1,0.846718146718147,0.153281853281853,0.89986934986935
"3",1,0.849388674388674,0.150611325611326,0.898010998010998
"4",1,0.849453024453024,0.150546975546976,0.903554853554854
"5",0.972972972972973,0.819465894465894,0.191729066679324,0.873060723060723
"6",1,0.860714285714286,0.139285714285714,0.909217659217659
"7",1,0.847200772200772,0.152799227799228,0.902010452010452
"8",0.972972972972973,0.82532175032175,0.185873210823468,0.877522327522328
"9",0.972972972972973,0.828217503217503,0.182977457927716,0.874790374790375
"10",0.959459459459459,0.828056628056628,0.196651846602104,0.870548220548221
"11",1,0.842792792792793,0.157207207207207,0.887663387663388
"12",1,0.851640926640927,0.148359073359073,0.897954447954448
"13",1,0.839414414414414,0.160585585585586,0.884891384891385
"14",1,0.830405405405405,0.169594594594595,0.87948597948598
"15",1,0.83989703989704,0.16010296010296,0.885819585819586
"16",1,0.847779922779923,0.152220077220077,0.892699192699193
"17",1,0.847136422136422,0.152863577863578,0.894350844350844
"18",1,0.846653796653797,0.153346203346203,0.892371592371592
"19",1,0.851640926640927,0.148359073359073,0.897954447954448
"20",1,0.833783783783784,0.166216216216216,0.882257982257982
"21",0.945945945945946,0.810456885456885,0.211933036833552,0.857499707499707
"22",0.972972972972973,0.798519948519949,0.21267501262527,0.852244452244452
"23",0.891891891891892,0.749646074646075,0.295133769934801,0.798297648297648
"24",0.905405405405405,0.774420849420849,0.27267754752832,0.813355563355563
"25",0.918918918918919,0.760907335907336,0.27267754752832,0.812068562068562
"26",0.918918918918919,0.781177606177606,0.25240727725805,0.828928278928279
"27",0.945945945945946,0.792438867438867,0.22995105485157,0.843986193986194
"28",0.918918918918919,0.79469111969112,0.238893763744537,0.835234585234585
"29",0.891891891891892,0.758655083655084,0.286124760925791,0.802802152802153
"30",0.891891891891892,0.781628056628057,0.278983853834627,0.811103311103311
"31",0.994594594594595,0.843758043758044,0.161647361647362,0.88998283998284
"32",0.994594594594595,0.833622908622909,0.171782496782497,0.884249834249834
