"","V1","V2","V3","V4"
"1",1,0.930405405405405,0.0695945945945946,0.956576756576757
"2",1,0.940379665379665,0.0596203346203346,0.964263964263964
"3",1,0.952059202059202,0.0479407979407979,0.971373671373671
"4",1,0.940379665379665,0.0596203346203346,0.964263964263964
"5",0.984234234234234,0.939028314028314,0.0664981347060267,0.957663507663508
"6",1,0.956145431145431,0.0438545688545688,0.973530373530374
"7",1,0.938610038610039,0.0613899613899614,0.964100164100164
"8",1,0.929761904761905,0.0702380952380952,0.956690456690457
"9",1,0.92992277992278,0.0700772200772201,0.954666054666055
"10",0.977477477477477,0.929761904761905,0.0927606177606178,0.942276042276042
"11",1,0.959942084942085,0.0400579150579151,0.976381276381276
"12",1,0.967824967824968,0.0321750321750322,0.980640080640081
"13",1,0.967824967824968,0.0321750321750322,0.980640080640081
"14",1,0.947554697554698,0.0524453024453024,0.968916668916669
"15",1,0.959942084942085,0.0400579150579151,0.976381276381276
"16",1,0.967824967824968,0.0321750321750322,0.980640080640081
"17",1,0.967664092664093,0.0323359073359073,0.981673281673282
"18",1,0.959942084942085,0.0400579150579151,0.976381276381276
"19",1,0.975546975546976,0.0244530244530245,0.985932085932086
"20",1,0.959942084942085,0.0400579150579151,0.976381276381276
"21",1,0.900965250965251,0.099034749034749,0.936745536745537
"22",1,0.891924066924067,0.108075933075933,0.931310881310881
"23",1,0.861711711711712,0.138288288288288,0.906044706044706
"24",0.977477477477477,0.900965250965251,0.1144601044442,0.926753726753727
"25",1,0.900965250965251,0.099034749034749,0.938874938874939
"26",0.972972972972973,0.856081081081081,0.155113880064138,0.895561495561496
"27",1,0.890830115830116,0.109169884169884,0.931082731082731
"28",1,0.923487773487773,0.0765122265122265,0.953219153219153
"29",0.977477477477477,0.878603603603604,0.134496968077459,0.911777711777712
"30",0.957207207207207,0.914221364221364,0.128571428571429,0.92006522006522
"31",0.989189189189189,0.967181467181467,0.0436293436293436,0.975043575043575
"32",0.989189189189189,0.953667953667954,0.0571428571428571,0.967321567321567
"33",0.989189189189189,0.945785070785071,0.06502574002574,0.962571362571363
"34",0.989189189189189,0.945785070785071,0.06502574002574,0.962571362571363
"35",1,0.967181467181467,0.0328185328185328,0.981049581049581
"36",0.966666666666667,0.926801801801802,0.097109580690072,0.937533337533338
"37",0.989189189189189,0.945945945945946,0.0648648648648649,0.962029562029562
"38",0.989189189189189,0.953667953667954,0.0571428571428571,0.967321567321567
"39",0.989189189189189,0.959298584298584,0.0515122265122265,0.97029337029337
"40",0.989189189189189,0.967181467181467,0.0436293436293436,0.975043575043575
"41",0.972972972972973,0.890444015444015,0.120750945701203,0.922977922977923
"42",0.985585585585586,0.924227799227799,0.0901866151866152,0.945457545457545
"43",1,0.932110682110682,0.0678893178893179,0.958616158616159
"44",0.972972972972973,0.898326898326898,0.11286806281832,0.927728127728128
"45",1,0.9002574002574,0.0997425997425997,0.938028638028638
"46",1,0.921492921492922,0.0785070785070785,0.952329652329652
"47",0.94954954954955,0.885939510939511,0.143401518335195,0.908508908508909
"48",1,0.921492921492922,0.0785070785070785,0.952329652329652
"49",0.967567567567568,0.890444015444015,0.122248156322546,0.921012321012321
"50",1,0.921492921492922,0.0785070785070785,0.952329652329652
"51",0.972972972972973,0.867213642213642,0.143981318931577,0.904278304278304
"52",1,0.896814671814672,0.103185328185328,0.936410436410436
"53",0.959459459459459,0.868564993564994,0.156143481093739,0.894304044304044
"54",0.972972972972973,0.867213642213642,0.143981318931577,0.901427101427101
"55",0.963963963963964,0.857947232947233,0.162256737206995,0.88984243984244
"56",0.972972972972973,0.868564993564994,0.142629967580225,0.903313053313053
"57",1,0.870109395109395,0.129890604890605,0.910884910884911
"58",1,0.930855855855856,0.0691441441441441,0.959422409422409
"59",0.972972972972973,0.853700128700129,0.15749483244509,0.896556296556297
"60",0.972972972972973,0.868564993564994,0.142629967580225,0.903313053313053
"61",0.918918918918919,0.846267696267696,0.18731718716796,0.873947973947974
"62",0.918918918918919,0.822619047619048,0.210965835816609,0.860563160563161
"63",0.918918918918919,0.843371943371943,0.190212940063713,0.872512472512473
"64",0.936936936936937,0.88005148005148,0.151347451247967,0.902133302133302
"65",0.918918918918919,0.846267696267696,0.18731718716796,0.873947973947974
"66",0.896396396396396,0.846267696267696,0.200830700681474,0.865839865839866
"67",0.972972972972973,0.904826254826255,0.106368706318964,0.934050934050934
"68",0.913513513513514,0.848519948519948,0.190470340321113,0.875449475449475
"69",0.918918918918919,0.81023166023166,0.223353223203996,0.852781752781753
"70",0.905405405405405,0.848519948519948,0.198578448429221,0.869443469443469
"71",0.972972972972973,0.944723294723295,0.0664716664219241,0.957068457068457
"72",0.972972972972973,0.913352638352638,0.0978423227925804,0.939179139179139
"73",1,0.946267696267696,0.0537323037323037,0.968288468288468
"74",0.972972972972973,0.922844272844273,0.0883506883009459,0.943531543531544
"75",0.972972972972973,0.928635778635779,0.0825591825094402,0.946749046749047
"76",0.972972972972973,0.909813384813385,0.101381576331834,0.936078636078636
"77",0.972972972972973,0.922844272844273,0.0883506883009459,0.944810444810445
"78",0.972972972972973,0.926222651222651,0.0849723099225676,0.946031746031746
"79",1,0.946267696267696,0.0537323037323037,0.968288468288468
"80",0.972972972972973,0.926866151866152,0.0843288092790669,0.946901146901147
"81",1,0.912870012870013,0.0871299871299871,0.943247143247143
"82",1,0.912870012870013,0.0871299871299871,0.943247143247143
"83",1,0.905630630630631,0.0943693693693694,0.939108939108939
"84",1,0.912870012870013,0.0871299871299871,0.943247143247143
"85",1,0.910617760617761,0.0893822393822394,0.941702741702742
"86",0.972972972972973,0.912870012870013,0.114157014157014,0.925229125229125
"87",1,0.912870012870013,0.0871299871299871,0.943247143247143
"88",1,0.912870012870013,0.0871299871299871,0.943247143247143
"89",1,0.920752895752896,0.0792471042471043,0.947505947505948
"90",0.972972972972973,0.912870012870013,0.114157014157014,0.925229125229125
"91",1,0.902992277992278,0.097007722007722,0.938563238563239
"92",0.97972972972973,0.910553410553411,0.0963368924049481,0.935776385776386
"93",0.977477477477477,0.935006435006435,0.0812347869551145,0.946975546975547
"94",0.972972972972973,0.903861003861004,0.113744072324564,0.926274026274026
"95",1,0.90997425997426,0.09002574002574,0.944210144210144
"96",1,0.913610038610039,0.0863899613899614,0.945290745290745
"97",1,0.924388674388674,0.0756113256113256,0.951831051831052
"98",1,0.9002574002574,0.0997425997425997,0.938028638028638
"99",0.972972972972973,0.906756756756757,0.104438204388462,0.931196131196131
"100",1,0.924388674388674,0.0756113256113256,0.951831051831052
