"","V1","V2","V3","V4"
"1",0.693693693693694,0.518725868725869,0.629840480962621,0.546208296208296
"2",0.76036036036036,0.6246138996139,0.488529709445488,0.657324207324207
"3",0.747747747747748,0.545720720720721,0.571536967407111,0.594863694863695
"4",0.704954954954955,0.489607464607465,0.64647356519033,0.538234738234738
"5",0.738738738738739,0.490894465894466,0.626967649342419,0.545602745602746
"6",0.582432432432432,0.435456885456885,0.75943471773611,0.450562650562651
"7",0.567567567567568,0.488481338481338,0.720067970145051,0.481221481221481
"8",0.59009009009009,0.432078507078507,0.761549213636543,0.4501551001551
"9",0.684684684684685,0.509234234234234,0.650018690445992,0.533690183690184
"10",0.623873873873874,0.428474903474903,0.722220358821457,0.476796926796927
"11",0.686936936936937,0.552220077220077,0.615497714807948,0.562811512811513
"12",0.695945945945946,0.531756756756757,0.614376267088285,0.563997113997114
"13",0.778378378378378,0.58536036036036,0.528482985640417,0.623959673959674
"14",0.736486486486487,0.525900900900901,0.595662438857849,0.576152526152526
"15",0.624324324324324,0.481724581724582,0.701029490116764,0.493212043212043
"16",0.654954954954955,0.474002574002574,0.69379847536157,0.497068247068247
"17",0.689189189189189,0.592567567567568,0.56265540476649,0.597098397098397
"18",0.650900900900901,0.538770913770914,0.621625994978534,0.562598962598963
"19",0.695945945945946,0.527252252252252,0.621354731791748,0.554338754338754
"20",0.710810810810811,0.49481981981982,0.643971863885874,0.537795387795388
"21",0.724774774774775,0.618468468468468,0.522606473907671,0.631990231990232
"22",0.537387387387387,0.446460746460746,0.778486276563919,0.444937794937795
"23",0.648648648648649,0.485392535392535,0.701494589681924,0.494021294021294
"24",0.644144144144144,0.521364221364221,0.655013376874803,0.529177879177879
"25",0.625965250965251,0.484684684684685,0.6914000194248,0.505599430599431
"26",0.62972972972973,0.463449163449163,0.726216587849767,0.482078582078582
"27",0.686936936936937,0.528603603603604,0.636870796327252,0.54972114972115
"28",0.625675675675676,0.517181467181467,0.677835834938782,0.515352815352815
"29",0.563899613899614,0.471171171171171,0.759111492842642,0.458977808977809
"30",0.831531531531531,0.580888030888031,0.504286570021195,0.644830544830545
"31",0.580630630630631,0.452348777348777,0.766233818384371,0.446861696861697
"32",0.608108108108108,0.510746460746461,0.688519387830433,0.509292809292809
"33",0.577027027027027,0.504954954954955,0.717745545902304,0.490579990579991
"34",0.731081081081081,0.566119691119691,0.569961725730683,0.591669141669142
"35",0.647876447876448,0.472458172458172,0.692524436392593,0.502403602403602
"36",0.626126126126126,0.493243243243243,0.672531902463872,0.516039216039216
"37",0.636936936936937,0.577670527670528,0.620189222189577,0.557631257631258
"38",0.708558558558559,0.578088803088803,0.569591830678367,0.593342243342243
"39",0.600900900900901,0.449292149292149,0.723885629902445,0.482635232635233
"40",0.578378378378378,0.479890604890605,0.750580907127715,0.45972270972271
"41",0.788288288288288,0.623455598455599,0.484978552367599,0.66050181050181
"42",0.72027027027027,0.536679536679537,0.607645201662683,0.568979368979369
"43",0.56023166023166,0.419530244530245,0.786638440276315,0.440626340626341
"44",0.716666666666667,0.546653796653797,0.596502485949783,0.575186225186225
"45",0.754054054054054,0.583848133848134,0.527465625830493,0.628561678561679
"46",0.626126126126126,0.420656370656371,0.733279391064113,0.473080223080223
"47",0.669369369369369,0.471171171171171,0.695730760080275,0.504729804729805
"48",0.764864864864865,0.529247104247104,0.578875309306707,0.590939840939841
"49",0.666087516087516,0.463223938223938,0.688712756538035,0.508315258315258
"50",0.72972972972973,0.568500643500643,0.56980650875129,0.600699150699151
"51",0.547747747747748,0.381081081081081,0.807415566791162,0.427764577764578
"52",0.650900900900901,0.424259974259974,0.746266194713571,0.46008736008736
"53",0.677477477477477,0.571589446589447,0.602832510533539,0.572050622050622
"54",0.655083655083655,0.548262548262548,0.624420948857682,0.56036201036201
"55",0.664543114543115,0.537387387387387,0.614809553595947,0.56986271986272
"56",0.581081081081081,0.429279279279279,0.750595469280692,0.466092466092466
"57",0.712805662805663,0.558333333333333,0.571955500384952,0.599426699426699
"58",0.680630630630631,0.508751608751609,0.638345782955252,0.542589842589843
"59",0.673423423423423,0.471138996138996,0.663369425482823,0.53046878046878
"60",0.711711711711712,0.428571428571429,0.710888471236198,0.495516945516946
"61",0.627927927927928,0.521396396396396,0.666855156958878,0.522664872664873
"62",0.695945945945946,0.491216216216216,0.667670233022219,0.521395421395421
"63",0.608558558558559,0.487998712998713,0.703239826612153,0.496546546546547
"64",0.687837837837838,0.518886743886744,0.647314680467259,0.532183282183282
"65",0.734234234234234,0.494658944658945,0.638642552642625,0.541133341133341
"66",0.663513513513514,0.522747747747748,0.63762256968693,0.542963942963943
"67",0.673873873873874,0.455566280566281,0.70076009824347,0.494621894621895
"68",0.558108108108108,0.452445302445302,0.764716023631666,0.455138705138705
"69",0.555405405405405,0.437548262548263,0.77554629241398,0.443075543075543
"70",0.601801801801802,0.506241956241956,0.69360810453484,0.503869253869254
"71",0.5,0.35492277992278,0.874128986043666,0.370904020904021
"72",0.610810810810811,0.461518661518661,0.724351396356525,0.477660777660778
"73",0.656048906048906,0.506499356499357,0.655834703949963,0.531016731016731
"74",0.65990990990991,0.489671814671815,0.677366981265309,0.514012714012714
"75",0.704054054054054,0.515733590733591,0.62458984314683,0.55030225030225
"76",0.525675675675676,0.39475546975547,0.824300563586272,0.405715455715456
"77",0.587837837837838,0.443050193050193,0.749801381375165,0.458349908349908
"78",0.612612612612613,0.498198198198198,0.685766526485632,0.505647205647206
"79",0.693693693693694,0.504472329472329,0.632090664774368,0.548348348348348
"80",0.586936936936937,0.421332046332046,0.763970151674941,0.453944703944704
"81",0.63018018018018,0.644305019305019,0.579101558532867,0.587484887484887
"82",0.702252252252252,0.562258687258687,0.598517709517505,0.57019332019332
"83",0.63963963963964,0.582850707850708,0.612192649061774,0.567039567039567
"84",0.79028314028314,0.644144144144144,0.446698505509952,0.687909987909988
"85",0.738738738738739,0.601576576576577,0.548046134262479,0.611244761244761
"86",0.768918918918919,0.659073359073359,0.490821481145882,0.653832803832804
"87",0.698648648648649,0.568404118404118,0.600984859285793,0.565173415173415
"88",0.761261261261261,0.592535392535393,0.529810524529489,0.61953811953812
"89",0.690990990990991,0.563931788931789,0.603948192557762,0.575390975390975
"90",0.747747747747748,0.671203346203346,0.483049683513347,0.663864513864514
"91",0.75,0.62007722007722,0.542874946500595,0.61979836979837
"92",0.60518018018018,0.536261261261261,0.686271667098242,0.509045084045084
"93",0.741441441441441,0.581563706563707,0.562054619472229,0.605971955971956
"94",0.729279279279279,0.593983268983269,0.547871153626097,0.60944580944581
"95",0.611711711711712,0.555405405405405,0.674770349542293,0.516108966108966
"96",0.708108108108108,0.492535392535393,0.64500673053932,0.537001287001287
"97",0.755405405405405,0.535553410553411,0.586507971378301,0.576842826842827
"98",0.75,0.580212355212355,0.563462956397265,0.598106548106548
"99",0.644144144144144,0.518597168597169,0.662511011292445,0.532588432588433
"100",0.603153153153153,0.510778635778636,0.697880343422622,0.497919347919348
