"B" "B" "A" "B" "A" "A" "C" "A" "F" "C" "C" "D" "E" "C" "D" "C" "B" "D" "A" "A" "E" "A" "C" "A" "B" "A" "A" "A" "A" "A" "C" "B" "B" "A" "F" "B" "C" "C" "A" "A" "B" "E" "A" "B" "D" "B" "B" "C" "C" "A"
"B" "C" "A" "D" "D" "B" "D" "A" "A" "A" "B" "B" "B" "C" "B" "D" "D" "B" "B" "A" "D" "A" "C" "B" "A" "B" "B" "A" "D" "A" "D" "C" "C" "A" "C" "B" "A" "C" "A" "A" "B" "C" "A" "F" "A" "A" "B" "B" "F" "B"
"B" "B" "A" "B" "E" "B" "A" "B" "E" "A" "B" "C" "D" "D" "B" "C" "D" "D" "E" "B" "E" "C" "C" "A" "C" "B" "B" "A" "A" "A" "D" "A" "B" "A" "F" "A" "B" "B" "B" "C" "D" "E" "C" "B" "D" "B" "B" "C" "B" "A"
"B" "C" "A" "A" "A" "A" "C" "B" "C" "C" "B" "D" "C" "A" "E" "A" "A" "C" "E" "A" "B" "C" "C" "B" "A" "B" "A" "A" "A" "A" "D" "A" "B" "B" "E" "A" "D" "D" "A" "B" "C" "F" "C" "C" "B" "B" "B" "C" "B" "A"
"B" "A" "A" "D" "E" "B" "A" "B" "B" "D" "D" "A" "C" "D" "B" "A" "D" "E" "A" "B" "E" "C" "B" "B" "C" "B" "C" "A" "B" "A" "D" "A" "C" "C" "C" "B" "B" "D" "B" "B" "D" "F" "C" "F" "C" "C" "A" "A" "A" "A"
"B" "B" "A" "B" "E" "B" "A" "B" "E" "A" "B" "C" "D" "D" "D" "A" "B" "C" "D" "B" "E" "B" "B" "A" "C" "B" "A" "A" "F" "A" "A" "A" "C" "B" "A" "A" "B" "C" "A" "B" "E" "C" "C" "C" "C" "B" "A" "B" "A" "A"
"B" "A" "B" "B" "A" "A" "D" "A" "C" "D" "D" "C" "B" "A" "D" "C" "C" "C" "C" "B" "B" "A" "A" "B" "B" "B" "A" "A" "E" "A" "D" "C" "A" "A" "E" "B" "D" "D" "B" "C" "C" "F" "A" "A" "B" "B" "A" "B" "B" "B"
"B" "B" "A" "C" "A" "B" "B" "B" "E" "C" "A" "B" "E" "D" "B" "C" "C" "A" "B" "A" "E" "B" "B" "A" "C" "A" "B" "A" "B" "A" "D" "C" "C" "B" "C" "A" "C" "C" "A" "C" "B" "D" "C" "A" "A" "A" "A" "C" "F" "A"
"C" "D" "B" "A" "A" "B" "D" "A" "F" "B" "A" "A" "B" "D" "D" "D" "D" "B" "C" "A" "B" "C" "C" "B" "B" "B" "A" "B" "E" "A" "C" "A" "C" "B" "A" "A" "D" "D" "A" "A" "B" "D" "A" "F" "A" "B" "B" "C" "C" "B"
"A" "B" "A" "C" "C" "A" "C" "B" "E" "A" "C" "B" "C" "D" "D" "B" "A" "D" "D" "A" "B" "A" "C" "A" "B" "A" "C" "A" "C" "A" "D" "B" "C" "C" "C" "A" "C" "C" "A" "B" "B" "D" "B" "F" "B" "D" "B" "C" "F" "A"
"B" "B" "A" "B" "D" "B" "B" "A" "E" "C" "B" "A" "E" "A" "D" "A" "A" "D" "A" "A" "D" "A" "C" "A" "A" "B" "C" "A" "F" "A" "D" "A" "B" "D" "E" "B" "E" "C" "A" "C" "E" "A" "B" "F" "A" "A" "B" "C" "D" "A"
"B" "A" "B" "A" "A" "C" "B" "B" "B" "B" "C" "A" "A" "B" "D" "C" "D" "C" "C" "A" "E" "C" "C" "A" "B" "B" "A" "A" "A" "A" "C" "C" "A" "A" "E" "A" "B" "D" "A" "C" "C" "C" "A" "B" "B" "B" "A" "A" "A" "B"
"C" "C" "B" "D" "C" "B" "B" "A" "D" "C" "C" "A" "E" "D" "D" "D" "C" "D" "E" "A" "B" "B" "B" "B" "C" "A" "C" "A" "A" "A" "D" "A" "C" "C" "A" "B" "B" "D" "B" "B" "D" "D" "C" "C" "D" "A" "B" "B" "A" "A"
"B" "B" "B" "A" "E" "A" "D" "B" "F" "B" "D" "A" "B" "A" "D" "A" "D" "A" "D" "A" "B" "B" "C" "B" "B" "A" "C" "A" "B" "A" "C" "C" "C" "E" "E" "A" "B" "A" "A" "C" "A" "B" "B" "D" "C" "B" "A" "A" "F" "A"
