"D" "B" "B" "B" "C" "B" "B" "B" "D" "E" "C" "A" "B" "A" "B" "B" "B" "D" "A" "E" "C" "D" "C" "A" "F" "B" "B" "E" "C" "A" "E" "D" "A" "E" "E" "B" "A" "B" "B" "A" "A" "B" "C" "D" "B" "B" "A" "C" "C" "B"
"D" "C" "B" "B" "A" "B" "A" "D" "C" "E" "B" "B" "A" "A" "B" "C" "C" "D" "B" "E" "B" "C" "B" "C" "A" "C" "B" "E" "B" "B" "C" "E" "E" "A" "B" "E" "D" "A" "C" "A" "E" "B" "A" "B" "B" "A" "A" "D" "E" "E"
"D" "B" "B" "B" "B" "B" "A" "B" "C" "C" "D" "B" "A" "C" "A" "C" "D" "A" "C" "A" "A" "A" "B" "C" "A" "A" "C" "D" "D" "A" "B" "D" "C" "B" "D" "E" "D" "B" "C" "D" "D" "B" "A" "F" "B" "B" "C" "C" "E" "D"
"C" "C" "A" "B" "B" "C" "A" "B" "B" "E" "D" "A" "A" "D" "A" "A" "D" "D" "C" "E" "D" "C" "C" "D" "E" "A" "E" "E" "A" "B" "A" "B" "C" "E" "B" "C" "D" "B" "B" "C" "C" "C" "C" "C" "A" "B" "B" "A" "E" "D"
"D" "B" "B" "C" "D" "B" "A" "D" "D" "D" "B" "B" "C" "E" "A" "A" "B" "A" "A" "D" "C" "D" "D" "D" "E" "C" "E" "E" "A" "B" "E" "B" "F" "A" "B" "E" "A" "B" "C" "B" "A" "B" "B" "F" "B" "A" "B" "E" "B" "C"
"C" "B" "A" "B" "B" "B" "A" "B" "D" "E" "C" "A" "D" "A" "B" "B" "A" "E" "A" "E" "D" "C" "B" "D" "B" "C" "B" "E" "A" "B" "A" "C" "C" "D" "A" "B" "B" "B" "C" "B" "B" "C" "C" "B" "A" "A" "C" "B" "C" "B"
"A" "C" "B" "B" "A" "D" "A" "D" "D" "F" "B" "A" "B" "B" "A" "C" "C" "E" "C" "D" "C" "E" "C" "E" "E" "A" "E" "D" "C" "B" "A" "B" "F" "D" "C" "E" "A" "B" "B" "B" "D" "B" "B" "A" "B" "A" "D" "C" "A" "E"
"D" "C" "B" "B" "B" "D" "B" "B" "E" "A" "B" "B" "B" "E" "A" "C" "D" "D" "C" "E" "B" "E" "C" "D" "B" "C" "E" "E" "B" "B" "E" "E" "F" "A" "A" "A" "B" "B" "B" "A" "C" "C" "C" "A" "A" "B" "B" "F" "C" "A"
"A" "A" "B" "C" "D" "D" "A" "C" "B" "C" "E" "B" "C" "B" "A" "A" "A" "E" "A" "C" "A" "E" "C" "A" "B" "A" "E" "E" "B" "B" "A" "B" "B" "C" "B" "E" "D" "B" "B" "E" "B" "B" "A" "E" "A" "C" "C" "D" "B" "B"
"D" "C" "B" "B" "E" "B" "A" "B" "A" "B" "B" "A" "D" "A" "A" "C" "B" "A" "C" "B" "A" "C" "C" "A" "D" "A" "E" "E" "D" "B" "D" "B" "C" "A" "D" "E" "E" "B" "C" "E" "B" "C" "B" "B" "B" "A" "C" "C" "E" "A"
