"B" "B" "A" "C" "E" "B" "A" "B" "E" "C" "C" "A" "A" "A" "C" "C" "D" "A" "A" "D" "A" "C" "D" "D" "C" "A" "D" "D" "A" "B" "A" "A" "A" "A" "A" "A" "A" "E" "B" "B" "A" "A" "A" "A" "E" "A" "C" "D" "A" "D"
"C" "A" "A" "D" "A" "C" "A" "B" "A" "C" "C" "A" "A" "A" "B" "C" "A" "B" "C" "E" "B" "E" "D" "C" "C" "A" "A" "A" "C" "F" "E" "B" "B" "C" "B" "B" "B" "D" "B" "A" "B" "F" "A" "A" "D" "E" "B" "A" "E" "A"
"B" "A" "B" "C" "C" "D" "C" "C" "C" "D" "B" "B" "B" "C" "A" "C" "C" "C" "B" "B" "A" "E" "D" "B" "D" "A" "A" "A" "A" "B" "E" "A" "D" "D" "D" "D" "B" "B" "A" "A" "A" "C" "A" "A" "B" "F" "B" "B" "F" "B"
"B" "B" "A" "C" "C" "A" "A" "B" "A" "B" "C" "B" "C" "A" "E" "A" "D" "A" "C" "A" "A" "E" "D" "C" "C" "A" "D" "A" "A" "B" "C" "B" "B" "E" "B" "A" "B" "A" "A" "A" "C" "C" "B" "A" "D" "E" "C" "D" "D" "B"
"B" "B" "A" "E" "C" "A" "F" "B" "B" "A" "C" "A" "D" "C" "B" "C" "B" "A" "D" "F" "A" "E" "A" "D" "F" "B" "C" "A" "B" "F" "C" "A" "B" "E" "D" "C" "A" "C" "A" "B" "E" "A" "A" "A" "C" "B" "B" "B" "E" "C"
"B" "A" "A" "D" "B" "D" "C" "D" "C" "B" "C" "B" "D" "B" "B" "C" "E" "B" "A" "D" "B" "B" "B" "D" "C" "B" "C" "A" "B" "A" "A" "B" "D" "B" "C" "B" "B" "E" "B" "A" "C" "E" "B" "A" "F" "C" "B" "A" "E" "A"
"C" "A" "B" "B" "E" "A" "A" "E" "A" "C" "B" "B" "D" "C" "C" "A" "A" "A" "C" "F" "A" "C" "D" "B" "B" "B" "A" "D" "B" "C" "D" "A" "E" "C" "B" "B" "B" "D" "A" "A" "B" "A" "A" "B" "D" "D" "B" "B" "E" "D"
"B" "B" "B" "A" "C" "D" "C" "E" "A" "D" "B" "B" "B" "C" "C" "C" "D" "A" "B" "F" "A" "E" "D" "B" "A" "B" "C" "A" "B" "B" "D" "A" "C" "D" "B" "C" "B" "B" "B" "B" "A" "A" "A" "B" "A" "E" "C" "B" "E" "C"
"B" "A" "A" "A" "A" "D" "D" "C" "C" "A" "C" "B" "B" "C" "A" "C" "A" "A" "D" "C" "B" "B" "B" "D" "A" "B" "A" "A" "A" "B" "C" "A" "B" "B" "D" "B" "A" "A" "B" "A" "A" "E" "A" "A" "E" "D" "C" "B" "E" "D"
"C" "B" "A" "B" "D" "C" "E" "B" "C" "C" "A" "B" "B" "A" "C" "A" "C" "B" "C" "B" "A" "C" "C" "B" "F" "B" "C" "D" "C" "A" "E" "A" "E" "B" "C" "C" "A" "D" "A" "A" "A" "A" "A" "A" "F" "A" "A" "D" "A" "C"
"B" "A" "A" "D" "C" "B" "D" "B" "C" "A" "C" "B" "C" "A" "C" "A" "E" "B" "D" "B" "A" "E" "D" "C" "F" "B" "A" "D" "A" "A" "F" "B" "A" "A" "C" "B" "A" "C" "B" "A" "C" "D" "B" "A" "B" "B" "B" "D" "D" "C"
"B" "B" "A" "C" "D" "A" "B" "A" "D" "B" "C" "A" "B" "A" "A" "C" "D" "B" "C" "A" "B" "E" "B" "A" "F" "A" "A" "B" "A" "E" "D" "B" "D" "D" "B" "A" "A" "B" "B" "A" "B" "E" "B" "B" "E" "E" "C" "D" "C" "C"
"B" "A" "A" "A" "C" "C" "B" "C" "E" "B" "C" "A" "C" "D" "E" "C" "D" "B" "C" "B" "B" "E" "D" "E" "E" "A" "D" "D" "A" "C" "D" "B" "A" "D" "C" "A" "B" "C" "B" "A" "A" "D" "B" "A" "F" "C" "A" "A" "A" "A"
"B" "A" "B" "D" "F" "A" "D" "B" "C" "A" "C" "B" "A" "A" "C" "C" "A" "C" "A" "A" "B" "C" "B" "E" "A" "A" "D" "D" "C" "B" "A" "A" "B" "B" "B" "C" "A" "A" "B" "A" "A" "B" "B" "B" "C" "E" "B" "A" "D" "D"
"B" "A" "A" "A" "B" "A" "A" "D" "D" "A" "C" "A" "B" "A" "D" "C" "B" "C" "B" "B" "A" "B" "D" "C" "B" "B" "D" "A" "A" "C" "A" "B" "E" "A" "A" "C" "B" "C" "B" "B" "C" "E" "B" "B" "A" "C" "C" "A" "E" "B"
