"A" "D" "A" "B" "E" "B" "D" "A" "E" "B" "C" "C" "B" "A" "D" "D" "A" "C" "C" "A" "E" "C" "C" "A" "C" "B" "D" "A" "D" "A" "D" "C" "B" "E" "B" "A" "B" "D" "A" "B" "D" "F" "C" "A" "D" "B" "B" "C" "C" "B"
"A" "C" "A" "D" "C" "A" "B" "B" "A" "C" "A" "C" "B" "D" "C" "A" "C" "D" "C" "A" "E" "C" "B" "B" "B" "B" "B" "A" "C" "A" "D" "B" "B" "F" "B" "B" "D" "A" "A" "C" "C" "C" "C" "F" "C" "A" "A" "B" "B" "A"
"C" "A" "B" "B" "E" "A" "B" "B" "D" "B" "A" "C" "D" "B" "B" "C" "C" "A" "E" "A" "A" "B" "C" "B" "B" "A" "C" "B" "D" "A" "D" "B" "B" "F" "C" "A" "E" "A" "A" "A" "A" "F" "B" "E" "B" "B" "B" "C" "C" "B"
"C" "A" "B" "A" "B" "A" "A" "A" "B" "D" "D" "A" "A" "D" "D" "D" "A" "B" "A" "B" "A" "B" "C" "A" "C" "A" "C" "A" "F" "A" "C" "A" "C" "B" "E" "A" "C" "C" "A" "C" "B" "C" "A" "D" "A" "C" "A" "A" "F" "B"
"A" "A" "A" "B" "A" "A" "B" "A" "E" "A" "B" "C" "B" "D" "B" "B" "C" "E" "E" "B" "A" "A" "C" "B" "C" "B" "B" "A" "A" "A" "D" "B" "A" "C" "C" "A" "C" "A" "A" "B" "D" "F" "A" "C" "D" "B" "B" "C" "D" "B"
"A" "B" "A" "A" "A" "A" "A" "B" "E" "C" "A" "D" "D" "B" "D" "A" "B" "B" "A" "B" "B" "A" "C" "A" "A" "A" "A" "A" "A" "A" "D" "A" "A" "E" "C" "A" "A" "D" "A" "B" "C" "F" "C" "A" "A" "B" "B" "B" "D" "A"
"A" "A" "A" "A" "D" "C" "B" "B" "F" "C" "C" "A" "E" "D" "B" "A" "B" "C" "E" "B" "E" "B" "C" "B" "B" "B" "C" "A" "F" "A" "C" "C" "C" "E" "E" "B" "E" "D" "A" "A" "D" "E" "A" "B" "B" "C" "B" "C" "B" "B"
"B" "A" "A" "D" "B" "A" "A" "B" "B" "B" "A" "A" "B" "D" "D" "B" "C" "D" "E" "A" "C" "A" "C" "A" "A" "A" "D" "A" "A" "A" "C" "A" "B" "F" "B" "B" "E" "C" "B" "C" "E" "D" "B" "B" "A" "A" "A" "B" "D" "B"
"A" "B" "A" "A" "E" "A" "D" "A" "F" "D" "B" "D" "C" "D" "B" "B" "D" "C" "B" "A" "B" "A" "C" "A" "A" "B" "C" "A" "A" "A" "C" "C" "C" "E" "C" "A" "A" "D" "A" "C" "A" "E" "A" "E" "C" "B" "B" "C" "F" "B"
"A" "A" "A" "D" "A" "A" "A" "B" "F" "D" "D" "B" "A" "B" "C" "A" "C" "C" "E" "A" "B" "A" "A" "A" "C" "B" "D" "A" "E" "A" "D" "B" "C" "B" "E" "A" "E" "A" "A" "C" "E" "D" "A" "B" "A" "A" "A" "A" "B" "A"
