"B" "A" "B" "A" "A" "B" "E" "D" "C" "C" "B" "B" "A" "A" "C" "C" "C" "A" "D" "A" "B" "E" "D" "C" "B" "A" "B" "B" "B" "B" "E" "B" "B" "D" "D" "D" "A" "B" "B" "A" "C" "B" "B" "A" "B" "C" "A" "D" "F" "C"
"B" "A" "B" "E" "C" "B" "D" "B" "C" "C" "B" "B" "A" "C" "B" "C" "B" "A" "A" "C" "A" "E" "D" "A" "B" "B" "A" "D" "A" "B" "C" "A" "B" "A" "D" "D" "A" "B" "A" "A" "B" "D" "A" "B" "E" "C" "C" "D" "C" "B"
"B" "B" "B" "A" "A" "D" "D" "C" "C" "B" "B" "B" "D" "C" "C" "C" "C" "A" "A" "A" "B" "D" "D" "C" "E" "A" "D" "D" "B" "B" "D" "A" "D" "B" "B" "D" "A" "D" "A" "B" "A" "F" "A" "B" "E" "B" "C" "D" "F" "C"
"B" "A" "A" "D" "F" "B" "A" "D" "D" "D" "C" "A" "A" "D" "A" "A" "D" "C" "A" "B" "A" "C" "A" "E" "C" "A" "D" "C" "A" "D" "F" "B" "D" "E" "B" "A" "B" "E" "A" "B" "E" "E" "A" "A" "F" "C" "C" "D" "D" "A"
"B" "A" "A" "C" "C" "A" "A" "E" "E" "A" "C" "B" "D" "A" "D" "C" "B" "B" "B" "B" "A" "E" "C" "E" "B" "B" "C" "B" "B" "A" "C" "B" "B" "C" "B" "B" "B" "D" "A" "B" "D" "E" "A" "A" "C" "E" "C" "B" "D" "A"
"A" "B" "A" "C" "D" "C" "F" "C" "B" "A" "C" "A" "A" "C" "B" "C" "F" "A" "D" "C" "A" "B" "B" "B" "A" "B" "A" "B" "C" "C" "F" "A" "E" "E" "A" "A" "A" "A" "A" "B" "D" "D" "B" "A" "B" "C" "A" "D" "D" "B"
"B" "A" "A" "A" "E" "B" "D" "B" "C" "D" "C" "B" "C" "A" "E" "A" "F" "B" "A" "A" "A" "E" "D" "D" "F" "A" "B" "B" "C" "B" "F" "B" "E" "B" "A" "C" "A" "B" "B" "A" "E" "F" "B" "A" "B" "D" "A" "B" "C" "D"
"B" "B" "A" "D" "B" "C" "A" "C" "E" "A" "C" "A" "A" "A" "C" "C" "D" "B" "B" "D" "B" "E" "D" "A" "A" "A" "C" "B" "C" "B" "B" "B" "E" "B" "C" "A" "B" "D" "B" "A" "A" "E" "A" "A" "B" "E" "C" "D" "D" "C"
"C" "A" "B" "B" "B" "A" "C" "B" "C" "D" "B" "B" "C" "A" "D" "A" "C" "A" "B" "F" "B" "E" "A" "B" "B" "A" "D" "B" "A" "C" "C" "B" "C" "A" "C" "C" "B" "C" "A" "B" "D" "D" "B" "A" "C" "B" "B" "D" "F" "B"
"B" "A" "A" "A" "D" "D" "C" "D" "B" "B" "C" "B" "C" "C" "D" "C" "C" "A" "B" "F" "B" "E" "D" "A" "B" "B" "C" "D" "A" "C" "D" "B" "C" "C" "C" "A" "B" "E" "B" "B" "C" "A" "A" "B" "F" "A" "A" "B" "E" "A"
"B" "B" "B" "A" "B" "D" "A" "B" "D" "C" "B" "B" "C" "C" "A" "A" "B" "C" "C" "C" "A" "E" "D" "A" "F" "A" "A" "A" "B" "B" "A" "A" "A" "E" "B" "A" "B" "E" "B" "B" "B" "D" "A" "B" "D" "F" "B" "D" "E" "B"
"C" "B" "B" "C" "A" "C" "C" "A" "B" "B" "B" "B" "B" "D" "C" "A" "A" "A" "C" "B" "A" "C" "D" "C" "B" "A" "A" "C" "B" "F" "D" "A" "B" "C" "C" "C" "B" "E" "A" "A" "C" "E" "B" "A" "A" "B" "B" "A" "E" "A"
"C" "B" "A" "C" "B" "A" "E" "A" "B" "C" "A" "A" "A" "A" "C" "C" "E" "B" "B" "D" "B" "C" "B" "D" "E" "A" "A" "B" "B" "F" "D" "A" "E" "E" "A" "C" "A" "C" "A" "B" "A" "A" "B" "A" "B" "C" "C" "D" "C" "A"
"C" "A" "A" "C" "E" "B" "F" "C" "B" "C" "C" "B" "C" "A" "B" "C" "C" "C" "D" "C" "A" "E" "A" "C" "E" "B" "C" "D" "A" "A" "B" "A" "D" "C" "A" "D" "A" "B" "A" "B" "A" "B" "A" "A" "D" "F" "C" "B" "B" "A"
"B" "B" "A" "C" "C" "B" "B" "C" "E" "A" "C" "A" "C" "A" "E" "A" "F" "B" "C" "C" "B" "E" "B" "B" "E" "A" "C" "D" "A" "A" "D" "B" "E" "E" "B" "C" "A" "A" "A" "B" "E" "D" "B" "A" "F" "B" "C" "B" "D" "C"
"C" "B" "B" "C" "F" "D" "F" "D" "D" "D" "B" "A" "B" "C" "A" "C" "A" "C" "C" "F" "A" "E" "A" "D" "A" "B" "D" "A" "B" "E" "D" "A" "E" "D" "A" "D" "B" "E" "B" "B" "E" "C" "A" "A" "F" "C" "A" "B" "B" "C"
"B" "B" "A" "D" "C" "B" "F" "B" "D" "A" "C" "A" "B" "A" "A" "A" "D" "B" "D" "A" "B" "C" "A" "A" "C" "A" "B" "B" "B" "A" "A" "B" "D" "C" "A" "B" "B" "B" "B" "B" "A" "F" "B" "B" "B" "D" "B" "D" "A" "C"
