"B" "B" "A" "A" "C" "C" "A" "B" "D" "B" "C" "A" "C" "C" "B" "A" "A" "C" "C" "E" "B" "E" "D" "B" "B" "B" "C" "B" "C" "C" "A" "B" "A" "C" "B" "B" "A" "D" "A" "B" "A" "E" "B" "B" "F" "C" "A" "D" "D" "A"
"B" "B" "A" "E" "D" "C" "F" "E" "A" "D" "C" "A" "B" "D" "E" "C" "A" "B" "A" "C" "B" "B" "D" "E" "B" "A" "D" "A" "B" "B" "D" "B" "E" "B" "D" "B" "B" "E" "B" "B" "B" "B" "A" "A" "F" "F" "C" "B" "D" "A"
"B" "B" "A" "B" "D" "C" "F" "E" "B" "D" "C" "A" "B" "B" "B" "A" "F" "B" "A" "C" "B" "E" "D" "D" "D" "B" "A" "B" "A" "A" "C" "B" "B" "A" "B" "A" "A" "E" "A" "A" "B" "A" "A" "A" "B" "A" "C" "D" "F" "A"
"B" "B" "B" "D" "C" "C" "A" "D" "A" "B" "B" "A" "A" "A" "C" "C" "B" "A" "A" "E" "B" "B" "E" "E" "E" "A" "E" "B" "B" "C" "F" "A" "D" "C" "A" "B" "B" "A" "B" "A" "D" "D" "B" "A" "D" "F" "C" "D" "D" "C"
"B" "A" "A" "A" "A" "D" "A" "A" "D" "C" "C" "B" "D" "C" "E" "C" "C" "B" "D" "F" "B" "C" "A" "B" "F" "A" "D" "D" "B" "A" "B" "B" "D" "C" "D" "C" "B" "B" "B" "B" "C" "F" "B" "A" "E" "C" "C" "B" "E" "B"
"B" "B" "B" "D" "F" "A" "E" "C" "C" "B" "B" "B" "A" "C" "B" "C" "D" "C" "D" "B" "A" "A" "D" "D" "F" "B" "C" "D" "B" "C" "D" "A" "D" "E" "A" "A" "A" "C" "A" "A" "B" "A" "B" "B" "F" "B" "A" "D" "C" "B"
"B" "A" "A" "C" "D" "C" "A" "B" "E" "A" "C" "B" "C" "A" "D" "C" "A" "A" "B" "B" "A" "C" "D" "C" "E" "B" "E" "B" "A" "B" "B" "A" "C" "C" "B" "B" "B" "E" "B" "A" "E" "E" "B" "B" "F" "F" "C" "D" "E" "A"
"B" "B" "A" "D" "D" "C" "F" "E" "B" "D" "C" "A" "B" "C" "C" "C" "A" "B" "C" "C" "B" "A" "A" "C" "A" "A" "A" "D" "B" "A" "E" "B" "B" "D" "D" "A" "B" "C" "B" "A" "C" "B" "B" "A" "C" "C" "B" "B" "C" "B"
"B" "A" "A" "D" "E" "D" "B" "A" "E" "C" "C" "A" "A" "C" "C" "A" "F" "A" "D" "E" "A" "B" "A" "A" "F" "A" "B" "A" "A" "D" "D" "B" "C" "C" "B" "A" "A" "B" "B" "B" "E" "E" "B" "B" "F" "C" "C" "D" "E" "A"
"B" "B" "A" "A" "D" "A" "D" "E" "D" "C" "C" "B" "C" "A" "D" "A" "A" "A" "C" "B" "B" "B" "C" "D" "C" "B" "C" "C" "A" "A" "A" "A" "D" "B" "A" "A" "A" "D" "B" "A" "A" "D" "B" "B" "F" "A" "C" "B" "D" "C"
