"A" "C" "B" "C" "B" "D" "B" "B" "D" "F" "D" "B" "D" "C" "A" "B" "D" "C" "B" "C" "D" "A" "B" "C" "D" "A" "E" "D" "A" "B" "D" "D" "E" "C" "A" "C" "A" "B" "B" "C" "E" "C" "B" "C" "A" "C" "D" "B" "B" "D"
"D" "C" "B" "B" "A" "B" "B" "D" "F" "E" "C" "A" "D" "A" "B" "A" "B" "C" "A" "D" "A" "C" "C" "E" "C" "B" "A" "E" "C" "B" "A" "D" "E" "A" "C" "E" "E" "B" "B" "D" "A" "D" "A" "A" "B" "A" "C" "F" "D" "C"
"D" "B" "B" "C" "D" "D" "A" "D" "D" "A" "A" "B" "D" "E" "B" "A" "A" "E" "C" "B" "D" "C" "A" "E" "C" "A" "E" "D" "B" "B" "E" "D" "D" "C" "D" "D" "C" "A" "B" "A" "B" "D" "C" "A" "A" "B" "C" "F" "A" "A"
"C" "A" "A" "B" "F" "D" "A" "D" "B" "D" "B" "B" "A" "C" "B" "A" "D" "A" "B" "A" "A" "D" "D" "D" "A" "B" "E" "E" "D" "A" "C" "B" "E" "D" "C" "B" "D" "B" "C" "B" "C" "A" "A" "A" "A" "B" "D" "F" "D" "A"
"E" "C" "B" "B" "E" "C" "A" "B" "E" "C" "D" "A" "D" "C" "B" "A" "A" "E" "B" "A" "D" "D" "D" "D" "F" "A" "A" "E" "A" "B" "E" "D" "D" "E" "C" "E" "A" "A" "C" "A" "E" "B" "C" "F" "A" "C" "B" "D" "E" "D"
"E" "B" "B" "B" "D" "B" "B" "B" "B" "F" "E" "A" "D" "C" "A" "B" "B" "D" "C" "A" "B" "E" "C" "A" "B" "B" "B" "B" "C" "B" "E" "D" "F" "E" "D" "C" "C" "A" "B" "D" "B" "A" "A" "A" "B" "B" "A" "C" "C" "C"
"E" "C" "B" "C" "C" "D" "A" "C" "C" "D" "B" "A" "D" "B" "A" "B" "C" "D" "B" "C" "C" "B" "C" "A" "C" "B" "E" "A" "B" "B" "E" "D" "A" "D" "C" "E" "B" "B" "B" "A" "A" "B" "A" "A" "B" "A" "D" "B" "E" "D"
"D" "B" "B" "B" "D" "B" "A" "C" "A" "B" "D" "B" "A" "A" "B" "C" "D" "B" "C" "A" "A" "D" "C" "A" "C" "A" "C" "E" "D" "A" "E" "B" "F" "E" "D" "E" "B" "B" "B" "E" "B" "D" "B" "D" "A" "B" "D" "E" "B" "B"
"E" "B" "B" "C" "E" "D" "A" "D" "C" "D" "A" "B" "A" "D" "A" "A" "B" "A" "A" "B" "C" "C" "C" "D" "D" "C" "E" "D" "C" "B" "D" "D" "F" "B" "C" "D" "B" "A" "C" "E" "A" "A" "C" "C" "A" "A" "C" "F" "D" "B"
"D" "C" "B" "C" "B" "B" "A" "D" "D" "A" "E" "B" "B" "C" "A" "C" "B" "A" "B" "C" "A" "B" "B" "A" "F" "C" "E" "A" "A" "B" "D" "B" "A" "A" "D" "E" "A" "B" "C" "A" "C" "C" "B" "E" "B" "A" "A" "D" "E" "A"
"D" "A" "B" "B" "D" "D" "B" "C" "E" "B" "D" "A" "C" "D" "A" "A" "D" "A" "B" "B" "B" "A" "C" "A" "F" "A" "E" "E" "A" "B" "B" "D" "D" "B" "C" "A" "C" "A" "B" "A" "B" "A" "A" "E" "A" "B" "A" "D" "E" "D"
"A" "B" "B" "B" "D" "D" "A" "C" "D" "B" "E" "B" "D" "A" "A" "C" "B" "A" "B" "A" "B" "C" "C" "A" "F" "C" "E" "E" "B" "B" "B" "B" "B" "E" "A" "E" "A" "B" "A" "D" "D" "B" "B" "B" "A" "B" "D" "F" "C" "C"
"A" "C" "B" "B" "A" "D" "A" "B" "D" "A" "A" "B" "A" "D" "A" "C" "A" "D" "C" "B" "A" "B" "B" "C" "A" "C" "C" "E" "A" "A" "C" "E" "E" "C" "B" "C" "E" "B" "B" "D" "A" "C" "B" "E" "B" "B" "C" "E" "E" "D"
"E" "C" "B" "C" "E" "A" "A" "C" "E" "E" "C" "A" "D" "C" "B" "B" "B" "B" "B" "A" "A" "D" "C" "B" "F" "B" "E" "D" "A" "B" "B" "D" "D" "A" "A" "C" "D" "B" "A" "A" "B" "C" "A" "D" "B" "B" "B" "F" "B" "D"
"A" "B" "B" "C" "E" "B" "B" "D" "B" "E" "B" "B" "C" "D" "B" "A" "A" "C" "C" "A" "B" "E" "C" "B" "C" "A" "E" "D" "B" "B" "E" "D" "E" "E" "D" "A" "B" "B" "B" "C" "C" "C" "C" "B" "A" "C" "A" "F" "B" "D"
"D" "C" "B" "B" "A" "B" "B" "D" "D" "A" "E" "A" "A" "C" "A" "C" "B" "B" "A" "A" "D" "E" "C" "B" "B" "C" "E" "E" "D" "B" "B" "D" "C" "B" "D" "E" "C" "B" "A" "E" "D" "C" "A" "A" "B" "B" "A" "D" "E" "A"
