"C" "B" "A" "A" "C" "B" "B" "A" "C" "A" "A" "C" "A" "A" "E" "C" "A" "E" "B" "D" "A" "D" "B" "B" "A" "B" "A" "D" "D" "D" "A" "C" "C" "A" "B" "A" "D" "A" "B" "B" "D" "A" "A" "D" "D" "C" "C" "B" "B" "B"
"D" "B" "A" "A" "C" "A" "C" "A" "F" "C" "B" "C" "B" "E" "E" "C" "D" "E" "A" "B" "C" "A" "B" "A" "A" "C" "B" "D" "C" "E" "A" "C" "D" "A" "D" "A" "D" "A" "B" "B" "D" "E" "C" "B" "C" "D" "B" "B" "A" "A"
"C" "B" "B" "A" "C" "B" "C" "B" "D" "C" "B" "D" "B" "B" "C" "D" "B" "E" "A" "B" "C" "A" "B" "A" "A" "F" "A" "C" "D" "B" "C" "C" "B" "A" "A" "A" "B" "A" "A" "B" "A" "F" "D" "B" "B" "B" "A" "A" "B" "B"
"D" "B" "A" "A" "C" "A" "C" "C" "F" "A" "D" "C" "A" "E" "E" "B" "A" "E" "A" "B" "D" "D" "B" "B" "A" "B" "A" "D" "D" "B" "A" "C" "C" "A" "D" "A" "D" "A" "A" "C" "D" "E" "E" "A" "A" "D" "A" "B" "B" "C"
"C" "B" "B" "A" "C" "B" "C" "A" "A" "C" "A" "D" "A" "C" "C" "D" "C" "E" "B" "B" "B" "D" "A" "A" "A" "F" "B" "D" "E" "B" "A" "C" "A" "A" "B" "A" "B" "A" "B" "B" "B" "A" "A" "B" "C" "D" "C" "B" "A" "C"
"C" "A" "B" "B" "C" "B" "B" "A" "C" "D" "D" "E" "B" "F" "A" "C" "D" "D" "A" "B" "C" "A" "B" "A" "A" "F" "B" "C" "C" "C" "A" "A" "E" "A" "A" "A" "D" "A" "B" "C" "D" "F" "E" "C" "B" "B" "B" "B" "A" "A"
"A" "A" "D" "B" "A" "B" "C" "C" "B" "C" "A" "D" "A" "C" "E" "D" "B" "E" "A" "B" "D" "D" "B" "A" "B" "C" "B" "C" "D" "C" "A" "C" "D" "A" "A" "A" "D" "A" "B" "B" "A" "E" "A" "D" "A" "D" "A" "B" "A" "A"
"D" "B" "B" "B" "A" "B" "A" "B" "D" "B" "B" "D" "B" "E" "C" "B" "C" "D" "A" "D" "A" "A" "A" "A" "A" "E" "A" "C" "D" "A" "C" "C" "E" "A" "E" "A" "A" "A" "B" "C" "C" "F" "A" "D" "D" "D" "A" "B" "A" "B"
"C" "B" "B" "A" "A" "B" "A" "A" "F" "B" "D" "F" "B" "F" "E" "A" "B" "E" "B" "B" "A" "A" "B" "A" "B" "E" "A" "C" "D" "C" "A" "C" "D" "A" "B" "A" "C" "A" "A" "A" "A" "A" "A" "B" "A" "D" "C" "B" "B" "C"
"C" "A" "B" "A" "A" "B" "A" "B" "D" "D" "D" "F" "B" "D" "A" "D" "D" "E" "B" "B" "A" "C" "B" "A" "B" "A" "B" "E" "D" "A" "C" "B" "B" "A" "B" "A" "B" "A" "A" "C" "C" "F" "A" "D" "C" "D" "C" "B" "B" "C"
"D" "A" "C" "C" "C" "A" "C" "A" "D" "C" "C" "F" "A" "D" "D" "C" "B" "E" "A" "E" "B" "A" "B" "A" "A" "E" "A" "E" "D" "B" "C" "A" "E" "A" "A" "B" "B" "A" "A" "B" "D" "E" "C" "D" "E" "E" "C" "B" "B" "B"
"D" "B" "B" "A" "C" "B" "B" "B" "B" "D" "E" "D" "A" "C" "E" "A" "A" "E" "A" "B" "B" "A" "A" "B" "A" "D" "A" "D" "D" "D" "A" "C" "D" "A" "B" "A" "D" "A" "B" "B" "D" "D" "D" "D" "D" "E" "B" "B" "B" "B"
"C" "B" "B" "B" "A" "B" "C" "B" "A" "A" "D" "D" "A" "A" "E" "B" "B" "E" "A" "B" "D" "A" "B" "A" "A" "E" "B" "C" "A" "E" "A" "C" "D" "A" "B" "A" "B" "A" "B" "C" "B" "A" "E" "D" "E" "C" "B" "B" "A" "A"
"D" "B" "A" "A" "C" "A" "C" "C" "E" "B" "D" "D" "A" "E" "C" "B" "D" "E" "A" "C" "D" "C" "B" "B" "A" "B" "A" "D" "D" "C" "A" "C" "E" "A" "D" "A" "D" "A" "B" "C" "B" "E" "C" "D" "A" "D" "D" "B" "B" "B"
"B" "B" "A" "B" "C" "B" "C" "A" "B" "A" "D" "A" "A" "C" "E" "A" "C" "E" "A" "A" "A" "C" "A" "A" "A" "B" "B" "A" "F" "E" "B" "A" "B" "A" "C" "A" "D" "A" "B" "B" "A" "F" "A" "A" "B" "A" "D" "A" "B" "A"
"D" "B" "A" "C" "C" "A" "C" "C" "C" "C" "D" "A" "A" "E" "E" "D" "B" "E" "A" "E" "A" "D" "B" "A" "A" "F" "B" "C" "D" "B" "A" "C" "E" "A" "D" "A" "D" "A" "A" "C" "D" "E" "E" "B" "D" "D" "B" "B" "A" "B"
"C" "B" "B" "A" "C" "B" "A" "C" "C" "D" "D" "D" "A" "E" "E" "B" "C" "E" "A" "A" "B" "C" "A" "B" "A" "A" "A" "D" "D" "E" "A" "C" "D" "A" "B" "A" "D" "A" "B" "B" "C" "F" "A" "C" "E" "D" "B" "B" "A" "A"
"B" "B" "B" "A" "A" "B" "C" "A" "F" "C" "B" "E" "B" "A" "E" "D" "C" "C" "A" "A" "A" "A" "B" "A" "A" "F" "A" "D" "B" "C" "C" "C" "C" "A" "B" "B" "B" "A" "B" "A" "C" "A" "A" "D" "A" "B" "A" "B" "B" "B"
"C" "B" "B" "C" "A" "A" "B" "C" "C" "B" "D" "E" "A" "B" "B" "C" "D" "B" "A" "C" "E" "A" "B" "B" "A" "F" "A" "C" "A" "E" "C" "B" "C" "A" "A" "A" "D" "A" "B" "C" "C" "F" "D" "A" "D" "C" "D" "B" "B" "B"
"C" "A" "A" "C" "C" "B" "A" "A" "A" "A" "C" "A" "A" "C" "D" "D" "A" "C" "A" "B" "B" "C" "B" "B" "A" "D" "A" "D" "A" "E" "A" "C" "B" "A" "C" "A" "B" "A" "B" "C" "A" "E" "C" "C" "B" "C" "C" "B" "B" "B"
"C" "A" "A" "C" "C" "B" "C" "A" "A" "A" "D" "C" "A" "B" "E" "D" "A" "E" "B" "D" "C" "B" "A" "B" "A" "B" "A" "D" "D" "E" "A" "C" "A" "A" "C" "A" "D" "A" "B" "B" "B" "E" "D" "C" "E" "D" "C" "B" "A" "C"
"A" "B" "D" "B" "C" "A" "C" "A" "E" "C" "C" "D" "A" "B" "E" "D" "A" "E" "A" "E" "B" "D" "B" "B" "C" "E" "A" "E" "D" "C" "B" "C" "E" "A" "C" "A" "D" "A" "B" "C" "C" "D" "D" "A" "C" "D" "C" "B" "B" "A"
"C" "A" "B" "C" "A" "B" "B" "C" "E" "D" "D" "E" "A" "E" "D" "D" "A" "E" "B" "B" "B" "C" "A" "B" "A" "C" "A" "C" "A" "D" "C" "C" "D" "A" "B" "A" "B" "A" "B" "C" "C" "E" "D" "D" "C" "D" "C" "B" "B" "A"
"C" "B" "B" "A" "A" "A" "C" "C" "D" "C" "A" "E" "B" "F" "E" "D" "C" "C" "A" "E" "E" "A" "A" "A" "A" "F" "B" "C" "E" "E" "A" "C" "D" "A" "B" "A" "D" "A" "A" "C" "C" "F" "C" "D" "B" "B" "A" "B" "B" "A"
"A" "A" "B" "A" "A" "B" "A" "B" "F" "C" "C" "D" "B" "E" "E" "D" "A" "D" "A" "C" "A" "D" "B" "B" "A" "C" "A" "D" "E" "A" "A" "C" "A" "A" "A" "A" "D" "B" "A" "B" "C" "F" "C" "D" "C" "E" "D" "B" "A" "A"
"D" "B" "B" "A" "C" "B" "A" "A" "E" "D" "D" "B" "A" "D" "E" "D" "B" "A" "B" "B" "D" "A" "B" "A" "A" "D" "A" "D" "D" "B" "C" "C" "B" "A" "B" "A" "B" "A" "B" "B" "A" "F" "D" "D" "A" "D" "C" "B" "A" "C"
"D" "B" "C" "B" "B" "A" "B" "A" "B" "A" "D" "D" "A" "C" "E" "D" "D" "E" "A" "E" "C" "D" "B" "B" "A" "D" "A" "B" "E" "C" "C" "C" "D" "A" "D" "A" "D" "B" "A" "B" "C" "F" "D" "D" "A" "D" "A" "B" "A" "B"
"C" "B" "A" "A" "C" "B" "A" "A" "B" "B" "D" "D" "A" "F" "E" "C" "D" "C" "B" "A" "B" "D" "B" "A" "A" "E" "B" "D" "D" "D" "C" "A" "D" "A" "E" "A" "D" "A" "B" "B" "B" "E" "B" "D" "C" "E" "D" "B" "B" "A"
"C" "A" "A" "A" "A" "B" "B" "C" "E" "C" "A" "D" "A" "D" "D" "A" "B" "C" "B" "B" "D" "B" "A" "A" "A" "F" "B" "D" "F" "E" "A" "A" "A" "A" "D" "A" "B" "A" "A" "C" "A" "E" "A" "D" "C" "D" "D" "A" "A" "A"
"A" "B" "B" "A" "A" "B" "C" "C" "D" "C" "B" "E" "B" "D" "E" "B" "B" "C" "A" "C" "B" "D" "B" "A" "A" "F" "A" "D" "D" "A" "B" "B" "A" "A" "B" "B" "D" "A" "A" "C" "C" "F" "A" "D" "E" "D" "C" "B" "B" "A"
"D" "B" "B" "A" "A" "B" "C" "B" "B" "C" "A" "D" "A" "C" "E" "D" "D" "E" "A" "A" "D" "C" "B" "A" "C" "F" "A" "C" "D" "D" "A" "B" "E" "A" "B" "A" "C" "A" "B" "B" "C" "F" "C" "D" "C" "C" "D" "B" "A" "C"
"C" "B" "A" "C" "C" "A" "B" "B" "B" "A" "B" "B" "A" "E" "E" "C" "C" "E" "B" "C" "C" "A" "B" "A" "C" "B" "B" "D" "D" "B" "A" "A" "B" "A" "E" "A" "D" "A" "B" "B" "B" "E" "E" "D" "E" "D" "A" "B" "B" "C"
"D" "B" "B" "A" "A" "A" "C" "B" "D" "D" "D" "A" "B" "C" "E" "D" "C" "C" "B" "B" "B" "A" "B" "A" "B" "D" "B" "B" "B" "E" "C" "B" "E" "A" "B" "B" "D" "A" "B" "A" "B" "E" "E" "B" "A" "D" "D" "B" "A" "B"
"C" "B" "B" "A" "C" "A" "C" "C" "B" "B" "C" "D" "B" "C" "E" "B" "A" "C" "A" "C" "B" "D" "B" "B" "A" "D" "B" "D" "D" "B" "A" "C" "B" "A" "B" "A" "A" "B" "A" "B" "C" "D" "C" "C" "A" "A" "D" "B" "B" "B"
"C" "B" "B" "A" "A" "A" "C" "B" "B" "C" "A" "D" "A" "F" "E" "A" "A" "E" "B" "B" "B" "A" "B" "B" "A" "C" "B" "D" "D" "D" "C" "B" "D" "B" "B" "A" "D" "A" "B" "B" "B" "F" "E" "A" "A" "E" "D" "B" "B" "C"
"D" "B" "A" "A" "A" "B" "C" "B" "B" "A" "B" "F" "A" "A" "E" "C" "D" "D" "A" "B" "A" "A" "B" "B" "A" "D" "A" "C" "D" "E" "C" "B" "B" "A" "B" "A" "D" "A" "A" "B" "A" "E" "E" "D" "D" "E" "D" "B" "B" "C"
